,player_id,name,fifa_index,name_compare
117,41511,denni avdic,13243,denni robin avdic
118,26153,alberto zapater,6680,alberto zapater arjol
119,248576,cameron dummigan,13446,cameron dummigan
120,93321,luke oneill,12340,luke oneill
121,11756,jason shackell,5680,jason shackell
122,58516,lucas barrios,3379,lucas ramon barrios caceres
123,55759,arnor smarason,10082,arnor smarason
124,65072,juan manuel insaurralde,2681,juan manuel insaurralde
125,48424,ivan franjic,7923,ivan franjic
126,39378,jozy altidore,1304,jozy altidore
127,184397,tom hopper,11357,thomas edward hopper
128,124845,grant hall,8008,grant hall
129,169633,bruno andrade,7004,bruno miguel carvalho andrade
130,264199,reece grego cox,14906,reece randall grego cox
131,173832,michael doughty,10172,michael doughty
132,362809,brandon comley,12608,brandon comley
133,175996,sebastian lletget,4280,sebastian francisco lletget
134,158718,max ehmer,9020,maximilian andreas ehmer
135,28810,nedum onuoha,4807,chinedum onuoha
136,177892,graham burke,8896,graham dylan burke
137,49693,andreas weimann,4221,andreas weimann
138,121269,ryan watson,16882,ryan james watson
139,163532,adam smith,12404,adam smith
140,221687,alex gilliead,12529,alex nicholas gilliead
141,62052,shane ferguson,7878,shane kevin ferguson
142,168408,lubomir satka,11389,lubomir satka
143,207037,dan potts,11329,daniel potts
144,43266,stephen quinn,7781,stephen jude quinn
145,62240,maynor figueroa,5734,maynor alexis figueroa rochez
146,344916,rory watson,14260,rory watson
147,67232,mark oxley,10065,mark thomas oxley
148,295652,james pearson,14184,james pearson
149,27053,conrad logan,12274,conrad logan
150,54576,sebastian blanco,1367,sebastian marcelo blanco
151,141349,liam oneil,14806,liam christian james oneil
152,245585,reece james,7090,reece james
153,226964,dominic gape,9206,dominic edward gape
154,45921,luke daniels,7826,luke daniels
155,36189,christian dorda,8940,christian dorda
156,258884,ryan ledson,9375,ryan ledson
157,242412,gethin jones,13484,gethin wynne jones
158,218058,fakhreddine ben youssef,8185,fakhereedine ben youssef
159,234249,federico andrada,7031,federico oscar andrada
160,99615,junior dutra,4196,sergio dutra junior
161,150076,ayub masika,6986,ayub timbe masika
162,34532,jeremy choplin,6722,jeremy choplin
163,73120,ahmed kashi,5807,ahmed kashi
164,110852,waldemar sobota,5025,waldemar sobota
165,39475,sacha kljestan,4105,sacha kljestan
166,228326,shangyuan wang,11497,wang shang yuan 
167,61561,barry bannan,2199,barry ryan bannan
168,13350,lewis price,13221,lewis price
169,171408,gaetan courtet,6975,gaetan courtet
170,30758,dario cvitanich,1004,dario cvitanich
171,39914,mathieu coutadeur,4859,mathieu coutadeur
172,62013,anders konradsen,4906,anders agnes konradsen
173,173579,christopher dilo,14179,christopher dilo
174,110078,carlos eduardo,1066,carlos eduardo de oliveira alves
175,286378,sacha bastien,14856,sacha charles julian guy bastien
176,169090,el hadi ba,8098,el hadi ba
177,110726,brice ntambwe,13347,brice ntambwe
178,43907,andre pierre gignac,419,andre pierre christian gignac
179,181376,wesley jobello,11374,wesley jobello
180,164915,lionel mpasi nzau,12599,lionel mpasi nzau
181,345225,steve shamal,16549,steve shamal
182,228900,david digla,11506,david digla
183,170905,florian david,10451,florian david
184,234787,lucas joao,5162,lucas eduardo dos santos joao
185,149532,marwan mohsen,9196,marwan mohsen
186,210088,gabriel,5273,gabriel rodrigues de moura
187,73427,caleb patterson sewell,12330,caleb patterson sewell
188,153022,nicolas blandi,1801,nicolas blandi
189,51069,stefan kutschke,7182,stefan kutschke
190,36080,miralem sulejmani,790,miralem sulejmani
191,93571,florian hartherz,5939,florian hartherz
192,54964,patrick ziegler,7061,patrick ziegler
193,32845,moritz stoppelkamp,6673,moritz stoppelkamp
194,111283,cedric cambon,8819,cedric cambon
195,74621,jonathan urretaviscaya,2795,jonathan matias urretaviscaya da luz
196,48740,milos ninkovic,1777,milos ninkovic
197,195781,mirnes pepic,10382,mirnes pepic
198,119272,mario rondon,4956,mario junior rondon fernandez
199,139352,gus ledes,5970,luis gustavo ledes evangelista dos santos
200,272259,sebastian ayala,14208,jhoan sebastian ayala sanabria
201,94603,patrick bauer,4318,patrick bauer
202,179308,diego rubio,5973,diego ivan rubio kostner
203,59196,philipp zulechner,7178,philipp zulechner
204,93853,martin kobylanski,6984,martin kobylanski
205,150163,xizhe zhang,3767,zhang xi zhe 
206,93768,richard strebinger,2984,richard strebinger
207,146165,nico brandenburger,12480,nico brandenburger
208,232376,lucas cueto,13482,lucas cueto
209,52830,adam matuszczyk,10102,adam matuszczyk
210,16956,slawomir peszko,9969,slawomir konrad peszko
211,203532,naby sarr,6076,mouhamadou naby sarr
212,24846,ricardo batista,11121,ricardo jose cecilia batista
213,189691,jannik bandowski,9298,jannik bandowski
214,47594,zlatan alomerovic,10241,zlatan alomerovic
215,45685,marc hornschuh,8947,marc hornschuh
216,153664,khaled narey,3820,khaled narey
217,41663,chinedu obasi,4089,chinedu ogbuke obasi
218,148208,marian sarr,11449,marian sarr
219,161544,pascal itter,14822,pascal itter
220,160670,joseph claude gyau,6015,joseph claude agyeman gyau
221,82008,phillipp steinhart,8009,phillipp steinhart
222,125105,patrick weihrauch,9168,patrick weihrauch
223,335191,valeriane gvilia,8668,valeriane gvilia
224,37152,tommy elphick,4119,tommy elphick
225,416622,jordan green,11805,jordan green
226,10375,shaun macdonald,8839,shaun benjamin macdonald
227,24480,nikolay mihaylov,8872,nikolay mihaylov
228,320889,thomas blomeyer,12756,thomas blomeyer
229,42318,konstantin engel,7820,konstantin engel
230,153634,marcel hilssner,10606,marcel hilssner
231,42072,tobias kempe,5019,tobias kempe
232,32618,assani lukimya,7829,assani lukimya mulongoti
233,287648,giuseppe panico,9487,giuseppe panico
234,301235,giacomo calo,13176,giacomo calo
235,240400,agostino camigliano,11519,agostino camigliano
236,257118,michele rocca,12564,michele rocca
237,37788,philipp hosiner,9086,philipp hosiner
238,334373,jhon fredy miranda,16065,jhon fredy miranda rada
239,139307,raffaele pucino,5111,raffaele pucino
240,124559,alen stevanovic,4991,alen stevanovic
241,10255,alexander farnerud,4769,alexander farnerud
242,324378,valerio mantovani,8533,valerio mantovani
243,109436,oliver husing,5319,oliver husing
244,34211,cristiano del grosso,8853,cristiano del grosso
245,76329,marcelo estigarribia,2787,marcelo alejandro estigarribia balmori
246,30687,maxi moralez,1332,maximiliano nicol moralez
247,119355,matteo ciofani,5858,matteo ciofani
248,43206,massimiliano carlini,6731,massimiliano carlini
249,170085,daniele altobelli,12616,daniele altobelli
250,52188,robert gucher,4927,robert franz gucher
251,130348,roberto crivello,9408,roberto crivello
252,125251,ivan piris,3582,ivan rodrigo piris leguizamon
253,268216,marcus mathisen,15592,marcus klingenberg mathisen
254,63422,david moberg karlsson,2978,jens david joacim moberg karlsson
255,171307,joshua brillante,6968,joshua brillante
256,55997,jose maria basanta,3343,jose maria basanta
257,264485,ivan de santis,13751,ivan francesco de santis
258,209048,luca checchin,12710,luca checchin
259,35491,mariano andujar,2169,mariano gonzalo andujar
260,198178,adam orn arnarson,13491,adam orn arnarson
261,114113,gudmundur thorarinsson,7118,gudmundur thorarinsson
262,343504,guido vadala,9352,guido nahuel vadala
263,115989,dejan stojanovic,9115,dejan stojanovic
264,230611,matteo mancosu,11484,matteo mancosu
265,21517,ionut pop,17500,ionut alin pop
266,70132,cristian chavez,3590,cristian gabriel chavez
267,55978,giorgi merebashvili,7880,giorgi merebashvili
268,45042,radoslaw majewski,6743,radoslaw majewski
269,341298,leonardo ramos,3793,leonardo javier ramos
270,29115,igor angulo,2669,igor angulo alboniga
271,75554,magnus eriksson,6029,magnus lennart eriksson
272,131967,daniel oshaughnessy,12568,daniel michael oshaughnessy
273,273173,bodvar bodvarsson,11725,bodvar bodvarsson
274,62125,harmeet singh,11171,harmeet singh
275,149526,marco crimi,9002,marco crimi
276,51529,michael almeback,10038,michael carl eric almeback
277,144904,jonas knudsen,7939,jonas knudsen
278,8421,michael jakobsen,7758,michael jakobsen
279,220851,razvan popa,8516,razvan stefan popa
280,112578,john chibuike,5839,emmanuel john chibuike
281,184932,gbenga arokoyo,12436,gbenga arokoyo
282,291178,demba camara,9329,aboubacar demba camara
283,77875,joan oumari,9201,joan oumari
284,45646,diego buonanotte,1660,diego mario buonanotte rende
285,141658,etzaz hussain,5827,etzaz muzafar hussain
286,250781,roberto pirrello,7430,roberto pirrello
287,202221,diego bejarano,8177,diego bejarano ibanez
288,130452,fernando godoy,8142,fernando gabriel godoy
289,96331,mikkel kirkeskov,5864,mikkel kirkeskov andersen
290,44720,matti lund nielsen,11154,matti lund nielsen
291,66109,fabio daprela,5792,fabio daprela
292,75035,franco jara,1786,franco daniel jara
293,47785,jukka raitala,6872,jukka raitala
294,130108,pajtim kasami,2855,pajtim kasami
295,56693,raffaele bianco,4893,raffaele bianco
296,35004,balazs dzsudzsak,1326,balazs dzsudzsak
297,273130,federico gino,7435,federico gino acevedo fagundez
298,155960,lukas spalvis,6162,lukas spalvis
299,223032,andreas blomqvist,9142,peter andreas blomqvist
300,111438,matteo fedele,7165,matteo fedele
301,42029,blazej augustyn,5763,blazej szczepan augustyn
302,223263,darnell fisher,5258,darnell fisher
303,134414,tyler blackett,6967,tyler blackett
304,36802,colin kazim richards,6693,colin kazim richards
305,65692,tope obadeyi,11225,temitope ayoluwa obadeyi
306,57530,thomas konrad,10110,thomas konrad
307,30846,emmanuel culio,4083,juan emmanuel culio
308,72989,luka tankulic,11272,luka tankulic
309,130230,jake taylor,12363,jake william trevor taylor
310,21703,scott brown,9973,scott peter andrew brown
311,30666,haris medunjanin,2179,haris medunjanin
312,74954,saul berjon,2793,saul berjon perez
313,27448,marcos angeleri,2691,marcos alberto angeleri
314,262554,clifford aboagye,5287,clifford aboagye
315,238865,eddy silvestre,5113,eddy silvestre pascual israfilov
316,35540,victor casadesus,4800,victor manuel casadesus castano
317,211395,mauricio cuero,4438,mauricio andres cuero castillo
318,253153,alvaro traver,8417,alvaro traver navarrete
319,62941,jordi figueras,8964,jordi figueras montel
320,39514,theo robinson,13245,theo robinson
321,6838,henok goitom,4095,henok goitom
322,253892,ian gonzalez,13565,ian gonzalez nieto
323,221295,borja galan,6414,borja galan gonzalez
324,280795,jonathan rodriguez,1984,jonathan javier rodriguez portillo
325,26443,jonas gutierrez,4063,jonas manuel gutierrez
326,3564,adam collin,13220,adam collin
327,154219,michael rose,15523,michael rose
328,132236,josh parker,13304,joshua kevin stanley parker
329,205325,ryan mclaughlin,11408,ryan mclaughlin
330,193079,scott fraser,11350,scott stewart fraser
331,72201,hugo fraile,7854,hugo fraile martin
332,209513,igor lichnovsky,2417,igor lichnovsky osorio
333,65243,abraham gonzalez,7754,abraham gonzalez casanova
334,141329,akeem latifu,11294,akeem latifu
335,171721,adam taggart,4302,adam jake taggart
336,48020,riku riski,9037,riku riski
337,208116,curro sanchez,8433,francisco jose sanchez rodriguez
338,311680,fran villalba,5414,francisco jose villalba rodrigo
339,250358,iban salvador,9651,iban salvador edu
340,198529,wilfried zahibo,6000,wilfried aimeric zahibo
341,162036,diego caballo,4744,diego caballo alonso
342,158997,amro tarek,3856,amro tarek abdel aziz
343,271451,dani romera,7233,daniel romera andujar
344,68004,nzuzi toko,8937,nzuzi bundebele toko
345,225055,jean pierre nsame,2378,jean pierre nsame
346,265573,younes bnou marzouk,9367,younes bnou marzouk
347,139449,leandro damiao,2284,leandro damiao da silva dos santos
348,122582,juan fernando quintero,515,juan fernando quintero paniagua
349,241325,edwin maanane,14358,edwin maanane
350,55042,diego rigonato,2309,diego rigonato rodrigues
351,56827,anthony weber,3383,anthony weber
352,329221,maxime spano,8264,maxime spano rahou
353,64229,mihai roman,9976,mihai roman
354,111783,alejandro bedoya,2250,alejandro bedoya
355,106181,jacques zoua,7925,jacques zoua daogari
356,203540,amos youga,8038,amos youga
357,274571,laurent dos santos,7173,laurent dos santos
358,301841,julien begue,6207,julien antoine begue
359,52744,sebastien wuthrich,7819,sebastien wuthrich
360,81056,dylan gissi,7848,dylan gissi
361,170982,jonathan beaulieu,11483,jonathan beaulieu
362,56815,alexandre raineau,10025,alexandre raineau
363,138655,chengdong zhang,5757,zhang cheng dong 
364,343273,joni montiel,8436,jonathan montiel caballero
365,35099,steven fletcher,4811,steven fletcher
366,348553,pablo claveria,10527,pablo claveria herraiz
367,120705,juan carlos,2845,juan carlos martin corral
368,32622,patrick ebert,4855,patrick ebert
369,215653,baptiste aloe,10243,baptiste aloe
370,231306,guelor kanga,918,guelor kanga kaku
371,260677,anton mitryushkin,8116,anton vladimirovich mitryushkin
372,255440,nikita haikin,16539,nikita haikin
373,265132,kevin toner,12638,kevin stephen toner
374,197791,janoi donacien,11397,janoi donacien
375,63824,libor kozak,3425,libor kozak
376,251289,jordan lyden,15566,jordan david lyden
377,319817,niall mason,11666,niall mason
378,110861,gary gardner,4953,gary gardner
379,243690,jerell sellars,12621,jerrell anthony sellars
380,62638,nathan baker,4173,nathan baker
381,282821,corey blackett taylor,14340,corey josiah paul blackett taylor
382,34672,joey obrien,14106,joseph martin obrien
383,229826,elliot lee,9171,elliott lee
384,257293,jonny maddison,16091,jonny maddison
385,128906,liam moore,2887,liam moore
386,69912,joel ekstrand,8921,joel ekstrand
387,45395,jonathan howson,2753,jonathan howson
388,24589,wes hoolahan,4792,wesley hoolahan
389,43193,elliott bennett,5788,elliott bennett
390,74088,declan rudd,5805,declan rudd
391,203127,conor mcgrandles,13493,conor mcgrandles
392,49327,bradley johnson,4793,bradley johnson
393,198516,harry toffolo,10216,harry toffolo
394,29152,danny graham,4088,danny graham
395,40612,liam bridcutt,5719,liam robert bridcutt
396,218144,mikael mandron,12413,mikael yann mathieu mandron
397,50346,krsevan santini,15388,krsevan santini
398,227185,jason mccarthy,8156,jason sean mccarthy
399,197910,liam shephard,11493,liam shephard
400,17273,steven taylor,5696,steven vincent taylor
401,264193,dan cleary,12754,daniel cleary
402,79192,edwin gyasi,5096,edwin gyasi
403,50570,ezequiel lavezzi,575,ezequiel ivan lavezzi
404,291111,sessi dalmeida,12631,sessi octave emile dalmeida
405,387036,joe riley,10653,joe riley
406,340194,regan poole,11608,regan leslie poole
407,314388,ro shaun williams,9683,roshaun omar stuart williams
408,183293,joe rothwell,9238,joe rothwell
409,134424,nick powell,3529,nick powell
410,289433,yakou meite,6422,yakou meite
411,242681,josh vickers,10481,joshua anthony vickers
412,67715,rostyn griffiths,10005,rostyn griffiths
413,181498,george evans,7092,george evans
414,261357,cameron brannagan,8219,cameron mark thomas brannagan
415,6150,fabricio coloccini,3295,fabricio coloccini
416,92381,sammy ameobi,5949,sammy ameobi
417,263556,joe maguire,13570,joe maguire
418,4267,tim howard,4049,timothy matthew howard
419,191830,renato ibarra,1435,alex renato ibarra mina
420,84970,nathan junior,9137,nathan junior soares de carvalho
421,232015,oskar zawada,9409,oskar zawada
422,218355,conor grant,11498,conor james grant
423,308632,callum connolly,6342,callum connolly
424,45543,vito wormgoor,2800,vito nova wormgoor
425,29456,rasmus lindgren,5691,rasmus lindgren
426,124888,johan kappelhof,5912,johan kappelhof
427,208095,dino islamovic,9287,dino islamovic
428,182991,agustin vuletich,9317,agustin vuletich
429,295400,raul gudino,3833,raul manolo gudino vega
430,237468,santiago montoya,4420,santiago montoya munoz
431,140128,edder farias,5389,edder jose farias martinez
432,149721,tiago ferreira,7006,tiago emanuel canelas almeida ferreira
433,99859,rodney wallace,11236,rodney wallace
434,153033,maciej makuszewski,7947,maciej makuszewski
435,108820,ulises davila,5824,ulises alejandro davila plascencia
436,107667,stian ringstad,10092,stian lunder ringstad
437,297467,carlos fortes,9601,carlos manuel dos santos fortes
438,143622,reuben gabriel,9241,reuben shalu gabriel
439,45025,paulo vinicius,2751,paulo vinicius de souza nascimento
440,75062,frederic brillant,8050,frederic brillant
441,253125,joao rodriguez,9332,jhoao leandro rodriguez gonzalez
442,225162,diogo verdasca,8476,diogo sousa verdasca
443,37388,abel aguilar,2185,abel enrique aguilar tapia
444,158419,luis leal,5107,luis leal dos anjos
445,77066,teofilo gutierrez,1395,teofilo antonio gutierrez roncancio
446,61758,kevin koffi,11197,jean romaric kevin koffi
447,125250,celso ortiz,1400,celso fabian ortiz gamarra
448,111027,remi pillot,7863,remi pillot
449,196834,david kinsombi,4413,david kinsombi
450,60602,yohann thuram,8905,yohann georges thuram ulien
451,35183,stefan aigner,6726,stefan aigner
452,38415,johannes flum,4914,johannes flum
453,196770,joel gerezgiher,13478,joel gerezgiher
454,31218,johannes van den bergh,5766,johannes van den bergh
455,224947,oswal alvarez,11491,oswal andres alvarez salazar
456,156618,maxime colin,4277,maxime colin
457,202838,max reinthaler,16078,maximilian reinthaler
458,66660,matias suarez,1050,matias ezequiel suarez
459,17689,sascha molders,10053,sascha molders
460,217718,timo konigsmann,14881,timo konigsmann
461,193050,valmir sulejmani,10400,valmir sulejmani
462,176514,rafal wolski,5962,rafal wolski
463,238474,ljuban crepulja,9561,ljuban crepulja
464,77708,geoffroy serey die,2786,sereso geoffroy gonzaroua die
465,119581,marvin wanitzek,7360,marvin wanitzek
466,62800,adam hlousek,4120,adam hlousek
467,170523,mart ristl,12677,mart ristl
468,20276,florian klein,5698,florian klein
469,138292,boris tashchy,5994,borys tashchy
470,199301,filip starzynski,5140,filip starzynski
471,157927,sebastian stolze,9515,sebastian stolze
472,44521,kevin grosskreutz,6803,kevin grosskreutz
473,58379,maximilian beister,6862,maximilian beister
474,159522,patrick pflucke,11593,patrick pflucke
475,87650,julian maurice derstroff,11344,julian maurice derstroff
476,40429,gonzalo jara,4225,gonzalo alejandro jara reyes
477,55519,christoph moritz,4223,christoph moritz
478,184133,russell canouse,3915,russell canouse
479,122011,markus henriksen,3446,markus henriksen
480,218140,george honeyman,8167,george honeyman
481,459873,harvey rodgers,16109,harvey james rodgers
482,307781,lynden gooch,7255,lynden jack gooch
483,61711,callum mcmanaman,6836,callum henry mcmanaman
484,37171,craig gardner,6741,craig gardner
485,248045,duncan watmore,8166,duncan watmore
486,31720,sebastian larsson,2152,sebastian bengt ulf larsson
487,36866,billy jones,7727,billy jones
488,179451,donald love,14830,donald love
489,364828,elliot embleton,15003,elliot john embleton
490,255703,harry cornick,11488,harry cornick
491,13465,tom huddlestone,3298,tom huddlestone
492,118535,will keane,510,michael keane
493,456111,will mannion,15619,william john mannion
494,9500,david marshall,4061,david marshall
495,93145,adama diomande,4158,adama valentin diomande
496,31886,dusan kuciak,4145,dusan kuciak
497,163738,moses odubajo,5931,moses odubajo
498,9988,michael dawson,4777,michael dawson
499,509268,daniel batty,9660,daniel thomas batty
500,49734,jan kirchhoff,4190,jan tilman kirchhoff
501,158700,tendayi darikwa,4270,tendayi david darikwa
502,367195,dan agyei,13527,daniel ebenezer kwasi agyei
503,128828,tom anderson,11391,thomas robert anderson
504,45623,george boyd,5749,george boyd
505,33507,lukas jutkiewicz,3355,lukas jutkiewicz
506,39471,brad guzan,3327,bradley guzan
507,78966,daniel ayala,2272,daniel sanchez ayala
508,73067,adam clayton,3399,adam clayton
509,62947,tomas mejias,12382,tomas mejias osorio
510,163530,adam reach,2919,adam michael reach
511,314140,dael fry,4584,dael fry
512,77544,george friend,4159,george friend
513,18227,curtis davies,2151,curtis davies
514,83430,albert adomah,3405,albert danquah adomah
515,4063,stewart downing,5672,stewart downing
516,13796,grant leadbitter,4804,grant leadbitter
517,48950,jordan rhodes,4143,jordan rhodes
518,167393,james husband,10213,james husband
519,74768,adlene guedioura,4884,adlene guedioura
520,39908,rudy gestede,5796,rudy gestede
521,163531,connor ripley,6957,connor ripley
522,33963,david nugent,6656,david nugent
523,124873,florian jozefzoon,5030,florian marc jozefzoon
524,259721,daniel de silva,9231,daniel de silva
525,182910,hervin ongenda,6098,hervin scicchitano ongenda
526,16660,alex baptiste,8802,alexander aaron john baptiste
527,84162,marcel ritzmaier,5865,marcel ritzmaier
528,31741,nicolas feldhahn,11159,nicolas feldhahn
529,330699,raphael obermair,14459,raphael sanchez obermair
530,157160,frank acheampong,1154,frank opoku acheampong
531,263557,marcelo meli,4459,cesar marcelo meli
532,251058,james weir,13400,james michael weir
533,162039,juan camara,7295,juan del carmen camara mesa
534,53847,hernan barcos,2815,hernan barcos
535,214770,borja lopez,5184,borja lopez menendez
536,204040,alexandru vlad,8154,alexandru nicolae vlad
537,242279,oleksiy dytyatyev,8624,oleksii dytiatiev
538,229007,lyes houri,8225,lyes hafid houri
539,58883,aitor fernandez,10017,aitor fernandez lopez
540,113575,david jablonsky,11268,david jablonsky
541,187042,kirill pogrebnyak,13337,kirill pogrebnyak
542,81959,lukas droppa,10208,lukas droppa
543,233782,aissa laidouni,9606,aissa bilal laidouni
544,180836,sandro tsveiba,16052,sandro tsveiba
545,170966,jeremie bela,3012,jeremie bela
546,231916,anthony belmonte,11409,anthony belmonte
547,98262,quentin bernard,5142,quentin bernard
548,500087,boris mathis,15695,boris mathis
549,188501,thibaut vion,9136,thibaut vion
550,388795,oumar gonzalez,11683,oumar gonzalez
551,56802,vincent muratori,8899,vincent muratori
552,374040,vincent marchetti,7368,vincent marchetti
553,109720,joffrey cuffaut,6916,joffrey cuffaut
554,272617,ryan bidounga,15068,ryan bidounga
555,33847,kevin lejeune,12288,kevin lejeune
556,110622,jonathan mensah,5008,jonathan mensah
557,229970,tom lawrence,3008,tom lawrence
558,16947,marcin wasilewski,6662,marcin ryszard wasilewski
559,341993,elliott moore,7520,elliott jordan moore
560,61952,danilo silva,4819,danilo aparecido da silva
561,263951,hamza sakhi,6164,hamza sakhi
562,252689,carlos strandberg,6158,sergio carlos strandberg
563,93732,chris mavinga,3473,chris mavinga
564,124870,lorenzo ebecilio,5029,lorenzo leroy ebecilio
565,107427,ikechi anya,6699,ikechi anya
566,356569,olufela olomola,14977,olufela oladele olomola
567,57423,florin gardos,6987,florin gardos
568,226965,lloyd isgrove,10183,lloyd jeffrey isgrove
569,244125,hiram boateng,12485,hiram kojo kwarteng boateng
570,314341,chris willock,7330,chris anthony willock
571,340310,marc bola,11612,marc bola
572,228370,gedion zelalem,11495,gedion zelalem
573,141655,zeki fryers,10224,ezekiel david fryers
