,player_id,name,fifa_index,name_compare
91,362809,brandon comley,10043,brandon comley
92,175996,sebastian lletget,4738,sebastian francisco lletget
93,155233,michael harriman,8652,michael grant harriman
94,158718,max ehmer,9734,maximilian andreas ehmer
95,28810,nedum onuoha,5424,chinedum onuoha
96,177892,graham burke,9637,graham dylan burke
97,49693,andreas weimann,3949,andreas weimann
98,121269,ryan watson,13037,ryan james watson
99,221687,alex gilliead,11052,alex nicholas gilliead
100,62052,shane ferguson,7466,shane kevin ferguson
101,168408,lubomir satka,5681,lubomir satka
102,207037,dan potts,8664,daniel potts
103,257534,emmanuel onariase,15553,osaore emmanuel onariase
104,43266,stephen quinn,7360,stephen jude quinn
105,24636,paul mcshane,9573,paul mcshane
106,62240,maynor figueroa,5445,maynor alexis figueroa rochez
107,344916,rory watson,14789,rory watson
108,67232,mark oxley,11916,mark thomas oxley
109,54576,sebastian blanco,961,sebastian marcelo blanco
110,141349,liam oneil,14728,liam christian james oneil
111,245585,reece james,5710,reece james
112,226964,dominic gape,7669,dominic edward gape
113,45921,luke daniels,7404,luke daniels
114,36189,christian dorda,8559,christian dorda
115,258884,ryan ledson,7811,ryan ledson
116,242412,gethin jones,11130,gethin wynne jones
117,234249,federico andrada,7613,federico oscar andrada
118,99615,junior dutra,7460,sergio dutra junior
119,110852,waldemar sobota,6524,waldemar sobota
120,84870,francisco silva,3297,francisco andres silva gajardo
121,39475,sacha kljestan,6380,sacha kljestan
122,228326,shangyuan wang,8832,wang shang yuan 
123,61561,barry bannan,2570,barry ryan bannan
124,13350,lewis price,13887,lewis price
125,52585,james troisi,7353,james troisi
126,171408,gaetan courtet,4774,gaetan courtet
127,30758,dario cvitanich,2049,dario cvitanich
128,39914,mathieu coutadeur,3851,mathieu coutadeur
129,62013,anders konradsen,6425,anders agnes konradsen
130,156487,gregoire puel,12087,gregoire puel
131,169090,el hadi ba,9899,el hadi ba
132,43907,andre pierre gignac,274,andre pierre christian gignac
133,181376,wesley jobello,9837,wesley jobello
134,95182,dragos grigore,5674,dragos grigore
135,164915,lionel mpasi nzau,12170,lionel mpasi nzau
136,228900,david digla,12118,david digla
137,170905,florian david,8899,florian david
138,164904,mory diaw,15517,mory diaw
139,234787,lucas joao,4841,lucas eduardo dos santos joao
140,149532,marwan mohsen,9881,marwan mohsen
141,210088,gabriel,9973,gabriel rodrigues de moura
142,153022,nicolas blandi,2658,nicolas blandi
143,51069,stefan kutschke,8828,stefan kutschke
144,36080,miralem sulejmani,1208,miralem sulejmani
145,93571,florian hartherz,4754,florian hartherz
146,54964,patrick ziegler,10969,patrick ziegler
147,32845,moritz stoppelkamp,5414,moritz stoppelkamp
148,171043,brayan beckeles,5801,brayan antonio beckeles
149,48740,milos ninkovic,2147,milos ninkovic
150,195781,mirnes pepic,8851,mirnes pepic
151,119272,mario rondon,7467,mario junior rondon fernandez
152,139352,gus ledes,6584,luis gustavo ledes evangelista dos santos
153,224677,johnny vidales,10066,johnny victor vidales lature
154,94603,patrick bauer,2692,patrick bauer
155,179308,diego rubio,8682,diego ivan rubio kostner
156,59196,philipp zulechner,8819,philipp zulechner
157,93853,martin kobylanski,6575,martin kobylanski
158,150163,xizhe zhang,4975,zhang xi zhe 
159,224669,wilder cartagena,10005,wilder jose cartagena mendoza
160,148123,sven mende,13983,sven lars marten mende
161,94167,jerome kiesewetter,9895,jerome julien kiesewetter
162,93768,richard strebinger,2742,richard strebinger
163,45464,sercan sararer,10830,sercan sararer osuna
164,90317,daniel batz,9721,daniel batz
165,232376,lucas cueto,12179,lucas cueto
166,203532,naby sarr,6684,mouhamadou naby sarr
167,189691,jannik bandowski,9964,jannik bandowski
168,47594,zlatan alomerovic,8729,zlatan alomerovic
169,153664,khaled narey,5036,khaled narey
170,41663,chinedu obasi,5425,chinedu ogbuke obasi
171,248105,jonatan alvez,7860,jonatan daniel alvez sagar
172,160670,joseph claude gyau,5665,joseph claude agyeman gyau
173,82008,phillipp steinhart,6586,phillipp steinhart
174,125105,patrick weihrauch,9865,patrick weihrauch
175,335191,valeriane gvilia,7155,valerian gvilia
176,37152,tommy elphick,5472,tommy elphick
177,416622,jordan green,13334,jordan green
178,10375,shaun macdonald,10769,shaun benjamin macdonald
179,76281,ricardo pedriel,10890,ricardo pedriel suarez
180,24480,nikolay mihaylov,8486,nikolay mihaylov
181,42318,konstantin engel,7396,konstantin engel
182,153634,marcel hilssner,11228,marcel hilssner
183,42072,tobias kempe,4712,tobias kempe
184,32618,assani lukimya,9646,assani lukimya mulongoti
185,312773,daniele sommariva,13196,daniele sommariva
186,37788,philipp hosiner,7577,philipp hosiner
187,10255,alexander farnerud,8426,alexander farnerud
188,109436,oliver husing,4984,oliver husing
189,30687,maxi moralez,1577,maximiliano nicol moralez
190,125251,ivan piris,2202,ivan rodrigo piris leguizamon
191,268216,marcus mathisen,12229,marcus klingenberg mathisen
192,63422,david moberg karlsson,2734,jens david joacim moberg karlsson
193,171307,joshua brillante,6564,joshua brillante
194,290785,sebastian gamarra,12227,sebastian gamarra ruiz
195,373359,andrea badan,16065,andrea badan
196,35491,mariano andujar,2542,mariano gonzalo andujar
197,114113,gudmundur thorarinsson,4888,gudmundur thorarinsson
198,223283,walter figueira,16105,walter capango figueira
199,115989,dejan stojanovic,6603,dejan stojanovic
200,21517,ionut pop,17279,ionut alin pop
201,70132,cristian chavez,5647,cristian gabriel chavez
202,190272,tomislav tomic,11847,tomislav tomic
203,55978,giorgi merebashvili,8577,giorgi merebashvili
204,341298,leonardo ramos,5008,leonardo javier ramos
205,75554,magnus eriksson,5670,magnus lennart eriksson
206,131967,daniel oshaughnessy,12146,daniel michael oshaughnessy
207,273173,bodvar bodvarsson,10195,bodvar bodvarsson
208,62125,harmeet singh,11902,harmeet singh
209,51529,michael almeback,10788,michael carl eric almeback
210,144904,jonas knudsen,5582,jonas knudsen
211,8421,michael jakobsen,9593,michael jakobsen
212,220851,razvan popa,10259,razvan stefan popa
213,234237,simo rumbullaku,14647,simon rrumbullaku
214,112578,john chibuike,9679,emmanuel john chibuike
215,184932,gbenga arokoyo,13965,gbenga arokoyo
216,147559,alain baroja,8837,alain baroja mendez
217,58778,miguel angel cordero,9635,miguel angel cordero sanchez
218,77875,joan oumari,8770,joan oumari
219,45646,diego buonanotte,2069,diego mario buonanotte rende
220,141658,etzaz hussain,5522,etzaz muzafar hussain
221,203361,manuel arteaga,13981,manuel alejandro arteaga rubianes
222,250781,roberto pirrello,10165,roberto pirrello
223,202221,diego bejarano,4938,diego bejarano ibanez
224,96331,mikkel kirkeskov,4680,mikkel kirkeskov andersen
225,66109,fabio daprela,7413,fabio daprela
226,75035,franco jara,1659,franco daniel jara
227,47785,jukka raitala,7487,jukka raitala
228,155960,lukas spalvis,9957,lukas spalvis
229,223032,andreas blomqvist,12040,peter andreas blomqvist
230,111438,matteo fedele,9944,matteo fedele
231,42029,blazej augustyn,5477,blazej szczepan augustyn
232,14259,antolin alcaraz,3066,antolin alcaraz viveros
233,223263,darnell fisher,3431,darnell fisher
234,134414,tyler blackett,5617,tyler blackett
235,72989,luka tankulic,11956,luka tankulic
236,95364,panajotis dimitriadis,10874,panajotis dimitriadis
237,130230,jake taylor,11960,jake william trevor taylor
238,21703,scott brown,10741,scott peter andrew brown
239,30666,haris medunjanin,3849,haris medunjanin
240,185593,nicolas lopez,2721,nicolas federico lopez alonso
241,262554,clifford aboagye,4187,clifford aboagye
242,238865,eddy silvestre,7596,eddy silvestre pascual israfilov
243,158849,jon errasti,6538,jon errasti zabaleta
244,211395,mauricio cuero,4142,mauricio andres cuero castillo
245,253153,alvaro traver,7960,alvaro traver navarrete
246,215,roque santa cruz,2490,roque luis santa cruz cantero
247,39514,theo robinson,12963,theo robinson
248,387952,bugra temel,16152,bugra temel
249,6838,henok goitom,4542,henok goitom
250,253892,ian gonzalez,13255,ian gonzalez nieto
251,54859,alvaro pereira,2536,alvaro daniel pereira barragan
252,280795,jonathan rodriguez,832,jonathan javier rodriguez portillo
253,26443,jonas gutierrez,5401,jonas manuel gutierrez
254,154219,michael rose,7687,michael rose
255,132236,josh parker,13931,joshua kevin stanley parker
256,205325,ryan mclaughlin,9868,ryan mclaughlin
257,193079,scott fraser,9804,scott stewart fraser
258,72201,hugo fraile,3170,hugo fraile martin
259,209513,igor lichnovsky,2787,igor lichnovsky osorio
260,285282,ali coote,16129,alistair coote
261,171721,adam taggart,4757,adam jake taggart
262,181135,michal szromnik,11987,michal szromnik
263,326587,matty smith,18069,matthew smith
264,48020,riku riski,8647,riku riski
265,291171,kyle knoyle,12244,kyle knoyle
266,208116,curro sanchez,4337,francisco jose sanchez rodriguez
267,311680,fran villalba,5096,francisco jose villalba rodrigo
268,250358,iban salvador,9149,iban salvador edu
269,198529,wilfried zahibo,5650,wilfried aimeric zahibo
270,162036,diego caballo,7184,diego caballo alonso
271,158997,amro tarek,5945,amro tarek abdel aziz
272,271451,dani romera,7777,daniel romera andujar
273,35245,matheus,915,matheus leite nascimento
274,68004,nzuzi toko,7439,nzuzi bundebele toko
275,225055,jean pierre nsame,790,jean pierre nsame
276,155972,bilel mohsni,10895,bilel mohsni
277,139449,leandro damiao,2641,leandro damiao da silva dos santos
278,122582,juan fernando quintero,591,juan fernando quintero paniagua
279,55042,diego rigonato,4732,diego rigonato rodrigues
280,56827,anthony weber,3871,anthony weber
281,329221,maxime spano,6811,maxime spano rahou
282,64229,mihai roman,8442,mihai roman
283,111783,alejandro bedoya,2611,alejandro bedoya
284,274571,laurent dos santos,4925,laurent dos santos
285,198027,jean deza,5817,jean carlos francisco deza sanchez
286,81056,dylan gissi,8549,dylan gissi
287,170982,jonathan beaulieu,9951,jonathan beaulieu
288,56815,alexandre raineau,9622,alexandre raineau
289,138655,chengdong zhang,7385,zhang cheng dong 
290,343273,joni montiel,10185,jonathan montiel caballero
291,35099,steven fletcher,4536,steven fletcher
292,348553,pablo claveria,7873,pablo claveria herraiz
293,120705,juan carlos,3205,juan carlos martin corral
294,255440,nikita haikin,11099,nikita haikin
295,197791,janoi donacien,10964,janoi donacien
296,63824,libor kozak,3906,libor kozak
297,251289,jordan lyden,13186,jordan david lyden
298,319817,niall mason,10130,niall mason
299,110861,gary gardner,5530,gary gardner
300,243690,jerell sellars,13185,jerrell anthony sellars
301,62638,nathan baker,3912,nathan baker
302,282821,corey blackett taylor,11225,corey josiah paul blackett taylor
303,34672,joey obrien,10761,joseph martin obrien
304,229826,elliot lee,8747,elliott lee
305,128906,liam moore,4727,liam moore
306,283655,grant ward,8898,grant ward
307,45395,jonathan howson,4580,jonathan howson
308,24589,wes hoolahan,8439,wesley hoolahan
309,43193,elliott bennett,6421,elliott bennett
310,74088,declan rudd,5505,declan rudd
311,203127,conor mcgrandles,13194,conor mcgrandles
312,49327,bradley johnson,5409,bradley johnson
313,198516,harry toffolo,5648,harry toffolo
314,29152,danny graham,7337,danny graham
315,258653,tom beadling,15539,thomas beadling
316,40612,liam bridcutt,5432,liam robert bridcutt
317,218144,mikael mandron,12016,mikael yann mathieu mandron
318,227185,jason mccarthy,6732,jason sean mccarthy
319,197910,liam shephard,9958,liam shephard
320,264193,dan cleary,12310,daniel cleary
321,291111,sessi dalmeida,8947,sessi octave emile dalmeida
322,387036,joe riley,13293,joe riley
323,340194,regan poole,12188,regan leslie poole
324,314388,ro shaun williams,10301,roshaun omar stuart williams
325,183293,joe rothwell,6699,joe rothwell
326,134424,nick powell,3991,nick powell
327,289433,yakou meite,5157,yakou meite
328,67715,rostyn griffiths,8461,rostyn griffiths
329,226146,valmir berisha,12151,valmir berisha
330,181498,george evans,6671,george evans
331,261357,cameron brannagan,8872,cameron mark thomas brannagan
332,243591,lawrence vigouroux,13115,lawrence ian vigouroux
333,6150,fabricio coloccini,3806,fabricio coloccini
334,92381,sammy ameobi,3291,sammy ameobi
335,263556,joe maguire,12263,joe maguire
336,242089,jindrich stanek,8891,jindrich stanek
337,191830,renato ibarra,1302,alex renato ibarra mina
338,147396,bruno uvini,3987,bruno uvini bortolanca
339,218355,conor grant,12114,conor james grant
340,164837,kristopher vida,6747,krisztofer andras vida
341,45543,vito wormgoor,3169,vito nova wormgoor
342,55210,adam nemec,7403,adam nemec
343,29456,rasmus lindgren,6353,rasmus lindgren
344,124888,johan kappelhof,7521,johan kappelhof
345,208095,dino islamovic,8815,dino islamovic
346,295400,raul gudino,3534,raul manolo gudino vega
347,270959,henrique dourado,2806,jose henrique da silva dourado
348,237468,santiago montoya,5731,santiago montoya munoz
349,153033,maciej makuszewski,7525,maciej makuszewski
350,108820,ulises davila,3176,ulises alejandro davila plascencia
351,45025,paulo vinicius,2567,paulo vinicius de souza nascimento
352,333913,gustavo,6787,gustavo henrique da silva sousa
353,75062,frederic brillant,7616,frederic brillant
354,253125,joao rodriguez,11072,jhoao leandro rodriguez gonzalez
355,158419,luis leal,4795,luis leal dos anjos
356,77066,teofilo gutierrez,2150,teofilo antonio gutierrez roncancio
357,125250,celso ortiz,741,celso fabian ortiz gamarra
358,111027,remi pillot,8565,remi pillot
359,196834,david kinsombi,4876,david kinsombi
360,60602,yohann thuram,10810,yohann georges thuram ulien
361,35183,stefan aigner,5453,stefan aigner
362,31218,johannes van den bergh,5481,johannes van den bergh
363,156618,maxime colin,2667,maxime colin
364,202838,max reinthaler,11127,maximilian reinthaler
365,66660,matias suarez,714,matias ezequiel suarez
366,17689,sascha molders,8507,sascha molders
367,217718,timo konigsmann,11112,timo konigsmann
368,193050,valmir sulejmani,8870,valmir sulejmani
369,176514,rafal wolski,8673,rafal wolski
370,238474,ljuban crepulja,6006,ljuban crepulja
371,77708,geoffroy serey die,4618,sereso geoffroy gonzaroua die
372,119581,marvin wanitzek,5920,marvin wanitzek
373,62800,adam hlousek,3117,adam hlousek
374,138292,boris tashchy,8699,borys tashchy
375,199301,filip starzynski,4819,filip starzynski
376,157927,sebastian stolze,5954,sebastian stolze
377,44521,kevin grosskreutz,9657,kevin grosskreutz
378,58379,maximilian beister,7476,maximilian beister
379,87650,julian maurice derstroff,10933,julian maurice derstroff
380,40429,gonzalo jara,4684,gonzalo alejandro jara reyes
381,209686,ahmet arslan,10177,ahmet metin arslan
382,55519,christoph moritz,4675,christoph moritz
383,184133,russell canouse,3646,russell canouse
384,279057,beto da silva,9059,luiz humberto da silva silva
385,122011,markus henriksen,2606,markus henriksen
386,218140,george honeyman,8825,george honeyman
387,459873,harvey rodgers,15561,harvey james rodgers
388,307781,lynden gooch,7807,lynden jack gooch
389,463695,keelan oconnell,16170,keelan oconnell
390,31720,sebastian larsson,2520,sebastian bengt ulf larsson
391,36866,billy jones,9575,billy jones
392,179451,donald love,9932,donald love
393,364828,elliot embleton,14904,elliot john embleton
394,255703,harry cornick,5782,harry cornick
395,118535,will keane,781,michael keane
396,9500,david marshall,3068,david marshall
397,31886,dusan kuciak,3887,dusan kuciak
398,163738,moses odubajo,5604,moses odubajo
399,9988,michael dawson,5399,michael dawson
400,509268,daniel batty,8079,daniel thomas batty
401,49734,jan kirchhoff,8563,jan tilman kirchhoff
402,158700,tendayi darikwa,3979,tendayi david darikwa
403,367195,dan agyei,14088,daniel ebenezer kwasi agyei
404,85928,danny lafferty,10902,daniel patrick lafferty
405,128828,tom anderson,9856,thomas robert anderson
406,45623,george boyd,7374,george boyd
407,33507,lukas jutkiewicz,3101,lukas jutkiewicz
408,39471,brad guzan,3082,bradley guzan
409,78966,daniel ayala,3953,daniel sanchez ayala
410,73067,adam clayton,4597,adam clayton
411,62947,tomas mejias,11982,tomas mejias osorio
412,163530,adam reach,3302,adam michael reach
413,314140,dael fry,5093,dael fry
414,77544,george friend,4612,george friend
415,18227,curtis davies,4533,curtis davies
416,83430,albert adomah,4606,albert danquah adomah
417,13796,grant leadbitter,8451,grant leadbitter
418,48950,jordan rhodes,5492,jordan rhodes
419,167393,james husband,8697,james husband
420,42413,darron gibson,9604,darron gibson
421,163531,connor ripley,8654,connor ripley
422,33963,david nugent,8435,david nugent
423,124873,florian jozefzoon,6526,florian marc jozefzoon
424,203938,branco van den boomen,9010,branco van den boomen
425,259721,daniel de silva,9926,daniel de silva
426,16660,alex baptiste,11874,alexander aaron john baptiste
427,120192,stefan savic,5649,stefan savic
428,84162,marcel ritzmaier,4681,marcel ritzmaier
429,31741,nicolas feldhahn,12972,nicolas feldhahn
430,330699,raphael obermair,13386,raphael sanchez obermair
431,157160,frank acheampong,1347,frank opoku acheampong
432,162039,juan camara,6817,juan del carmen camara mesa
433,214770,borja lopez,6681,borja lopez menendez
434,204040,alexandru vlad,7729,alexandru nicolae vlad
435,242279,oleksiy dytyatyev,8181,oleksii dytiatiev
436,81959,lukas droppa,7579,lukas droppa
437,47459,ante puljic,7779,ante puljic
438,235755,georgi zhukov,8761,georgiy zhukov
439,170966,jeremie bela,2760,jeremie bela
440,231916,anthony belmonte,9869,anthony belmonte
441,98262,quentin bernard,4080,quentin bernard
442,500087,boris mathis,16205,boris mathis
443,242716,enzo basilio,16643,enzo basilio
444,388795,oumar gonzalez,12249,oumar gonzalez
445,127098,anthony koura,13958,anthony koura
446,109720,joffrey cuffaut,6520,joffrey cuffaut
447,110622,jonathan mensah,3969,jonathan mensah
448,229970,tom lawrence,3364,tom lawrence
449,341993,elliott moore,9140,elliott jordan moore
450,61952,danilo silva,6367,danilo aparecido da silva
451,140682,romulo,1277,romulo borges monteiro
452,263951,hamza sakhi,6737,hamza sakhi
453,252689,carlos strandberg,4924,sergio carlos strandberg
454,251028,nika kacharava,7700,nika kacharava
455,93732,chris mavinga,3939,chris mavinga
456,311739,guillermo cotugno,6883,guillermo gaston cotugno lima
457,37933,andrei prepelita,10738,andrei prepelita
458,356569,olufela olomola,15580,olufela oladele olomola
459,57423,florin gardos,9787,florin gardos
460,244125,hiram boateng,12083,hiram kojo kwarteng boateng
461,340310,marc bola,10085,marc bola
462,228370,gedion zelalem,12112,gedion zelalem
463,141655,zeki fryers,10947,ezekiel david fryers
464,183301,luke mcgee,11140,luke paul mcgee
465,396284,zak dearnley,14176,zachary harry dearnley
466,289791,kieran ohara,13118,kieran michael ohara
467,289844,josh harrop,6698,josh harrop
468,42401,artur jedrzejczyk,3108,artur jedrzejczyk
469,387313,samuel shashoua,9168,samuel shashoua
470,63606,odil akhmedov,2560,odil akhmedov
471,157907,doneil henry,4736,doneil jor dee ashley henry
472,242652,lewis page,11141,lewis robert page
473,42411,fraizer campbell,7346,fraizer campbell
474,34409,joe ledley,7342,joe ledley
475,268185,joe williams,4242,joe williams
476,100507,juan carlos paredes,3326,juan carlos paredes reasco
477,307763,anton walkes,10189,anton walkes
478,26456,mauro zarate,1187,mauro matias zarate
479,279454,mj williams,11119,michael jordan williams
480,85314,oscar,159,oscar dos santos emboaba junior
481,375881,ismael diallo,9053,ismael chester diallo
482,69001,giedrius arlauskis,2132,giedrius arlauskis
483,21333,aiden mcgeady,4526,aiden john mcgeady
484,89637,william remy,8540,william remy
485,85763,ricardo dias,7581,ricardo jorge dos santos dias
486,74615,abdelhamid el kaoutari,9656,abdelhamid el kaoutari
487,178540,chaker alhadhur,6574,chaker alhadhur
488,228891,jordan adeoti,8743,jordan souleymane adeoti
489,128912,andre wisdom,4003,andre wisdom
490,72484,manu barreiro,6434,manuel barreiro bustelo
491,278992,cristian espinoza,2336,cristian omar espinoza
492,224774,cristian salvador,5220,cristian salvador gonzalez
493,45256,jean sylvain babin,3100,jean sylvain claude babin
494,59349,diego marino,2164,diego marino villar
495,238717,pablo perez,8908,pablo perez rodriguez
496,71394,carlos carmona,4543,carlos carmona bonet
497,65301,xavi torres,3859,xavier torres buigues
498,57785,roberto canella,7369,roberto canella suarez
499,271861,crislan,7843,crislan henrique da silva de sousa
500,140126,fernando aristeguieta,3382,fernando luis aristeguieta de luca
501,182898,younes kaabouni,11071,younes kaabouni
502,5477,rod fanni,4518,rod fanni
503,395699,alan dzabana,13385,alan dzabana
504,292822,aldo kalulu,6921,aldo nsawila kalulu kyatengwa
505,353395,jordy gaspar,10272,jordy gaspar
506,229003,sega coulibaly,12274,sega coulibaly
507,278553,dimitri cavare,5811,dimitri kevin cavare
508,289196,julien da costa,7986,julien da costa
509,172333,bill tuiloma,8871,bill tuiloma
510,98334,romain alessandrini,931,romain alessandrini
511,470491,jorris romil,12389,jorris romil
512,112022,maxime barthelme,2136,maxime barthelme
513,341942,erwin koffi,11145,erwin koffi
514,358512,ibrahima conte,10283,ibrahima sory conte
515,93744,pape paye,6656,pape abdou paye
516,197157,gerso,2736,gerso fernandes
517,125172,lukas raeder,12055,lukas raeder
518,97013,marlon de jesus,12042,marlon jonathan de jesus pabon
519,371686,carlens arcus,6887,carlens jean fedlaire ruby arcus
520,30757,renato civelli,3073,renato civelli
521,390823,eric curbelo,6104,eric curbelo de la fe
522,70767,roman zozulya,4817,roman zozulya
523,133089,felipe gutierrez,2191,felipe alejandro gutierrez leiva
524,230222,alvaro lemos,4045,alvaro lemos collazo
525,83895,marcelo diaz,518,marcelo alfonso diaz rojas
526,189735,christian bravo,7753,christian daniel bravo araneda
527,225819,oscar benitez,5759,oscar benitez
528,271438,tomas martinez,5724,tomas martinez
529,176285,isaac cuenca,5593,joan isaac cuenca lopez
530,282434,jean carlos silva,11296,jean carlos silva rocha
531,200558,petros,627,petros matheus dos santos araujo
532,96540,alfredo ortuno,5518,alfredo ortuno martinez
533,216131,bruno mendes,5711,bruno pereira mendes
534,254036,bernabe barragan,5919,bernabe barragan maestre
535,179899,tomislav kis,10169,tomislav kis
536,212852,markel etxeberria,8765,markel etxeberria mendiola
537,268958,juan munoz,5871,juan munoz munoz
538,373353,pablo larrea,8076,pablo guido larrea gambara
539,60445,jonathan dos santos,912,jonathan dos santos ramirez
540,56066,enzo perez,411,enzo nicolas perez
541,242808,felipe gedoz,3519,felipe gedoz da conceicao
542,42913,lasse nielsen,6388,lasse nielsen
543,212849,ivan calero,7846,ivan calero ruiz
544,168063,filip mladenovic,4212,filip mladenovic
545,229853,birama toure,4831,birama toure
546,161282,darwin andrade,3404,darwin zamir andrade marmolejo
547,369650,mohamed ofkir,11183,mohamed ofkir
548,164925,anice badri,4222,anice badri
549,131728,daniel graovac,8089,daniel graovac
550,271284,cristian manea,3501,cristian marian manea
551,195782,felix platte,6873,felix platte
552,59082,heinz lindner,2626,heinz lindner
553,116614,simon thern,5601,simon thern
554,241402,rewan amin,12221,rewan amin
555,168741,lucas hufnagel,9893,lucas hufnagel
556,124507,fabian menig,8829,fabian paul menig
557,315437,furkan zorba,15601,furkan zorba
558,168186,marco schuster,7829,marco schuster
559,43228,albert rusnak,1734,albert rusnak
560,77920,immanuel hohn,6599,immanuel hohn
561,84993,daniel heuer fernandes,4113,daniel heuer fernandes
562,49737,yannick stark,4779,yannick stark
563,33078,florian jungwirth,3911,florian jungwirth
564,317753,silas zehnder,15633,silas zehnder
565,54846,fabian holland,4077,fabian holland
566,103064,terrence boyd,8707,terrence anthony boyd
567,19736,dominik stroh engel,10759,dominik stroh engel
568,81163,danny hoesen,7447,danny hoesen
569,55512,wilson kamavuaka,8689,wilson kamavuaka
570,80031,dario lezcano,2195,dario lezcano
571,116792,stefan lex,8785,stefan lex
572,187496,maurice multhaup,7853,maurice michael multhaup
