,player_id,name,fifa_index,name_compare
184,104916,diego seoane,5423,diego seoane perez
185,35448,cezary wilk,2679,cezary stefan wilk
186,323169,sergio garcia,14532,sergio garcia blanco
187,81743,fausto rossi,1869,fausto rossi
188,126722,edu campabadal,5536,eduard campabadal claros
189,240039,dani pinillos,6549,daniel pinillos gonzalez
190,309007,fran serrano,12269,francisco jose serrano santos
191,75238,inigo lopez,3191,inigo lopez montana
192,37080,rasmus bengtsson,2710,rasmus bengtsson
193,15790,ferran corominas,2092,ferran corominas telechea
194,175448,juan delgado,12268,juan delgado sirvent
195,242827,samuel martinez,10868,jose samuel martinez lorente
196,2923,andreas ivanschitz,1267,andreas ivanschitz
197,51535,domingo cisma,1767,domingo cisma gonzalez
198,160182,jose angel,5532,jose angel alonso martin
199,200612,pol freixanet,11466,pol freixanet viejo
200,288454,rafa galvez,10788,rafael galvez cerrillo
201,44674,giovani dos santos,448,giovani dos santos ramirez
202,126875,sergio marcos,8617,sergio marcos gonzalez
203,246244,sergio aguza,7607,sergio aguza santiago
204,129483,derik osede,6522,derik osede prieto
205,142023,guillermo fernandez,5588,guillermo fernandez hierro
206,15804,andoni iraola,277,andoni iraola sagarna
207,273738,hector hernandez,10938,hector jose hernandez marrero
208,36391,viktor elm,3829,viktor sebastian elm
209,354312,pablo villalon,10425,pablo villalon rodriguez
210,208715,fredy hinestroza,3569,fredy hinestroza arias
211,329648,tena,11753,francisco manuel tena jaramillo
212,16315,rafa lopez,3192,rafael lopez gomez
213,142326,philtzgerald mbaka,10390,philtzgerald mbaka
214,229815,alejandro sanz,11818,alejandro sanz sainz
215,339152,sekou keita,11771,sekou keita
216,126748,israel puerto,4152,israel puerto pineda
217,39004,juan carlos,3196,juan carlos sanchez martinez
218,47648,dani estrada,4497,daniel estrada agirrezablaga
219,147462,alexander callens,10117,alexander martin marquinho callens asin
220,32860,ailton,4433,ailton jose almeida
221,279090,samu araujo,12375,samuel araujo fernandez
222,129363,siyanda xulu,6391,siyanda xulu
223,9218,matthew taylor,4344,matthew taylor
224,197660,steven hewitt,12085,steven daniel hewitt
225,248576,cameron dummigan,11654,cameron dummigan
226,93321,luke oneill,9831,luke oneill
227,36894,michael duff,4389,michael duff
228,11756,jason shackell,1312,jason shackell
229,3730,kim kallstrom,1265,kim kallstrom
230,55759,arnor smarason,7152,arnor smarason
231,57915,alex cisak,8051,alex cisak
232,33430,adam kokoszka,6103,adam kokoszka
233,65072,juan manuel insaurralde,2128,juan manuel insaurralde
234,48424,ivan franjic,5490,ivan franjic
235,39378,jozy altidore,1780,jozy altidore
236,265312,liam agnew,13311,liam agnew
237,340214,joonas vanhanen,13445,joonas vanhanen
238,13239,darren bent,2079,darren bent
239,184397,tom hopper,12631,thomas edward hopper
240,124845,grant hall,8275,grant hall
241,285847,stefan oconnor,14727,stefan oconnor
242,3467,shaun wright phillips,3648,shaun wright phillips
243,4205,bobby zamora,3070,bobby zamora
244,204354,adam campbell,10794,adam campbell
245,264199,reece grego cox,12369,reece randall grego cox
246,173832,michael doughty,9088,michael doughty
247,88067,alejandro faurlin,1716,alejandro damian faurlin
248,13582,karl henry,5095,karl henry
249,136589,samba diakite,3992,samba diakite
250,175996,sebastian lletget,4774,sebastian francisco lletget
251,155233,michael harriman,9089,michael grant harriman
252,158718,max ehmer,9064,maximilian andreas ehmer
253,28810,nedum onuoha,1040,chinedum onuoha
254,258920,ryan huddart,13707,ryan huddart
255,177892,graham burke,12545,graham dylan burke
256,49693,andreas weimann,4696,andreas weimann
257,284763,michael cain,10242,michael cain
258,218086,jack barmby,12175,jack barmby
259,121269,ryan watson,13962,ryan james watson
260,163532,adam smith,13138,adam smith
261,221687,alex gilliead,14393,alex nicholas gilliead
262,62052,shane ferguson,8115,shane kevin ferguson
263,33785,ryan taylor,1660,ryan taylor
264,198587,remie streete,9163,remie streete
265,207037,dan potts,9975,daniel potts
266,3692,jussi jaaskelainen,2527,jussi jaaskelainen
267,43266,stephen quinn,3206,stephen jude quinn
268,24636,paul mcshane,4363,paul mcshane
269,62240,maynor figueroa,3818,maynor alexis figueroa rochez
270,3109,steven gerrard,55,steven gerrard
271,54576,sebastian blanco,2289,sebastian marcelo blanco
272,3273,matthew upson,2080,matthew upson
273,141349,liam oneil,12083,liam christian james oneil
274,55595,benjamin mokulu,3901,benjamin mokulu tembe
275,331550,lionel nshole makondi,13335,lionel nshole makondi
276,245585,reece james,6553,reece james
277,110798,marnick vermijl,8306,marnick danny vermijl
278,128911,tom thorpe,10026,tom thorpe
279,284717,jake flannigan,11621,jake flannigan
280,226964,dominic gape,12141,dominic edward gape
281,144702,ivan solovjev,8399,ivan solovyev
282,4115,chris baird,3092,chris baird
283,45921,luke daniels,11977,luke daniels
284,258884,ryan ledson,11691,ryan ledson
285,183152,karim rossi,10832,karim rossi
286,12693,stephen dobbie,6816,stephen dobbie
287,33130,bjorn ruytinx,7899,bjorn ruytinx
288,3163,frank lampard,394,frank lampard
289,3924,didier drogba,182,didier yves drogba tebily
290,234249,federico andrada,10042,federico oscar andrada
291,89631,steven joseph monrose,4619,steeven joseph monrose
292,132056,fadil sido,13990,fadil sido
293,53238,sergey krivets,5475,sergey krivets
294,202035,juan falcon,4992,juan manuel falcon jimenez
295,12515,guirane ndaw,5123,guirane ndaw
296,34532,jeremy choplin,5270,jeremy choplin
297,73120,ahmed kashi,3914,ahmed kashi
298,110852,waldemar sobota,4021,waldemar sobota
299,84870,francisco silva,3463,francisco andres silva gajardo
300,39475,sacha kljestan,3213,sacha kljestan
301,33249,owen garvan,6054,owen garvan
302,61561,barry bannan,3260,barry ryan bannan
303,13350,lewis price,7761,lewis price
304,35193,kevin doyle,5157,kevin doyle
305,34529,ismael bangoura,6946,ismael bangoura
306,182887,yarouba cissako,5807,yarouba cissako
307,171408,gaetan courtet,4804,gaetan courtet
308,203470,zana allee,8117,zana allee
309,51369,fabien robert,8019,fabien robert
310,62013,anders konradsen,1839,anders agnes konradsen
311,173579,christopher dilo,13192,christopher dilo
312,110078,carlos eduardo,1888,carlos eduardo de oliveira alves
313,156487,gregoire puel,6575,gregoire puel
314,290534,maxime borges,12976,maxime borges varela
315,123957,kevin osei,12019,kevin osei
316,332204,niels de pauw,13746,niels de pauw
317,29351,bocundi ca,6936,bocundi ca
318,93701,christopher glombard,4007,christopher glombard
319,361035,teddy chaouche,12948,teddy chaouche
320,34026,siaka tiene,3173,siaka chico tiene
321,203324,christophe vincent,10030,christophe vincent
322,169090,el hadi ba,12151,el hadi ba
323,15808,romaric,2609,christian koffi romaric ndri
324,43907,andre pierre gignac,200,andre pierre christian gignac
325,181376,wesley jobello,12100,wesley jobello
326,292813,sami larabi,13388,sami larabi
327,95182,dragos grigore,3514,dragos grigore
328,228900,david digla,11618,david digla
329,94450,carlos olascuaga,6735,carlos dante olascuaga viera
330,5645,benoit cheyrou,1665,benoit cheyrou
331,203345,romuald lacazette,11810,romuald lacazette
332,300158,evgeniy nesterenko,12909,evgeniy nesterenko
333,232495,aleksandr marchenko,14899,aleksandr marchenko
334,298565,maksim starkov,13788,maksim starkov
335,234787,lucas joao,4886,lucas eduardo santos joao
336,2453,mahir saglik,5111,mahir saglik
337,324182,zakariya abarouai,12286,zakariya abarouai
338,153022,nicolas blandi,2879,nicolas blandi
339,198619,nadib baouia,12178,nadib baouia
340,5698,cedric barbosa,3055,cedric barbosa
341,34579,srdan lakic,2200,srdan lakic
342,194218,yeltsin tejeda,4241,yeltsin ignacio tejeda valverde
343,353204,alioun fall,8639,alioun badara fall
344,5676,olivier sorlin,2531,olivier sorlin
345,324635,jordan boy,13718,jordan boy
346,57510,aldo angoula,5327,aldo angoula
347,98356,johann durand,11387,johann durand
348,51069,stefan kutschke,8517,stefan kutschke
349,36080,miralem sulejmani,1799,miralem sulejmani
350,51190,marc vucinovic,8518,marc vucinovic
351,16743,daniel bruckner,4442,daniel bruckner
352,93571,florian hartherz,5546,florian hartherz
353,75680,thomas bertels,6433,thomas bertels
354,54964,patrick ziegler,4882,patrick ziegler
355,2201,lukas kruse,2552,lukas kruse
356,120091,kassim abdallah,5440,kassim abdallah mfoihaia
357,32845,moritz stoppelkamp,2612,moritz stoppelkamp
358,111283,cedric cambon,3161,cedric cambon
359,74621,jonathan urretaviscaya,2776,jonathan matias urretaviscaya da luz
360,48740,milos ninkovic,2844,milos ninkovic
361,195781,mirnes pepic,13275,mirnes pepic
362,119272,mario rondon,2307,mario junior rondon fernandez
363,185237,saleh gomaa,2462,saleh gomaa
364,139352,gus ledes,6447,luis gustavo ledes evangelista dos santos
365,74444,felix micolta,10933,felix andres micolta micolta
366,94603,patrick bauer,4815,patrick bauer
367,79933,palmeira,4653,mario jose da costa palmeira
368,59196,philipp zulechner,7571,philipp zulechner
369,17555,nelson,3053,nelson augusto tomar marcos
370,329212,lucas colitto,8600,lucas andres colitto
371,25468,sebastian freis,6932,sebastian freis
372,13686,thomas broker,7845,thomas broker
373,93853,martin kobylanski,9986,martin kobylanski
374,159037,ronny marcos,8397,ronny marcos
375,258263,marcos vinicius,10887,marcos vinicius gomes nascimento
376,160742,raif husic,12818,raif husic
377,94167,jerome kiesewetter,10872,jerome julien kiesewetter
378,93768,richard strebinger,9219,richard strebinger
379,61901,mohammed abdellaoue,1820,mohammed abdellaoue
380,45464,sercan sararer,3917,sercan sararer osuna
381,17885,karim haggui,2608,karim haggui
382,48756,rui sampaio,5504,fernando rui valadares pinto sampaio
383,234449,fabrice fokobo,5725,fabrice fokobo
384,146165,nico brandenburger,12152,nico brandenburger
385,27900,mensur mujdza,2819,mensur mujdza
386,52830,adam matuszczyk,3954,adam matuszczyk
387,16956,slawomir peszko,3115,slawomir konrad peszko
388,15300,miso brecko,3739,miso brecko
389,203532,naby sarr,7471,mouhamadou naby sarr
390,189691,jannik bandowski,10972,jannik bandowski
391,172623,rami rabia,9432,rami hisham abdel aziz rabia
392,47594,zlatan alomerovic,7411,zlatan alomerovic
393,153664,khaled narey,9529,khaled narey
394,325175,isaac cisse,11694,isaac cisse
395,148208,marian sarr,6565,marian sarr
396,60026,ronny philp,5653,ronny philp
397,16968,marcel de jong,4463,marcel de jong
398,6645,tranquillo barnetta,965,tranquillo barnetta
399,161544,pascal itter,12690,pascal itter
400,83256,ozkan yildirim,5581,ozkan yildirim
401,125105,patrick weihrauch,11506,patrick weihrauch
402,207955,arthur irawan,13999,arthur daniel irawan
403,33926,christian nade,9649,christian nade
404,10139,guven varol,8718,guven varol
405,85783,oktay delibalta,4012,oktay delibalta
406,37152,tommy elphick,3245,tommy elphick
407,55683,murat ceylan,4578,murat ceylan
408,6403,bas sibum,9629,bas sibum
409,271670,menno heerkes,12126,menno heerkes
410,933,ugur inceman,4331,ugur inceman
411,89005,selcuk alibaz,3369,selcuk alibaz
412,62827,tomas borek,11306,tomas borek
413,33108,gonzalo garcia,5995,gonzalo manuel garcia garcia
414,16833,ciprian marica,2595,ciprian andrei marica
415,107218,evgeniy osipov,5659,evgeniy osipov
416,75214,dmitri verkhovtsov,9856,dmitriy verkhovtsov
417,72873,semen fomin,11425,semen fomin
418,272699,rick hemmink,12858,rick hemmink
419,232499,coen gortemaker,14337,coen gortemaker
420,15838,elliott ward,6042,elliott ward
421,57410,yann kermorgant,4489,yann kermorgant
422,10375,shaun macdonald,6967,shaun benjamin macdonald
423,67583,serol demirhan,8914,serol demirhan
424,49800,milan mitrovic,2509,milan mitrovic
425,293827,hakan olkan,14111,hakan olkan
426,347469,hasan das,13928,hasan das
427,291764,mehmet enes sigirci,14697,mehmet enes sigirci
428,52453,haris handzic,6250,haris handzic
429,21480,wederson,3634,wederson luiz da silva medeiros
430,3356,sylvain distin,726,sylvain distin
431,225166,josh wakefield,14613,josh wakefield
432,7345,serkan balci,3676,serkan balci
433,76281,ricardo pedriel,3421,ricardo pedriel suarez
434,101277,marko futacs,8095,marko futacs
435,330145,kudbettin ograk,13741,kudbettin tekin ograk
436,24480,nikolay mihaylov,2699,nikolay mihaylov
437,114430,nurullah kaya,11452,nurullah kaya
438,42318,konstantin engel,6167,konstantin engel
439,13490,chris turner,11934,chris turner
440,160172,zakaria msila,12588,zakaria msila
441,29855,ibou,6938,ebrahima ibou sawaneh
442,265586,bilal jellal,11825,bilal jellal
443,285656,alec luyckx,13666,alec luyckx
444,41102,david destorme,8882,david destorme
445,14608,darren hill,15060,darren hill
446,9786,georgi peev,8733,georgi peev
447,266582,andrey pridyuk,14067,andrey pridyuk
448,170624,aleksey kurzenev,12819,aleksey kurzenev
449,44084,robert arzumanyan,7885,robert arzumanyan
450,2926,gyorgy garics,2567,gyorgy garics
451,16628,michael stegmayer,7850,michael stegmayer
452,42072,tobias kempe,4740,tobias kempe
453,1743,patrick platins,7764,patrick platins
454,335636,ali kazimi,14239,ali kazimi
455,18277,marco sailer,6272,marco sailer
456,18952,milos maric,6898,milos maric
457,32618,assani lukimya,2239,assani lukimya mulongoti
458,136039,nika dzalamidze,5478,nika dzalamidze
459,43237,massimo zappino,7011,massimo zenildo zappino
460,6234,amauri,1331,amauri carvalho de oliveira
461,6058,luca castellazzi,2526,luca castellazzi
462,21039,milan ivana,7965,milan ivana
463,312346,leonardo serinelli,14268,leonardo serinelli
464,57389,luigi giorgi,6183,luigi giorgi
465,287648,giuseppe panico,13874,giuseppe panico
466,14882,cedric makiadi,2544,cedric makiadi mapuata
467,112666,alessandro longhi,4833,alessandro longhi
468,105468,neuton,5501,neuton sergio piccoli
469,6031,antonio di natale,409,antonio di natale
470,6750,maurizio domizzi,1269,maurizio domizzi
471,5793,giovanni pasquale,4318,giovanni pasquale
472,240400,agostino camigliano,9420,agostino camigliano
473,312773,daniele sommariva,13772,daniele sommariva
474,242537,samuele massolo,12964,samuele massolo
475,21859,mattia cassani,1298,mattia cassani
476,242550,edoardo oneto,13506,edoardo oneto
477,34543,dusan svento,3853,dusan svento
478,37788,philipp hosiner,2410,philipp hosiner
479,334373,jhon fredy miranda,14413,jhon fredy miranda rada
480,139307,raffaele pucino,6462,raffaele pucino
481,136142,armando vajushi,10223,armando vajushi
482,10255,alexander farnerud,1669,alexander farnerud
483,109436,oliver husing,12811,oliver husing
484,34211,cristiano del grosso,4506,cristiano del grosso
485,76329,marcelo estigarribia,2273,marcelo alejandro estigarribia balmori
486,30873,german denis,556,german gustavo denis
487,30687,maxi moralez,1445,maximiliano nicol moralez
488,119355,matteo ciofani,5457,matteo ciofani
489,91914,davide bertoncini,11385,davide bertoncini
490,170085,daniele altobelli,11112,daniele altobelli
491,119366,leonardo blanchard,4805,leonardo blanchard
492,57644,lys gomis,5365,lys gomis
493,6004,alessandro frara,5098,alessandro frara
494,285279,lorenzo ranelli,15536,lorenzo ranelli
495,41749,modibo diakite,1078,modibo diakite
496,19438,michele canini,1738,michele canini
497,119213,richmond boakye,3406,richmond yiadom boakye
498,44281,adriano russo,5117,adriano russo
499,114165,sercan kaya,4025,sercan kaya
500,52188,robert gucher,3930,robert franz gucher
501,130348,roberto crivello,5882,roberto crivello
502,43248,ludovic sylvestre,7947,ludovic sylvestre
503,19435,gianpaolo bellini,4323,gianpaolo bellini
504,139312,cumali bisi,12590,cumali bisi
505,125251,ivan piris,1590,ivan rodrigo piris leguizamon
506,268216,marcus mathisen,15017,marcus klingenberg mathisen
507,22931,kris stadsgaard,6004,kris stadsgaard
508,37977,umit korkmaz,7940,umit korkmaz
509,22853,francis dickoh,9647,francis dickoh
510,63422,david moberg karlsson,7415,jens david joacim moberg karlsson
511,18100,per nilsson,1662,per nilsson
512,55997,jose maria basanta,590,jose maria basanta
513,15420,alex,191,alex rodrigo dias da costa
514,86083,richard marcone,14600,richard gabriel marcone
515,39831,leandro greco,2118,leandro greco
516,5980,luca toni,724,luca toni
517,2904,rafael marquez,1264,rafael marquez alvarez
518,22203,antonio nocerino,1344,antonio nocerino
519,56609,eros pisano,2723,eros pisano
520,5422,philippe mexes,398,philippe mexes
521,35491,mariano andujar,1777,mariano gonzalo andujar
522,62445,sebastian andersen,9863,sebastian andersen
523,3182,ashley cole,1266,ashley cole
524,3507,christian abbiati,720,christian abbiati
525,18301,maicon,281,maicon douglas sisenando
526,325992,sebastian denius,15265,sebastian denius nielsen
527,198178,adam orn arnarson,13761,adam orn arnarson
528,23592,martin vingaard,5158,martin vingaard hansen
529,114113,gudmundur thorarinsson,10154,gudmundur thorarinsson
530,293502,kaare jensen,15209,kare jensen
531,371869,sebastian sommer,15210,sebastian sommer sorensen
532,343504,guido vadala,9455,guido nahuel vadala
533,182305,soren mussmann,10768,soren mussmann
534,146660,ronaldo,9941,ronaldo pompeu da silva
535,39090,fredy guarin,316,fredy alejandro guarin vasquez
536,23538,morten nordstrand,6791,morten nordstrand
537,89202,jesper rasmussen,13176,jesper rasmussen
538,22499,kristian bach bak,4334,kristian bach bak nielsen
539,4383,johan elmander,5937,johan elmander
540,155042,rune hastrup,14696,rune hastrup
541,35853,daniele paponi,4533,daniele paponi
542,22467,christopher poulsen,6863,christopher poulsen
543,5486,seydou keita,397,seydou keita
544,115989,dejan stojanovic,12086,dejan stojanovic
545,230611,matteo mancosu,3594,matteo mancosu
546,140069,babajide ogunbiyi,12008,babajide ogunbiyi
547,383400,ronald pfumbidzai,13491,ronald pfumbidzai
548,283211,gokcan kaya,12259,gokcan kaya
549,43015,tidiane sane,9746,tidiane sane
550,43760,kevin constant,1791,kevin constant
551,22490,michael christensen,8759,michael christensen
552,23389,mikkel beckmann,8760,mikkel beckmann
553,15049,thomas hansen,11903,thomas hansen
554,103127,rasmus ingemann,12303,rasmus ingeman
555,204144,alexander nybo,14732,alexander jungklas nybo
556,383401,tanaka chinyahara,15366,tanaka chinyahara
557,171382,jack duncan,13994,jack carleton duncan
558,261886,christoffer ostergaard,13727,christoffer ostergaard
559,78754,mads schafer bak,11997,mads schafer bak
560,48868,rasmus christensen,14598,rasmus lynge christensen
561,22832,daniel agger,294,daniel munthe agger
562,23989,petter andersson,2618,petter andersson
563,75554,magnus eriksson,5644,magnus lennart eriksson
564,44465,jim larsen,2666,jim larsen
565,50651,eyjolfur hedinsson,12536,eyjolfur hedinsson
566,62125,harmeet singh,3236,harmeet singh
567,149526,marco crimi,7260,marco crimi
568,20855,jerry lucena,10500,jerry ruben lucena
569,86863,nikolay bodurov,5550,nikolay bodurov
570,51529,michael almeback,5320,michael carl eric almeback
571,144904,jonas knudsen,5513,jonas knudsen
572,8421,michael jakobsen,6046,michael jakobsen
573,37635,jesper lange,6930,jesper lange
574,375777,malthe dahl overgaard,14817,malthe dahl overgaard
575,262521,enrico baldini,11773,enrico baldini
576,44966,adrian lopez,8009,adrian lopez rodriguez
577,189839,aleksandar cavric,5893,aleksandar cavric
578,20838,hans henrik andreasen,6784,hans henrik andreasen
579,62026,morten beck,13944,morten beck andersen
580,19726,nemanja vidic lrm ,87,nemanja vidic
581,22484,lasse heinze,12518,lasse heinze
582,6043,stefano mauri,275,stefano mauri
583,10,miroslav klose,180,miroslav klose
