,player_id,name,fifa_index,name_compare,sofifa_id,which_fifa
12380,163222,gregoire defrel,1572,gregoire defrel,202851,16
12381,44058,wojciech szczesny,476,wojciech tomasz szczesny,186153,16
12382,199258,andrea petagna,9373,andrea petagna,215689,16
12383,165895,matteo politano,6648,matteo politano,216409,16
12384,316889,hirving lozano,2052,hirving rodrigo lozano bahena,221992,16
12385,100399,nicolai jorgensen,1548,nicolai mick jorgensen,199852,16
12386,42267,nabil dirar,1408,nabil dirar,177525,16
12387,191391,yusuf erdogan,1248,yusuf erdogan,223136,16
12388,56416,dries mertens,144,dries mertens,175943,16
12389,248271,umut nayir,11878,mehmet umut nayir,230624,16
12390,134497,ibrahima balde,2332,ibrahima balde,197238,16
12391,171336,souleymane doukara,7440,souleymane doukara,210404,16
12392,55409,younousse sankhare,1451,younousse sankhare,184271,16
12393,187293,joey pelupessy,7423,joey pelupessy,209701,16
12394,133964,lorenzo insigne,256,lorenzo insigne,198219,16
12395,98131,zeki yavru,6709,zeki yavru,223134,16
12396,136834,aziz behich,4055,aziz eraltay behich,202157,16
12397,204201,emre tasdemir,4286,emre tasdemir,223402,16
12398,313359,alexis perez,9448,alexis rafael perez fontanilla,221312,16
12399,204189,okan kocuk,12826,okan kocuk,223175,16
12400,126687,valentin eysseric,1947,valentin eysseric,201878,16
12401,116611,loret sadiku,4113,loret sadiku,207805,16
12402,238809,florent hadergjonaj,8550,florent hadergjonaj,220620,16
12403,38414,ryan donk,1794,ryan henk donk,178255,16
12404,85213,harun tekin,4008,harun tekin,199417,16
12405,88721,jeffrey bruma,878,jeffrey bruma,195363,16
12406,91945,ertugrul taskiran,2839,mahmut ertugrul taskiran,194372,16
12407,181136,piotr zielinski,3532,piotr sebastian zielinski,210406,16
12408,350219,fabian ruiz,5900,fabian ruiz pena,226271,16
12409,215592,haris hajradinovic,10375,haris hajradinovic,226517,16
12410,354361,andre zambo anguissa,13822,andre franck zambo anguissa,227236,16
12411,82070,diego demme,6401,diego demme,202325,16
12412,192735,stanislav lobotka,10221,stanislav lobotka,216435,16
12413,197743,filippo costa,13283,filippo costa,220488,16
12414,126656,faouzi ghoulam,679,faouzi ghoulam,201454,16
12415,87884,mario rui,1200,mario rui silva duarte,204614,16
12416,121985,juan jesus,520,juan guilherme nunes jesus,200752,16
12417,203411,jakob busk,10078,jakob busk jensen,209957,16
12418,93128,kalidou koulibaly,675,kalidou koulibaly,201024,16
12419,73396,david ospina,601,david ospina ramirez,176550,16
12420,240414,alex meret,10355,alex meret,225116,16
12421,28396,edin dzeko,225,edin dzeko,180930,16
12422,104752,konstantinos manolas,164,konstantinos manolas,192774,16
12423,227081,joaquin correa,3584,carlos joaquin correa,215330,16
12424,40433,alexis sanchez,31,alexis alejandro sanchez sanchez,184941,16
12425,37666,arturo vidal,30,arturo erasmo vidal pardo,181872,16
12426,143812,matias vecino,2500,matias vecino falero,219985,16
12427,126414,hakan calhanoglu,538,hakan calhanoglu,208128,16
12428,216179,stefano sensi,13488,stefano sensi,229857,16
12429,156617,marcelo brozovic,1640,marcelo brozovic,216352,16
12430,158118,tarkan serbest,13319,tarkan serbest,222930,16
12431,46156,aleksandar kolarov,474,aleksandar kolarov,185103,16
12432,255942,nicolo barella,11107,nicolo barella,224232,16
12433,198116,federico dimarco,11774,federico dimarco,226268,16
12434,111196,stefan de vrij,168,stefan de vrij,198176,16
12435,44327,andrea ranocchia,617,andrea ranocchia,182168,16
12436,28021,samir handanovic,91,samir handanovic,162835,16
12437,16633,alex cordaz,7815,alex cordaz,149258,16
12438,128223,alvaro morata,262,alvaro borja morata martin,201153,16
12439,206050,paulo dybala,708,paulo bruno exequiel dybala,211110,16
12440,197300,federico bernardeschi,3544,federico bernardeschi,212404,16
12441,54906,matteo darmian,235,matteo darmian,184392,16
12442,182913,adrien rabiot,1221,adrien rabiot,210008,16
12443,197471,roberto gagliardini,12143,roberto gagliardini,212153,16
12444,88682,mattia de sciglio,1210,mattia de sciglio,206058,16
12445,91970,juan cuadrado,165,juan guillermo cuadrado bello,193082,16
12446,145707,danilo,376,danilo luiz da silva,199304,16
12447,50057,aaron ramsey,153,aaron ramsey,186561,16
12448,29260,giorgio chiellini,12,giorgio chiellini,138956,16
12449,79960,alex sandro,161,alex sandro lobo silva,191043,16
12450,162959,daniele rugani,709,daniele rugani,211320,16
12451,75411,carlo pinsoglio,6231,carlo pinsoglio,189342,16
12452,39983,leonardo bonucci,113,leonardo bonucci,184344,16
12453,110923,mattia perin,254,mattia perin,198009,16
12454,177843,domenico berardi,387,domenico berardi,210935,16
12455,94307,filip duricic,1155,filip duricic,193881,16
12456,101213,pedro obiang,1931,pedro mba obiang avomo,200054,16
12457,290862,maxime lopez,12847,maxime lopez,224030,16
12458,7093,francesco magnanelli,3119,francesco magnanelli,149185,16
12459,129674,jeremy toljan,4945,jeremy toljan,214622,16
12460,21763,federico peluso,2696,federico peluso,178418,16
12461,123261,vlad chiriches,921,vlad iulian chiriches,205943,16
12462,119031,kaan ayhan,3505,kaan ayhan,207790,16
12463,35865,andrea consigli,437,andrea consigli,163489,16
12464,21872,gianluca pegolo,2545,gianluca pegolo,106795,16
12465,298976,borja mayoral,9589,borja mayoral moya,228635,16
12466,94529,stephan el shaarawy,360,stephan el shaarawy,190813,16
12467,55735,henrikh mkhitaryan,251,henrikh mkhitaryan,192883,16
12468,242940,edoardo goldaniga,6714,edoardo goldaniga,223524,16
12469,199248,bryan cristante,2948,bryan cristante,208268,16
12470,286297,lorenzo pellegrini,12961,lorenzo pellegrini,228251,16
12471,164771,jordan veretout,1183,jordan veretout,201519,16
12472,355501,amadou diawara,13924,amadou diawara,230613,16
12473,84344,davide santon,1130,davide santon,189484,16
12474,205006,rick karsdorp,5860,rick karsdorp,222558,16
12475,45314,federico fazio,613,federico julian fazio,179847,16
12476,103427,chris smalling,490,chris smalling,189881,16
12477,256448,gianluca mancini,12466,gianluca mancini,229582,16
12478,45026,rui patricio,218,rui pedro dos santos patricio,178005,16
12479,82442,olivier giroud,219,olivier giroud,178509,16
12480,195171,samu castillejo,933,samuel castillejo azuaga,210617,16
12481,187587,ante rebic,6680,ante rebic,220018,16
12482,259953,rade krunic,8677,rade krunic,229758,16
12483,182618,tiemoue bakayoko,3022,tiemoue bakayoko,219809,16
12484,111227,andrea conti,10320,andrea conti,223329,16
12485,262523,davide calabria,12434,davide calabria,228881,16
12486,130365,alessandro florenzi,907,alessandro florenzi,203551,16
12487,48859,simon kjaer,222,simon thorup kjaer,179645,16
12488,197747,alessio romagnoli,1614,alessio romagnoli,210413,16
12489,55282,ciprian tatarusanu,1561,anton ciprian tatarusanu,201325,16
12490,22141,antonio mirante,749,antonio mirante,140293,16
12491,182906,mike maignan,12215,mike maignan,215698,16
12492,295331,isaac success,4279,isaac ajayi success,222634,16
12493,129476,gerard deulofeu,684,gerard deulofeu lazaro,202477,16
12494,112302,roberto pereyra,252,roberto maximiliano pereyra,193061,16
12495,53536,tolgay arslan,858,tolgay ali arslan,190761,16
12496,118689,leonardo spinazzola,6417,leonardo spinazzola,202884,16
12497,47513,mato jajalo,2816,mato jajalo,192612,16
12498,69646,jens stryger larsen,5445,jens stryger larsen,193133,16
12499,56830,sebastien de maio,1092,sebastian de maio,182179,16
12500,104597,bram nuytinck,2314,bram nuytinck,193091,16
12501,27807,daniele padelli,1033,daniele padelli,162297,16
12502,85528,marco silvestri,3942,marco silvestri,190745,16
12503,73794,duvan zapata,1234,duvan esteban zapata banguera,215333,16
12504,255450,aleksey miranchuk,4190,aleksey miranchuk,214092,16
12505,80351,josip ilicic,674,josip ilicic,200647,16
12506,273132,robin gosens,6720,robin everardus gosens,223697,16
12507,148252,remo freuler,8225,remo marco freuler,202024,16
12508,205938,mario pasalic,3044,mario pasalic,223273,16
12509,133179,marten de roon,4858,marten elco de roon,208461,16
12510,275303,hans hateboer,6683,hans hateboer,220093,16
12511,173859,davide zappacosta,2033,davide zappacosta,216150,16
12512,55769,danilo dambrosio,1538,danilo dambrosio,198946,16
12513,92899,marvin zeegelaar,8998,marvin zeegelaar,193062,16
12514,125020,jose luis palomino,4975,jose luis palomino,217196,16
12515,165513,berat dimsiti,10810,berat dimsiti,208165,16
12516,200194,federico mattiello,3613,federico mattiello,220466,16
12517,72441,rafael toloi,1844,rafael toloi,187598,16
12518,199976,marco sportiello,1637,marco sportiello,216065,16
12519,242359,juan musso,12726,juan agustin musso,214979,16
12520,200188,mattia aramu,14404,mattia aramu,219984,16
12521,165531,jacopo dezi,9154,jacopo dezi,206042,16
12522,21972,cristian molinaro,1329,cristian molinaro,149064,16
12523,309944,tyronne ebuehi,10334,tyronne ebuehi,224213,16
12524,228444,ridgeciano haps,5679,ridgeciano delano haps,210384,16
12525,197470,mattia caldara,9433,mattia caldara,220477,16
12526,322305,jean victor makengo,14832,jean victor makengo,230686,16
12527,12359,niki maenpaa,5968,niki emil antonio maenpaa,135587,16
12528,30690,sergio romero,1067,sergio german romero,173373,16
12529,135747,luca lezzerini,10990,luca lezzerini,219584,16
12530,65278,pedro,115,pedro eliezer rodriguez ledesma,189505,16
12531,105521,ciro immobile,497,ciro immobile,192387,16
12532,159372,felipe anderson,526,felipe anderson pereira gomes,201995,16
12533,199733,danilo cataldi,2455,danilo cataldi,211361,16
12534,266795,gonzalo escalante,3605,gonzalo escalante,219391,16
12535,128220,luis alberto,2344,luis alberto romero alconchel,198706,16
12536,239802,adam marusic,5023,adam marusic,224031,16
12537,41414,lucas leiva,455,lucas pezzini leiva,176266,16
12538,200056,elseid hysaj,1617,elseid hysaj,210864,16
12539,140804,jordan lukaku,4103,jordan zacharie lukaku menama mokelenge,207537,16
12540,266302,sergej milinković savić,5020,sergej milinkovic savic,223848,16
12541,99180,federico santander,3437,federico javier santander mereles,201335,16
12542,44420,stefan radu,439,stefan daniel radu,165109,16
12543,41384,marko arnautovic,631,marko arnautovic,184200,16
12544,119115,diego falcinelli,8119,diego falcinelli,193077,16
12545,222209,thomas strakosha,9272,thomas strakosha,212151,16
12546,82048,nicola sansone,1563,nicola domenico sansone,201858,16
12547,85393,nicolas viola,6095,benito nicolas viola,173160,16
12548,170481,jean daniel akpa akpro,2414,jean daniel dave lewis akpa akpro,205343,16
12549,33571,lorenzo de silvestri,788,lorenzo de silvestri,170320,16
12550,187245,mitchell dijks,1986,mitchell dijks,208459,16
12551,207715,ibrahima mbaye,9225,ibrahima mbaye,210320,16
12552,60889,gary medel,253,gary alexis medel soto,193532,16
12553,126673,adama soumaoro,10728,bakary adama soumaoro,200353,16
12554,110925,francesco bardi,1898,francesco bardi,193786,16
12555,283735,mattia zaccagni,13284,mattia zaccagni,220502,16
12556,67556,milan duric,6273,milan duric,192840,16
12557,213854,cedric gondo,13051,cedric diomande gondo,230940,16
12558,22068,franck ribery,15,franck bilal ribery,156616,16
12559,241527,federico bonazzoli,11072,federico bonazzoli,223137,16
12560,45581,joel obi,2829,joel chukwuma obi,193337,16
12561,386552,lassana coulibaly,13496,lassana coulibaly,230107,16
12562,287600,pawel jaroszynski,12762,pawel kamil jaroszynski,219661,16
12563,63186,roberto soriano,1894,roberto soriano,193361,16
12564,205054,norbert gyomber,3027,norbert gyomber,220061,16
12565,240786,riccardo gagliolo,3596,riccardo gagliolo,216067,16
12566,336960,giuseppe pezzella,14260,giuseppe pezzella,230681,16
12567,256996,guido guerrieri,11023,guido guerrieri,221332,16
12568,55000,vincenzo fiorillo,4588,vincenzo fiorillo,185172,16
12569,37834,felipe caicedo,598,felipe salvador caicedo corozo,175254,16
12570,88683,mattia destro,654,mattia destro,193338,16
12571,287700,mohamed fares,8632,mohamed salim fares,226356,16
12572,12563,goran pandev,1301,goran pandev,137506,16
12573,167859,stefano sturaro,903,stefano sturaro,202135,16
12574,21905,valon behrami,1030,valon behrami,161805,16
12575,46105,ivan radovanovic,2252,ivan radovanovic,186589,16
12576,40633,milan badelj,898,milan badelj,201144,16
12577,181382,abdoulaye toure,9231,abdoulaye toure,210450,16
12578,135208,riza durmisi,6552,riza durmisi,211385,16
12579,313830,pablo galdames,7594,pablo ignacio galdames millan,219127,16
12580,50617,stefan strandberg,4659,ken remi stefan strandberg,190697,16
12581,167491,stefano sabelli,6467,stefano sabelli,206159,16
12582,44136,domenico criscito,323,domenico criscito,173208,16
12583,34198,andrea masiello,1762,andrea masiello,169115,16
12584,199927,davide biraschi,14367,davide biraschi,213938,16
12585,124715,nikola maksimovic,391,nikola maksimovic,215466,16
12586,234880,lorenzo andrenacci,14964,lorenzo andrenacci,226259,16
12587,22318,federico marchetti,286,federico marchetti,139668,16
12588,25508,salvatore sirigu,139,salvatore sirigu,168435,16
12589,176139,mattia bani,14453,mattia bani,224378,16
12590,96828,simone zaza,686,simone zaza,202685,16
12591,111433,frederic veseli,11444,frederic veseli,203780,16
12592,45146,mario balotelli,346,mario barwuah balotelli,186627,16
12593,76386,mustapha yatabare,3306,mustapha yatabare,188274,16
12594,124902,khouma babacar,1524,khouma el hadi babacar,197231,16
12595,62049,mame diouf,636,mame biram diouf,187084,16
12596,355370,dylan saint louis,11168,dylan saint louis,227547,16
12597,262608,adama traore,5890,adama noss traore,225151,16
12598,110686,kamil ahmet corekci,4017,kamil ahmet corekci,199683,16
12599,287578,sam adekugbe,11001,samuel ayomide adekugbe,220028,16
12600,170927,simon falette,5614,simon augustin falette,206553,16
12601,97925,munir,8595,munir mohand mohamedi,223573,16
12602,56046,daniel candeias,1868,daniel joao santos candeias,189468,16
12603,77707,emre colak,1549,emre colak,199952,16
12604,228940,joao novais,13460,joao pedro barradas novais,229406,16
12605,63342,leroy fer,1109,leroy johan fer,186351,16
12606,79110,fode koita,4639,bengali fode koita,189561,16
12607,197170,daniny,2929,jorge daniny tavares semedo,205427,16
12608,203412,andreas cornelius,4050,andreas evald cornelius,201943,16
12609,85352,yunus malli,1500,yunus malli,192565,16
12610,148751,bruno peres,540,bruno da silva peres,210282,16
12611,74641,ismail koybasi,2280,ismail koybasi,189930,16
12612,228042,anders trondsen,11518,anders trondsen,210688,16
12613,182923,stefano denswil,2421,stefano denswil,205756,16
12614,271787,deniz hummet,12393,deniz hummet,227579,16
12615,173491,joel pohjanpalo,4990,joel julius ilmari pohjanpalo,220165,16
12616,203330,tyler boyd,9260,tyler dominic boyd,211672,16
12617,38593,marek hamsik,102,marek hamsik,171877,16
12618,45121,loic remy,221,loic alex teliere hubert remy,179527,16
12619,99186,alper potuk,1159,alper potuk,194079,16
12620,262688,aminu umar,6762,aminu umar,229092,16
12621,75471,yannick bolasie,1128,yannick bolasie yala,189157,16
12622,143039,damjan dokovic,8303,damjan dokovic,205983,16
12623,149446,bryan dabo,2868,bryan dabo,199170,16
12624,64016,yasin pehlivan,8988,yasin pehlivan,192237,16
12625,33793,gokhan gonul,755,gokhan gonul,143699,16
12626,253316,lebogang phiri,10162,lebogang lelani phiri,213725,16
12627,222320,sebastian holmen,4867,rasmus sebastian holmen,209063,16
12628,223025,gokhan akkan,11212,gokhan akkan,229637,16
12629,16058,serkan kirintili,1704,serkan kirintili,144172,16
12630,56005,marafona,4761,jose carlos coentrao marafona,200798,16
12631,73457,aleksandar pesic,2514,aleksandar pesic,223489,16
12632,79893,yannis salibur,4648,yannis salibur,190014,16
12633,39247,tunay torun,1866,tunay torun,189263,16
12634,168337,ahmed musa,1184,ahmed musa,201818,16
12635,146844,kerim frei,1584,kerim frei koyunlu,204247,16
12636,157175,selim ay,2507,selim ay,223016,16
12637,80205,jimmy durmaz,3921,jakup jimmy durmaz,189207,16
12638,99227,andrea bertolacci,863,andrea bertolacci,192073,16
12639,26721,lucas biglia,135,lucas rodrigo biglia,158963,16
12640,73333,vegar hedenstad,3283,vegar eggen hedenstad,186267,16
12641,39333,caner erkin,588,caner erkin,171875,16
12642,176961,salih dursun,4260,salih dursun,220089,16
12643,44059,ervin zukanovic,2293,ervin zukanovic,190931,16
12644,241457,derrick luckassen,6732,derrick luckassen,224242,16
12645,24316,emiliano viviano,580,emiliano viviano,168354,16
12646,56518,sefa yilmaz,3423,sefa yilmaz,199772,16
12647,213368,pedro henrique,1599,pedro henrique konzen medina da silva,207929,16
12648,28140,max gradel,467,max alain gradel,182945,16
12649,85127,hakan arslan,7655,hakan arslan,223313,16
12650,158022,fredrik ulvestad,4698,fredrik ulvestad,194149,16
12651,148550,koray altinay,8361,koray altinay,209746,16
12652,291758,ahmet oguz,11760,ahmet oguz,225555,16
12653,170644,ziya erdal,6403,ziya erdal,202356,16
12654,172163,ugur ciftci,10315,ugur ciftci,223045,16
12655,157993,caner osmanpasa,8590,caner osmanpasa,223122,16
12656,174344,faycal fajr,1591,faycal fajr,205083,16
12657,169927,muammer yildirim,11696,muammer zulfikar yildirim,223107,16
12658,157178,ali sasal vural,4289,ali sasal vural,223709,16
12659,186172,britt assombalonga,4072,britt curtis assombalonga,203304,16
12660,376211,matias vargas,14787,matias ezequiel vargas martin,228819,16
12661,34453,birkir bjarnason,6108,birkir bjarnason,175789,16
12662,19041,gokhan inler,302,gokhan inler,158810,16
12663,127160,benjamin stambouli,884,benjamin stambouli,198200,16
12664,74776,tarik camdal,3975,osman tarik camdal,193746,16
12665,136184,jonas svensson,3999,jonas svensson,198657,16
12666,123527,kaan kanak,4703,kaan kanak,194907,16
12667,131694,olarenwaju kayode,11523,olarenwaju ayoba kayode,211048,16
12668,326843,erhun oztumer,8587,erhun aksel oztumer,222970,16
12669,364567,khadim rassoul,10442,joher khadim rassoul,229064,16
12670,93104,ferhat kaplan,8302,ferhat kaplan,205874,16
12671,176341,beykan simsek,7648,beykan simsek,223128,16
12672,85291,soner aydogdu,4758,soner aydogdu,200713,16
12673,98536,adis jahovic,5705,adis jahovic,212107,16
12674,149516,atinc nukan,2367,atinc nukan,200065,16
12675,110660,dino arslanagic,3474,dino arslanagic,204352,16
12676,105892,lucas castro,2416,lucas nahuel castro,205633,16
12677,98428,balazs megyeri,3416,balazs megyeri,199526,16
12678,212642,leke james,5619,leke samson james,207507,16
12679,210081,didier ndong,6662,didier ibrahim ndong,218359,16
12680,333004,karim hafez,11106,karim hafez ramadan,224198,16
12681,234523,antonio sanabria,3608,arnaldo antonio sanabria ayala,219932,16
12682,167727,andrea belotti,3512,andrea belotti,208596,16
12683,54148,adem buyuk,1755,adem buyuk,167753,16
12684,225873,karol linetty,2972,karol linetty,211408,16
12685,130360,simone verdi,1906,simone verdi,196889,16
12686,60709,semih kaya,780,semih kaya,167812,16
12687,75942,tomas rincon,1489,tomas eduardo rincon hernandez,191053,16
12688,308279,rolando mandragora,12885,rolando mandragora,225439,16
12689,86784,ricardo rodriguez,118,ricardo ivan rodriguez araya,193352,16
12690,55854,cristian ansaldi,452,cristian daniel ansaldi,173306,16
12691,183031,koffi didi,2914,levy koffi didi,203884,16
12692,77825,etrit berisha,2276,etrit berisha,189296,16
12693,99047,sokol cikalleshi,6534,sokol cikalleshi,210521,16
12694,184816,ahmed hassan,1613,ahmed hassan mahgoub,210259,16
12695,32113,armando izzo,3012,armando izzo,216145,16
12696,73846,paul jose mpoku,1117,paul jose mpoku ebunge,187858,16
12697,98512,serdar gurler,3390,serdar gurler,196318,16
12698,91948,baris yardimci,9499,baris yardimci,223934,16
12699,55524,alper uludag,8135,alper uludag,194092,16
12700,182395,ahmet calik,2054,ahmet yilmaz calik,223046,16
12701,203986,erten ersu,11069,erten ersu,223041,16
12702,213555,zymer bytyqi,9192,zymer bytyqi,208581,16
12703,45212,eray birnican,7025,eray birnican,178143,16
12704,64793,leonardo pavoletti,3489,leonardo pavoletti,205850,16
12705,238752,keita balde,1238,keita balde diao,215785,16
12706,129129,joao pedro,4005,joao pedro geraldino dos santos galvao,199254,16
12707,264116,gaston pereiro,2522,gaston rodrigo pereiro lopez,229636,16
12708,235931,alessandro deiola,12473,alessandro deiola,229743,16
12709,197473,alberto grassi,12246,alberto grassi,220475,16
12710,199316,abdulkerim bardakci,11221,abdulkerim bardakci,229905,16
12711,90959,musa cagiran,7265,musa cagiran,199601,16
12712,129588,dennis praet,892,dennis praet,199652,16
12713,312862,dalbert,7721,dalbert henrique chagas estevao,229148,16
12714,54935,martin caceres,228,jose martin caceres silva,182495,16
12715,54928,diego godin,48,diego roberto godin leal,182493,16
12716,41912,simone aresti,7904,simone aresti,171490,16
12717,167796,paolo farago,10862,paolo pancrazio farago,211394,16
12718,12907,alessio cragno,5594,alessio cragno,205659,16
12719,308278,rey manaj,11883,rey manaj,230800,16
12720,256361,daniele verde,5898,daniele verde,225844,16
12721,203842,viktor kovalenko,4308,viktor kovalenko,228698,16
12722,96806,jacopo sala,2852,jacopo sala,197777,16
12723,136514,charalampos lykogiannis,6530,charalambos lykogiannis,210381,16
12724,197929,ivan provedel,10354,ivan provedel,224987,16
12725,79045,jeroen zoet,649,jeroen zoet,190778,16
12726,22328,fabio quagliarella,431,fabio quagliarella,159261,16
12727,84765,francesco caputo,5387,francesco caputo,189053,16
12728,38195,kenan ozer,5299,kenan ozer,177885,16
12729,129236,torgeir borven,6283,torgeir borven,193422,16
12730,119557,kenan karaman,10129,kenan karaman,212240,16
12731,179184,michy batshuayi,689,michy batshuayi tunga,204529,16
12732,82130,gokhan tore,363,gokhan tore,191032,16
12733,118287,rachid ghezzal,4141,rachid ghezzal,210372,16
12734,215679,georges kevin nkoudou,4257,georges kevin nkoudou mbida,219732,16
12735,38497,jeremain lens,462,jeremain marciano lens,178416,16
12736,66515,alex teixeira,155,alex teixeira dos santos,188081,16
12737,16101,atiba hutchinson,739,atiba hutchinson,134744,16
12738,77966,oguzhan ozyakup,881,oguzhan ozyakup,196934,16
12739,291110,enzo crivelli,5849,enzo crivelli,221740,16
12740,227676,amilton,4312,amilton minervino da silva,229321,16
12741,68864,kevin strootman,356,kevin strootman,189712,16
12742,203854,andriy boryachuk,14267,andriy boryachuk,230805,16
12743,343463,cyle larin,7701,cyle christopher larin,226777,16
12744,168163,deni milosevic,13695,deni milosevic,221367,16
12745,258246,harun alpsoy,15357,harun alpsoy,229742,16
12746,44834,andrea poli,825,andrea poli,185174,16
12747,31095,nuri sahin,209,nuri sahin,170797,16
12748,17465,hakan ozmert,5296,hakan ozmert,177782,16
12749,59931,eren albayrak,5991,eren albayrak,144200,16
12750,88374,veysel sari,5459,veysel sari,194077,16
12751,48634,fedor kudryashov,7054,fedor kudryashov,181795,16
12752,52281,guray vural,3893,guray vural,186651,16
12753,31336,ruud boffin,2694,ruud boffin,178283,16
12754,44162,miralem pjanic,70,miralem pjanic,180206,16
12755,44402,mehmet topal,413,mehmet topal,124635,16
12756,77710,necip uysal,3976,necip uysal,193945,16
12757,73741,souza,849,josef de souza dias,189423,16
12758,58426,douglas,2830,douglas pereira dos santos,193429,16
12759,86930,fabrice nsakala,3340,mayele fabrice nsakala,191390,16
12760,69374,adem ljajic,494,adem ljajic,190544,16
12761,51894,mert gunok,2283,fehmi mert gunok,190113,16
12762,170838,salih ucan,2494,salih ucan,216814,16
12763,269374,sergiy gryn,6769,sergiy gryn,229527,16
12764,58602,mustafa pektemek,2271,mustafa pektemek,188674,16
12765,61380,mario gavranovic,3237,mario gavranovic,179565,16
12766,348425,miguel cardoso,8616,miguel filipe nunes cardoso,224890,16
12767,177031,emrah bassan,2409,emrah bassan,204372,16
12768,182711,carlos mane,1242,carlos manuel cardoso mane,216749,16
12769,163053,mame thiam,4972,mame baba thiam,217007,16
12770,16791,manuel fernandes,766,manuel henrique tavares fernandes,157960,16
12771,324321,bernard mensah,1246,bernard mensah,222457,16
12772,103674,gustavo campanharo,4860,gustavo campanharo,208525,16
12773,152733,onur bulut,9151,onur bulut,205939,16
12774,11530,lionel carole,4039,lionel jules carole,201041,16
12775,44977,ugur demirok,3235,ugur demirok,178600,16
12776,73731,silviu lung jr ,4835,silviu lung,205942,16
12777,83560,muhammet demir,2117,muhammet demir,143809,16
12778,173750,nouha dicko,4094,nouha dicko,205559,16
12779,167042,cenk sahin,4839,enver cenk sahin,206106,16
12780,190941,angelo sagal,10937,angelo nicolas sagal tapia,214817,16
12781,221285,furkan soyalp,9517,furkan soyalp,224488,16
12782,303939,ahmed el messaoudi,8555,ahmed el messaoudi,220968,16
12783,129513,alexandru maxim,936,alexandru iulian maxim,211061,16
12784,86926,alexander merkel,5528,alexander merkel,200700,16
12785,189151,stelios kitsiou,3469,stelios kitsiou,204030,16
12786,291760,ibrahim pehlivan,8633,halil ibrahim pehlivan,226442,16
12787,251079,ertugrul ersoy,8611,ertugrul ersoy,224489,16
12788,121280,steven caulker,875,steven caulker,193504,16
12789,117469,pawel olkowski,1588,pawel olkowski,204687,16
12790,139503,enner valencia,1244,enner remberto valencia lastra,220295,16
12791,212832,dimitrios pelkas,5629,dimitrios pelkas,208053,16
12792,35664,mesut ozil,18,mesut ozil,176635,16
12793,358948,bright osayi samuel,14506,bright osayi samuel,227884,16
12794,146164,max meyer,711,maximilian meyer,212150,16
12795,216603,irfan can kahveci,5040,irfan can kahveci,225403,16
12796,10471,luiz gustavo,114,luiz gustavo dias,185221,16
12797,44996,serdar aziz,1471,serdar aziz,189127,16
12798,170463,marcel tisserand,3598,marcel tisserand,216247,16
12799,20137,jose sosa,557,jose ernesto sosa,143121,16
12800,159883,ernesto torregrossa,7619,ernesto torregrossa,220829,16
12801,112343,manolo gabbiadini,666,manolo gabbiadini,198683,16
12802,25488,antonio candreva,104,antonio candreva,173221,16
12803,56810,adrien silva,340,adrien sebastian perruchet silva,184826,16
12804,162961,valerio verre,6456,valerio verre,205531,16
12805,226524,morten thorsby,8581,morten thorsby,222475,16
12806,49275,albin ekdal,1430,albin ekdal,181318,16
12807,144143,bartosz bereszynski,4019,bartosz bereszynski,199763,16
12808,171399,nicola murru,3490,nicola murru,205934,16
12809,197491,alex ferrari,11637,alex ferrari,219852,16
12810,174733,omar colley,5047,omar colley,226536,16
12811,196524,sinan gumus,6745,sinan gumus,225305,16
12812,89086,aleksandr kokorin,651,aleksandr kokorin,192086,16
12813,61253,jose callejon,238,jose maria callejon bueno,185020,16
12814,274984,marvin egho,14113,marvin egho,223670,16
12815,235355,alhaji kamara,7445,alhaji kamara,210798,16
12816,154051,nicolai brock madsen,10102,nicolai brock madsen,211095,16
12817,164693,jakob ankersen,4768,jakob svarrer ankersen,201271,16
12818,320272,frederik lauenborg,14807,frederik lauenborg,229504,16
12819,293134,mikkel kallesoe,14063,mikkel kallesoe andreasen,220663,16
12820,188338,luka dordevic,5685,luka dordevic,210703,16
12821,192985,simon tibbling,2944,simon hjalmar friedel tibbling,207559,16
12822,53270,oleksandr gladkyi,2151,oleksandr gladkyi,162503,16
12823,157373,vladlen yurchenko,11089,vladlen yurchenko,223759,16
12824,264063,sergiy bolbat,5034,sergiy bolbat,224812,16
12825,274058,francisco di franco,13253,francisco di franco,216411,16
12826,332615,nelson monte,9471,nelson macedo monte,222598,16
12827,261611,ali adnan,3626,ali adnan kadhim al tameemi,223198,16
12828,73417,sten grytebust,4573,sten michael grytebust,183475,16
12829,48864,jesper lauridsen,5512,jesper alkaersig lauridsen,199747,16
12830,94293,erik marxen,13330,erik marxen,223694,16
12831,89541,simon piesinger,7442,simon piesinger,210482,16
12832,190280,patrik carlgren,4971,patrik ulf anders carlgren,216750,16
12833,140446,rilwan hassan,6364,rilwan olanrewaju hassan,199750,16
12834,48805,mads albaek,3317,mads winther albaek,189383,16
12835,331975,jeppe simonsen,14129,jeppe friborg simonsen,224515,16
12836,186557,patrick banggaard,5720,patrick banggaard jensen,212978,16
12837,188180,benjamin verbic,4302,benjamin verbic,225997,16
12838,143101,soren reese,13880,soren reese,229036,16
12839,181118,tomasz kedziora,4881,tomasz karol kedziora,210136,16
12840,88909,riccardo saponara,1939,riccardo saponara,201046,16
12841,57280,giacomo bonaventura,642,giacomo bonaventura,189125,16
