,player_id,name,clubs,fifa_index,name_compare,fifa_clubs,sofifa_id
2219,261095,sauli vaisanen,['spal'],7850,sauli aapo kasperi vaisanen,Chievo Verona,224436
2220,167741,mattia valoti,"['hellas-verona', 'spal']",6591,mattia valoti,SPAL,205089
2222,187047,simon skrabb,['brescia-calcio'],10004,simon ivar alexander skrabb,Brescia,221662
2223,403845,mattia viviani,['brescia-calcio'],12542,mattia viviani,Brescia,243049
2224,395805,massimiliano mangraviti,['brescia-calcio'],12340,massimiliano mangraviti,Brescia,234143
2225,213614,jhon chancellor,"['anzhi-makhachkala', 'brescia-calcio']",6049,jhon carlos chancellor cedeno,Brescia,234059
2226,242078,ales mateju,"['brighton-amp-hove-albion', 'brescia-calcio']",5267,ales mateju,Brescia,240282
2227,164108,bruno martella,"['fc-crotone', 'brescia-calcio']",4000,bruno martella,Brescia,201530
2228,29962,daniele dessena,"['cagliari-calcio', 'brescia-calcio']",5443,daniele dessena,Brescia,173147
2229,363610,georgi tunjov,['spal'],17334,georgi tunjov,SPAL,254693
2230,315843,alessandro semprini,['brescia-calcio'],12470,alessandro semprini,Brescia,240437
2231,130485,alfredo donnarumma,['brescia-calcio'],2683,alfredo donnarumma,Brescia,203668
2232,372713,florian aye,['brescia-calcio'],5087,florian aye,Brescia,229448
2233,131758,jesse joronen,"['ac-horsens', 'fc-kopenhagen', 'brescia-calcio']",1673,jesse pekka joronen,Brescia,199904
2234,503619,andrea papetti,['brescia-calcio'],17003,andrea papetti,Brescia,256308
2235,536460,andrea ghezzi,['brescia-calcio'],15975,andrea ghezzi,Brescia,257030
2236,243239,nikolas spalek,['brescia-calcio'],7147,nikolas spalek,Brescia,242270
2237,482145,issah abass,"['1-fsv-mainz-05', 'fc-utrecht', 'fc-twente-enschede']",9356,abass issah,1. FSV Mainz 05,245857
2238,91716,frederik sorensen,"['hellas-verona', '1-fc-koln']",3997,frederik hillersborg sorensen,1. FC Koln,201342
2239,337092,tim siersleben,['vfl-wolfsburg'],13880,tim siersleben,VfL Wolfsburg,258812
2240,381724,joao victor,['vfl-wolfsburg'],1994,joao victor santos sa,VfL Wolfsburg,240046
2241,89591,felix klaus,"['sc-freiburg', 'hannover-96', 'vfl-wolfsburg']",2182,felix klaus,VfL Wolfsburg,202088
2242,34542,marek suchy,['fc-augsburg'],3119,marek suchy,FC Augsburg,181262
2243,206542,robin quaison,"['palermo-fc', '1-fsv-mainz-05']",1321,robin kwamina quaison,1. FSV Mainz 05,208451
2244,196139,robert glatzel,"['1-fsv-mainz-05', 'cardiff-city']",5216,robert nesta glatzel,Cardiff City,236533
2245,39025,danny latza,['1-fsv-mainz-05'],2115,danny latza,1. FSV Mainz 05,189410
2246,381753,ilia gruev,['sv-werder-bremen'],14384,ilia iliev gruev,SV Werder Bremen,248384
2247,196813,michael zetterer,"['pec-zwolle', 'sv-werder-bremen']",5905,michael zetterer,PEC Zwolle,227370
2248,202228,milos veljkovic,"['tottenham-hotspur', 'sv-werder-bremen']",2833,milos veljkovic,SV Werder Bremen,221354
2249,43512,omer toprak,"['bayer-04-leverkusen', 'borussia-dortmund', 'sv-werder-bremen']",1225,omer toprak,SV Werder Bremen,185239
2250,75489,niclas fullkrug,"['hannover-96', 'sv-werder-bremen']",1308,niclas fullkrug,SV Werder Bremen,205431
2251,260053,jiri pavlenka,['sv-werder-bremen'],270,jiri pavlenka,SV Werder Bremen,236583
2252,93844,leonardo bittencourt,"['hannover-96', '1-fc-koln', 'tsg-1899-hoffenheim', 'sv-werder-bremen']",1014,leonardo jesus loureiro bittencourt,SV Werder Bremen,203106
2253,193859,patrick erras,"['1-fc-nurnberg', 'sv-werder-bremen']",5989,patrick erras,SV Werder Bremen,231110
2254,60632,theodor gebre selassie,['sv-werder-bremen'],1226,theodor gebre selassie,SV Werder Bremen,186330
2255,335997,luca plogmann,['sv-werder-bremen'],11413,luca bastian plogmann,SV Meppen,240123
2256,393512,felix agu,['sv-werder-bremen'],5296,felix agu,SV Werder Bremen,243350
2257,156990,marco friedl,"['fc-bayern-munchen', 'sv-werder-bremen']",5233,marco friedl,SV Werder Bremen,237595
2258,346853,romano schmid,['sv-werder-bremen'],8176,romano christian schmid,SV Werder Bremen,239701
2259,5017,niklas moisander,"['ajax-amsterdam', 'sampdoria-genua', 'sv-werder-bremen']",1549,niklas moisander,SV Werder Bremen,172862
2260,335003,jean manuel mbom,['sv-werder-bremen'],11453,jean manuel mbom,SV Werder Bremen,241150
2261,58396,christian gross,"['sv-werder-bremen', '1-fc-union-berlin', 'borussia-dortmund', 'eintracht-frankfurt', 'bayer-04-leverkusen', 'vfl-wolfsburg', 'fc-bayern-munchen', 'fc-augsburg', 'fc-schalke-04', 'sc-paderborn-07', '1-fsv-mainz-05']",6484,christian gross,SV Werder Bremen,193631
2262,21327,ron robert zieler,"['hannover-96', 'leicester-city', 'vfb-stuttgart', '1-fc-koln']",2104,ron robert zieler,1. FC Koln,186148
2263,55510,marco hoger,"['fc-schalke-04', '1-fc-koln']",3222,marco hoger,1. FC Koln,198113
2264,44713,christian clemens,"['fc-schalke-04', '1-fsv-mainz-05', '1-fc-koln']",3935,christian clemens,1. FC Koln,193098
2265,58124,julian schieber,"['hertha-bsc', 'fc-augsburg']",3920,julian schieber,FC Augsburg,190664
2266,330635,felix gotze,['fc-augsburg'],11318,felix gotze,FC Augsburg,236467
2267,378883,lino tempelmann,['sc-freiburg'],16733,lino tempelmann,Sport-Club Freiburg,241085
2268,329373,carlo boukhalfa,['sc-freiburg'],16614,carlo gregor boukhalfa,Sport-Club Freiburg,258784
2269,66005,amir abrashi,['sc-freiburg'],3972,amir abrashi,Sport-Club Freiburg,199282
2270,348778,niclas thiede,['sc-freiburg'],15814,niclas thiede,Sport-Club Freiburg,251285
2271,455661,nick woltemade,"['fc-augsburg', 'sv-werder-bremen', 'eintracht-frankfurt']",15233,nick woltemade,SV Werder Bremen,254022
2272,53400,dominick drexler,['1-fc-koln'],2648,dominick drexler,1. FC Koln,198617
2273,4357,klaas jan huntelaar,"['fc-schalke-04', 'ajax-amsterdam']",2047,klaas jan huntelaar,Ajax,148803
2274,343337,fiete arp,"['hamburger-sv', 'fc-bayern-munchen']",9234,jann fiete arp,FC Bayern Munchen II,239981
2275,483974,leon dajaku,"['borussia-monchengladbach', 'vfl-wolfsburg', 'fc-bayern-munchen', 'hertha-bsc', '1-fc-union-berlin']",10523,leon dajaku,FC Bayern Munchen II,246416
2276,212718,dimitri oberlin,"['fc-empoli', 'sv-zulte-waregem', 'fc-bayern-munchen']",6800,dimitri joseph oberlin mfomo,FC Basel 1893,223151
2277,75615,douglas costa,"['shakhtar-donetsk', 'fc-bayern-munchen', 'juventus-turin']",108,douglas costa de souza,Juventus,190483
2278,129679,cheick doukoure,"['fc-metz', 'ud-levante']",3212,cheick doukoure,Levante Union Deportiva,195698
2279,38094,lee peltier,"['cardiff-city', 'west-bromwich-albion']",5431,lee peltier,West Bromwich Albion,169575
2280,387331,sam field,['west-bromwich-albion'],8026,sam field,West Bromwich Albion,233957
2281,364827,cedric kipre,"['motherwell-fc', 'rsc-charleroi', 'west-bromwich-albion']",7033,cedric kipre,West Bromwich Albion,235458
2282,61814,david button,"['brighton-amp-hove-albion', 'west-bromwich-albion']",6372,david button,West Bromwich Albion,173533
2283,314183,karlan grant,"['huddersfield-town', 'west-bromwich-albion']",2867,karlan ahearne grant,Huddersfield Town,225668
2284,183299,callum robinson,"['sheffield-united', 'west-bromwich-albion']",3323,callum robinson,West Bromwich Albion,206518
2285,67421,kyle bartley,"['swansea-city', 'leeds-united', 'west-bromwich-albion']",3138,kyle bartley,West Bromwich Albion,186158
2286,225984,matheus pereira,"['sporting-lissabon', 'gd-chaves', '1-fc-nurnberg', 'west-bromwich-albion']",1419,matheus fellipe costa pereira,West Bromwich Albion,228414
2287,36827,branislav ivanovic,"['fc-chelsea', 'zenit-st-petersburg', 'west-bromwich-albion']",384,branislav ivanovic,West Bromwich Albion,178372
2288,22614,robert snodgrass,"['hull-city', 'west-ham-united', 'west-bromwich-albion']",904,robert snodgrass,West Ham United,155946
2289,135213,kenneth zohore,"['odense-boldklub', 'cardiff-city', 'west-bromwich-albion']",4706,kenneth dahrup zohore,West Bromwich Albion,198641
2290,37920,kamil grosicki,"['fc-stade-rennes', 'hull-city', 'west-bromwich-albion']",2078,kamil grosicki,West Bromwich Albion,177922
2291,342048,grady diangana,"['west-ham-united', 'west-bromwich-albion']",2939,grady diangana,West Bromwich Albion,231436
2292,245625,alex palmer,['west-bromwich-albion'],10042,alex palmer,Lincoln City,223909
2293,113036,romaine sawyers,['west-bromwich-albion'],2619,romaine theodore sawyers,West Bromwich Albion,192495
2294,44792,kieran gibbs,"['fc-arsenal', 'west-bromwich-albion']",1585,kieran gibbs,West Bromwich Albion,186115
2295,61832,jake livermore,"['hull-city', 'west-bromwich-albion']",2113,jake livermore,West Bromwich Albion,189059
2296,314366,kyle edwards,['west-bromwich-albion'],6941,kyle edwards,West Bromwich Albion,231406
2297,401320,dara oshea,['west-bromwich-albion'],7030,dara joseph oshea,West Bromwich Albion,235405
2298,65976,hal robson kanu,['west-bromwich-albion'],4592,hal robson kanu,West Bromwich Albion,184480
2299,111524,ahmed hegazy,['west-bromwich-albion'],3353,ahmed elsayed ali elsayed hegazy,West Bromwich Albion,210648
2300,129627,charlie austin,"['queens-park-rangers', 'fc-southampton', 'west-bromwich-albion']",3211,charlie austin,West Bromwich Albion,195671
2301,351755,darnell furlong,"['queens-park-rangers', 'west-bromwich-albion']",4238,darnell furlong,West Bromwich Albion,223877
2302,146509,conor townsend,"['dundee-united-fc', 'west-bromwich-albion']",4019,conor townsend,West Bromwich Albion,203751
2303,110864,sam johnstone,['west-bromwich-albion'],1712,sam johnstone,West Bromwich Albion,206075
2304,77274,matt phillips,"['queens-park-rangers', 'west-bromwich-albion']",1595,matt phillips,West Bromwich Albion,188166
2305,456877,rekeem harper,['west-bromwich-albion'],8155,rekeem jordan harper,West Bromwich Albion,238958
2307,145769,sergio leon,"['ca-osasuna', 'real-betis-sevilla', 'ud-levante']",2155,sergio leon limones,Levante Union Deportiva,198715
2308,351892,matheus fernandes,"['real-valladolid', 'fc-barcelona']",7069,matheus fernandes siqueira,FC Barcelona,237735
2309,58178,david abraham,"['tsg-1899-hoffenheim', 'eintracht-frankfurt']",1189,david angel abraham,Eintracht Frankfurt,160741
2310,35416,david mcgoldrick,['sheffield-united'],2085,david mcgoldrick,Sheffield United,180818
2311,146690,george baldock,['sheffield-united'],1003,george baldock,Sheffield United,200855
2312,543164,rhys norrington davies,['sheffield-united'],11434,rhys llewelyn norrington davies,Luton Town,240773
2313,66923,luke freeman,['sheffield-united'],3087,luke anthony freeman,Nottingham Forest,169078
2314,341317,oliver burke,"['rasenballsport-leipzig', 'west-bromwich-albion', 'celtic-glasgow', 'deportivo-alaves', 'sheffield-united']",7863,oliver burke,Sheffield United,225632
2315,258885,max lowe,"['aberdeen-fc', 'sheffield-united']",3371,max lowe,Sheffield United,212100
2316,49542,billy sharp,['sheffield-united'],2517,billy sharp,Sheffield United,163050
2317,57079,jack rodwell,"['afc-sunderland', 'sheffield-united']",7395,jack rodwell,Sheffield United,183465
2318,13520,phil jagielka,"['fc-everton', 'sheffield-united']",3061,phil jagielka,Sheffield United,53914
2319,61697,wes foderingham,"['glasgow-rangers', 'sheffield-united']",3936,wesley foderingham,Sheffield United,193182
2320,503683,anthony driscoll glennon,['fc-burnley'],14372,anthony driscoll glennon,Burnley,247741
2321,325443,viktor gyokeres,['brighton-amp-hove-albion'],8205,viktor einar gyokeres,Brighton & Hove Albion,241651
2322,357656,jayson molumby,"['brighton-amp-hove-albion', 'afc-bournemouth']",8091,jayson patrick molumby,Brighton & Hove Albion,236344
2323,410436,bailey peacock farrell,['fc-burnley'],5937,bailey peacock farrell,Burnley,229091
2324,364258,bernardo,"['rasenballsport-leipzig', 'brighton-amp-hove-albion']",2399,bernardo fernandes da silva junior,Brighton & Hove Albion,232805
2325,307497,matt clarke,['brighton-amp-hove-albion'],4203,matt clarke,Derby County,221600
2326,312239,percy tau,"['fc-brugge', 'brighton-amp-hove-albion', 'rsc-anderlecht']",1854,percy muzi tau,RSC Anderlecht,225144
2327,129604,ezgjan alioski,['leeds-united'],2707,ezgjan alioski,Leeds United,206006
2328,559800,oliver casey,['leeds-united'],15765,oliver casey,Leeds United,247350
2329,61583,eunan okane,"['afc-bournemouth', 'leeds-united']",9707,eunan okane,Luton Town,197953
2330,126412,ouasim bouy,"['panathinaikos-athen', 'pec-zwolle', 'palermo-fc', 'leeds-united']",13949,ouasim bouy,Leeds United,203399
2331,534698,robbie gotts,['leeds-united'],14353,robbie gotts,Leeds United,246874
2332,596446,leif davis,['leeds-united'],11593,leif davis,Leeds United,246685
2333,392763,ian poveda,['leeds-united'],13494,ian carlo poveda ocampo,Leeds United,243390
2334,91854,barry douglas,"['konyaspor', 'leeds-united']",3259,barry james douglas,Leeds United,200443
2335,46220,pablo hernandez,"['rayo-vallecano', 'leeds-united']",1565,pablo hernandez dominguez,Leeds United,179591
2336,396174,jimmy dunne,"['heart-of-midlothian-fc', 'fc-burnley']",8057,jimmy dunne,Burnley,235156
2337,218087,ben osborn,['sheffield-united'],2237,ben osborn,Sheffield United,210985
2338,212829,jack oconnell,['sheffield-united'],802,jack oconnell,Sheffield United,212300
2339,406560,rhian brewster,"['fc-liverpool', 'sheffield-united']",5244,rhian joel brewster,Liverpool,238460
2340,85706,enda stevens,['sheffield-united'],728,enda stevens,Sheffield United,192546
2341,128909,jack robinson,['sheffield-united'],4709,jack robinson,Sheffield United,199027
2342,52495,chris basham,['sheffield-united'],930,chris basham,Sheffield United,184274
2343,298477,oliver mcburnie,"['swansea-city', 'sheffield-united']",1810,oliver mcburnie,Sheffield United,220031
2344,121324,john egan,['sheffield-united'],768,john egan,Sheffield United,204936
2345,54383,john fleck,['sheffield-united'],948,john fleck,Sheffield United,189177
2346,73547,oliver norwood,"['fc-fulham', 'sheffield-united']",937,oliver norwood,Sheffield United,186143
2347,465717,jayden bogle,['sheffield-united'],3758,jayden bogle,Sheffield United,244591
2348,123536,simon moore,['sheffield-united'],7486,simon moore,Sheffield United,194150
2349,526873,jake eastwood,"['kilmarnock-fc', 'sheffield-united']",14114,jake eastwood,Kilmarnock,231046
2350,288259,michael verrips,"['sparta-rotterdam', 'kv-mechelen', 'fc-emmen', 'sheffield-united']",5991,michael robin verrips,Sheffield United,231413
2351,333014,sander berge,"['krc-genk', 'sheffield-united']",638,sander gard bolin berge,Sheffield United,228092
2352,214928,kean bryan,['sheffield-united'],12130,kean bryan,Sheffield United,220197
2353,291422,lys mousset,"['afc-bournemouth', 'sheffield-united']",2303,lys mousset,Sheffield United,221618
2354,43084,gaetano berardi,['leeds-united'],4572,gaetano berardi,Leeds United,182178
2355,530879,kayne ramsay,['fc-southampton'],13562,kayne ramsay,Southampton,246137
2356,315185,jake hesketh,['fc-southampton'],8906,jake alexander hesketh,Southampton,222922
2357,128229,robbie brady,"['hull-city', 'norwich-city', 'fc-burnley']",1685,robbie brady,Burnley,201884
2358,149551,jonathan delaplace,"['losc-lille', 'sm-caen', 'fc-lorient']",6517,jonathan delaplace,FC Lorient,199195
2359,93759,matthieu saunier,"['es-troyes-ac', 'fc-granada', 'fc-lorient']",6478,matthieu serge fernand saunier,FC Lorient,193081
2360,39909,sylvain marveaux,"['ea-guingamp', 'fc-lorient']",7326,sylvain marveaux,FC Lorient,157310
2361,183284,ryan inniss,"['dundee-fc', 'crystal-palace']",10932,ryan stuart clayton inniss,Crystal Palace,204499
2362,220878,issiaga sylla,"['fc-toulouse', 'gfc-ajaccio', 'rc-lens']",4872,issiaga sylla,Racing Club de Lens,212282
2363,397102,josh benson,['fc-burnley'],13585,josh benson,Burnley,247140
2364,770895,ismael boura,['rc-lens'],16527,ismael boura,Racing Club de Lens,256788
2365,381156,joel mumbongo,['fc-burnley'],16957,joel mumbongo,Burnley,255419
2366,476079,lucas dias,['nimes-olympique'],11324,lucas lionel dias,Nimes Olympique,236867
2367,456080,karim aribi,['nimes-olympique'],5516,karim laribi,Hellas Verona,190499
2368,251813,niclas eliasson,['nimes-olympique'],3471,niclas eliasson santana,Bristol City,220969
2369,190338,anthony briancon,['nimes-olympique'],2312,anthony briancon,Nimes Olympique,223138
2370,364239,moussa kone,['nimes-olympique'],6938,moussa kone,Nimes Olympique,231344
2371,232895,zinedine ferhat,['nimes-olympique'],1832,zinedine ferhat,Nimes Olympique,222515
2372,344599,yassine benrahou,"['fc-girondins-bordeaux', 'nimes-olympique']",4470,yassine benrahou,Nimes Olympique,244863
2373,545520,kelyan guessoum,['nimes-olympique'],17170,kelyan guessoum,Nimes Olympique,241506
2374,347595,clement depres,['nimes-olympique'],10090,clement depres,Nimes Olympique,226127
2375,364233,sidy sarr,"['kv-kortrijk', 'nimes-olympique']",5986,sidy sarr,Nimes Olympique,230995
2376,164912,loick landre,"['rc-lens', 'nimes-olympique']",4004,loick landre,Nimes Olympique,202002
2377,190786,baptiste reynet,"['dijon-fco', 'fc-toulouse', 'nimes-olympique']",1697,baptiste reynet,Nimes Olympique,204240
2379,282900,pablo martinez,"['gfc-ajaccio', 'sco-angers', 'rc-strassburg-alsace', 'nimes-olympique']",2847,pablo martinez,Nimes Olympique,223284
2380,184473,haris duljevic,['nimes-olympique'],8189,haris duljevic,Nimes Olympique,240342
2381,524318,sami ben amar,['nimes-olympique'],16247,sami ben amar,Nimes Olympique,241905
2382,531960,lucas buades,['nimes-olympique'],14254,lucas buades,Nimes Olympique,241818
2383,391376,lamine fomba,['nimes-olympique'],7059,lamine fomba,Nimes Olympique,236721
2384,509234,matteo ahlinvi,['nimes-olympique'],14971,matteo ahlinvi,Nimes Olympique,240528
2385,707317,antoine valerio,['nimes-olympique'],15232,antoine valerio,Nimes Olympique,254020
2386,444725,patrick burner,"['ogc-nizza', 'nimes-olympique']",2974,patrick julien burner,OGC Nice,235981
2387,412092,gaetan paquiez,['nimes-olympique'],5815,gaetan paquiez,Nimes Olympique,220030
2388,323872,andres cubas,"['delfino-pescara-1936', 'nimes-olympique']",1830,adrian andres cubas,Nimes Olympique,222429
2389,57372,lucas deaux,"['fc-nantes', 'kaa-gent', 'ea-guingamp', 'nimes-olympique']",2553,lucas deaux,Nimes Olympique,178051
2390,347594,florian miguel,['nimes-olympique'],5050,florian miguel,Nimes Olympique,226130
2391,255220,romain philippoteaux,"['fc-lorient', 'nimes-olympique', 'stade-brest-29']",4118,romain philippoteaux,Nimes Olympique,212519
2392,378965,cheick traore,"['ea-guingamp', 'rc-lens']",4426,cheick omar traore,Racing Club de Lens,240257
2393,272549,tony mauricio,['rc-lens'],5033,tony mauricio,Racing Club de Lens,225169
2394,95435,connor wickham,"['afc-sunderland', 'crystal-palace']",5525,connor wickham,Crystal Palace,191089
2395,62688,scott dann,['crystal-palace'],2508,scott dann,Crystal Palace,157665
2396,27511,gary cahill,"['fc-chelsea', 'crystal-palace']",910,gary cahill,Crystal Palace,164468
2397,81460,nolan roux,"['losc-lille', 'as-saint-etienne', 'fc-metz', 'ea-guingamp', 'nimes-olympique']",4587,nolan roux,Nimes Olympique,183982
2398,444208,michael obafemi,['fc-southampton'],6186,michael obafemi,Southampton,242265
2399,346482,dan nlundulu,['fc-southampton'],15606,dan nlundulu,Southampton,236321
2400,524986,franklin wada,['fc-lorient'],7109,franklin wada,FC Lorient,240454
2401,611650,sam woods,"['fc-middlesbrough', 'hamilton-academical-fc', 'crystal-palace']",17212,sam john woods,Crystal Palace,245019
2402,402004,mamadou fofana,"['alanyaspor', 'fc-metz']",5199,mamadou fofana,FC Metz,235849
2403,284000,carlos junior,"['rio-ave-fc', 'cd-santa-clara']",4181,carlos alberto carvalho da silva junior,Santa Clara,219686
2404,569388,clement vidal,['montpellier-hsc'],12593,clement vidal,Montpellier Herault SC,244476
2405,804934,wilitty younoussa,['dijon-fco'],16978,wilitty younoussa,Dijon FCO,255738
2406,229695,bersant celina,"['manchester-city', 'fc-twente-enschede', 'dijon-fco']",3462,bersant celina,Dijon FCO,220198
2407,365770,alexandru dobre,['dijon-fco'],14171,mihai alexandru dobre,Dijon FCO,237378
2408,240262,tomislav strkalj,['cd-tondela'],9438,tomislav strkalj,CD Tondela,251941
2409,380409,joao jaquite,['cd-tondela'],5946,joao lamine jaquite,CD Tondela,229500
2410,562601,souleymane anne,['cd-tondela'],18048,souleymane anne,En Avant de Guingamp,258571
2411,578737,enzo martinez,['cd-tondela'],10637,enzo gabriel martinez suarez,Club Atletico Penarol,253278
2412,504503,joao mendes,['cd-tondela'],12591,joao sabino mendes neto saraiva,CD Tondela,244416
2413,514218,joel sousa,['cd-tondela'],15420,carlos joel castro de sousa,CD Tondela,258181
2415,333199,bryan rochez,['cd-nacional'],5053,bryan giovanni rochez mejia,CD Nacional,226299
2416,583520,nuno borges,['cd-nacional'],7304,nuno miguel oliveira borges,CD Nacional,257094
2417,364295,alhassan,['cd-nacional'],9259,abdullahi ibrahim alhassan,CD Nacional,241092
2418,608943,lucas silva,['moreirense-fc'],13553,lucas rodrigues da silva,Moreirense FC,245717
2419,70359,david simao,"['fc-arouca', 'boavista-porto-fc', 'royal-antwerpen-fc', 'aek-athen', 'moreirense-fc']",6475,david martins simao,AEK Athens,192636
2420,504107,edi semedo,['belenenses-sad'],11780,edi mauricio sanches semedo,Belenenses SAD,255102
2421,31316,silvestre varela,"['west-bromwich-albion', 'parma-calcio-1913', 'fc-porto', 'kayserispor', 'belenenses-sad']",2538,silvestre manuel goncalves varela,Belenenses SAD,172672
2422,292398,fabio abreu,"['cs-maritimo', 'moreirense-fc']",3542,fabio goncalves abreu,Moreirense FC,227527
2424,52513,henrique,"['ssc-neapel', 'belenenses-sad']",2588,henrique adriano buss,Belenenses SAD,187323
2425,118317,afonso taira,"['gd-estoril-praia', 'belenenses-sad']",10935,afonso miguel castro vilhena taira,Belenenses SAD,204729
2426,194214,goncalo silva,"['sc-braga', 'belenenses-sad']",4122,goncalo filipe oliveira silva,Belenenses SAD,213203
2427,164817,gergely bobal,['cd-nacional'],12106,gergely bobal,CD Nacional,215692
2428,163051,riccardo piscitelli,['cd-nacional'],7029,riccardo piscitelli,CD Nacional,235383
2429,313691,brayan riascos,['cd-nacional'],5186,jose brayan riascos valencia,CD Nacional,235077
2430,258745,rui correia,"['cd-nacional', 'fc-pacos-de-ferreira']",7826,rui jorge farto correia,CD Nacional,223625
2431,76090,caue,"['moreirense-fc', 'belenenses-sad']",3200,caue cecilio da silva,Belenenses SAD,193693
2432,268732,joao camacho,['cd-nacional'],4132,joao pedro gomes camacho,CD Nacional,213705
2433,326363,andre moreira,"['moreirense-fc', 'cf-uniao-madeira', 'belenenses-sad', 'sc-braga', 'aston-villa', 'cd-feirense']",8943,andre campos moreira,Belenenses SAD,224953
2434,690608,mabrouk rouai,['cd-nacional'],14622,mabrouk haica rouai,CD Nacional,257096
2435,84491,ruben micael,"['sc-braga', 'fc-pacos-de-ferreira', 'vitoria-setubal-fc', 'cd-nacional']",4636,ruben micael freitas da ressurreicao,CD Nacional,190779
2436,269864,daniel guimaraes,['cd-nacional'],4151,daniel martins guimaraes,CD Nacional,215414
2437,435489,lucas kal,['cd-nacional'],14884,lucas kal schenfeld prigioli,CD Nacional,234124
2438,379377,kalindi,['cd-nacional'],4459,kalindi alves de souza,CD Nacional,243662
2439,371503,ruben freitas,['cd-nacional'],3802,ruben diogo francisco freitas,CD Nacional,257229
2440,490415,souleymane aw,"['kas-eupen', 'gil-vicente-fc']",14944,souleymane aw,Gil Vicente FC,239074
2441,641131,juan villa,['gil-vicente-fc'],14391,juan felipe villa ruiz,Gil Vicente FC,250730
2442,225165,joel pereira,['gil-vicente-fc'],11853,joel vieira pereira,Gil Vicente FC,258276
2443,193994,yves baraye,"['parma-calcio-1913', 'gil-vicente-fc']",3459,bertrand yves baraye,Parma,220152
2444,299973,tim hall,"['karpaty-lviv', 'gil-vicente-fc']",11848,tim hall,Gil Vicente FC,257963
2445,187211,ygor nogueira,['gil-vicente-fc'],5037,ygor nogueira de paula,Gil Vicente FC,225386
2446,292717,giorgi arabidze,"['shakhtar-donetsk', 'fk-oleksandriya', 'cd-nacional', 'rotor-volgograd']",7179,giorgi arabidze,CD Nacional,244182
2447,242299,roberto olabe,"['sd-eibar', 'cd-tondela']",9197,roberto olabe del arco,SD Eibar,238225
2448,280178,claude goncalves,"['cd-tondela', 'gil-vicente-fc']",9980,joaquim claude  goncalves araujo,Gil Vicente FC,219780
2449,204347,larry azouni,"['kv-kortrijk', 'cd-nacional']",5653,larry azouni,CD Nacional,206310
2450,27306,mathieu debuchy,"['fc-arsenal', 'fc-girondins-bordeaux', 'as-saint-etienne']",691,mathieu debuchy,AS Saint-Etienne,158626
2451,347019,julio cesar,['cd-nacional'],6213,julio cesar de freitas filho,CD Nacional,243663
2452,324727,rayan souici,['as-saint-etienne'],16718,rayan souici,AS Saint-Etienne,240429
2453,44045,kevin monnet paquet,['as-saint-etienne'],3107,kevin monnet paquet,AS Saint-Etienne,177712
2454,263183,roger assale,"['cd-leganes', 'dijon-fco']",2333,roger claver dapone assale,Dijon FCO,226060
2455,216499,fouad chafik,['dijon-fco'],3348,fouad chafik,Dijon FCO,210434
2456,418658,charles abi,"['ogc-nizza', 'dijon-fco', 'sco-angers', 'as-saint-etienne']",9307,charles nathan abi,AS Saint-Etienne,243632
2457,723416,ahmad ngouyamsa,['dijon-fco'],13653,ahmad toure ngouyamsa nounchil,Dijon FCO,251956
2458,192774,moussa konate,"['fk-krasnodar', 'amiens-sc', 'dijon-fco']",4103,pape moussa konate,Amiens SC,211321
2459,80173,frederic sammaritano,['dijon-fco'],6431,frederic sammaritano,Dijon FCO,187988
2460,231025,jordan marie,['dijon-fco'],5728,jordan marie,Dijon FCO,213030
2461,596240,senou coulibaly,['dijon-fco'],10489,senou coulibaly,Dijon FCO,244751
2462,274958,saturnin allagbe,['dijon-fco'],4945,owalabi franck saturnin allagbe kassifa,Chamois Niortais Football Club,218298
2463,392777,jonathan panzo,"['as-monaco', 'cercle-brugge', 'dijon-fco']",8357,jonathan panzo,Dijon FCO,252001
2464,137841,romain amalfitano,['dijon-fco'],3230,romain amalfitano,Dijon FCO,198817
2465,426790,ngonda muzinga,['dijon-fco'],10616,glody ngonda muzinga,Dijon FCO,252863
2466,187847,yassine benzia,"['olympique-lyon', 'losc-lille', 'fenerbahce-istanbul', 'olympiakos-piraus', 'dijon-fco']",4061,yassine benzia,Dijon FCO,206436
2467,395671,anthony racioppi,['dijon-fco'],11513,anthony racioppi,Olympique Lyonnais,243573
2468,60990,bruno ecuele manga,"['fc-lorient', 'cardiff-city', 'dijon-fco']",2110,bruno ecuele manga,Dijon FCO,188270
2469,154199,wesley lautoa,"['fc-lorient', 'dijon-fco']",3975,wesley lautoa,Dijon FCO,199511
2470,627464,samy benchamma,['montpellier-hsc'],11836,samy benchamma,Montpellier Herault SC,257411
2471,4811,hilton,['montpellier-hsc'],902,vitorino hilton da silva,Montpellier Herault SC,153260
2472,22386,daniel congre,['montpellier-hsc'],2055,daniel congre,Montpellier Herault SC,163665
2473,278796,anibal chala,['dijon-fco'],6092,anibal hernan chala ayovi,Dijon FCO,236943
2474,420782,yanis ammour,['montpellier-hsc'],14305,yanis ammour,Montpellier Herault SC,244543
2475,234006,keagan dolly,['montpellier-hsc'],5032,keagan dolly,Montpellier Herault SC,225139
2476,522788,timothe nkada,"['stade-reims', 'aalborg-bk']",15798,timothe nkada,Aalborg BK,248784
2477,307807,dario maresic,['stade-reims'],5196,dario maresic,Stade de Reims,235673
2478,627463,thibaut vargas,['montpellier-hsc'],15292,thibaut vargas,Montpellier Herault SC,254996
