,player_id,name,clubs,fifa_index,name_compare,fifa_clubs,sofifa_id
0,176130,lorenzo rosseti,['atalanta-bergamo'],8204,lorenzo valerio rosseti,Ascoli,219938
1,287631,pierluigi cappelluzzo,['hellas-verona'],13455,pierluigi cappelluzzo,Hellas Verona,221987
2,88542,ruben botta,"['inter-mailand', 'chievo-verona']",2435,ruben alejandro botta montero,San Lorenzo de Almagro,215199
3,73048,ivan martic,['hellas-verona'],4967,ivan martic,Universitatea Craiova,193505
4,37633,guillermo rodriguez,['hellas-verona'],11619,jose guillermo rodriguez,Houston Dynamo,226220
5,54921,massimo volta,['cesena-fc'],4899,massimo volta,Benevento,185120
6,108198,sebastian ernst,['hannover-96'],9391,sebastian ernst,SpVgg Greuther Furth,223652
7,110885,florian ballas,['hannover-96'],5264,florian ballas,SG Dynamo Dresden,216284
8,332142,quentin lecoeuche,['rc-lens'],8316,quentin lecoeuche,FC Lorient,225927
9,322351,abdoul ba,['rc-lens'],8296,abdoul bocar ba,AJ Auxerre,225050
10,77745,lalaina nomenjanahary,['rc-lens'],4213,lalaina henintsoa nomenjanahary,Paris FC,193376
11,57208,felipe saad,['sm-caen'],7745,felipe patavino saad,Paris FC,152870
12,15125,kasper jensen,['silkeborg-if'],8238,kasper fisker jensen,Brondby IF,221924
14,53742,damian zbozien,['amkar-perm'],6993,damian zbozien,Arka Gdynia,204920
15,153735,marko simonovski,['amkar-perm'],10509,marko simonovski,Sepsi OSK Sf. Gheorghe,225063
17,74306,andre alves,['panetolikos-gfs'],4832,andre filipe alves monteiro,Santa Clara,169941
19,95730,borja sanchez,['aok-kerkyra'],8644,borja sanchez laborde,Real Oviedo,241117
23,87463,marcelo larrondo,['fc-turin'],4898,marcelo alejandro larrondo paez,Union La Calera,184982
24,76598,matias cabrera,"['gd-estoril-praia', 'cagliari-calcio']",4418,matias julio cabrera acevedo,Deportivo Cali,213113
25,63899,josef husbauer,['cagliari-calcio'],2235,josef husbauer,SK Slavia Praha,189600
26,240365,michele somma,"['as-rom', 'fc-empoli']",4531,michele somma,Deportivo de La Coruna,225034
27,99923,simone benedetti,['cagliari-calcio'],6903,simone benedetti,Pisa,198953
28,177321,abdul razak,['ofi-kreta'],12395,abdul razak,IK Sirius,202721
30,44294,romano perticone,['fc-empoli'],7775,romano perticone,US Salernitana 1919,171721
31,82367,petar sliskovic,['1-fsv-mainz-05'],11285,petar sliskovic,MSV Duisburg,198195
32,93552,benedikt saller,['1-fsv-mainz-05'],6048,benedikt saller,SSV Jahn Regensburg,210004
33,98101,marko vesovic,['fc-turin'],6154,marko vesovic,Legia Warszawa,215720
34,10254,daniel fernandes,['panthrakikos-komotini'],2397,daniel heuer fernandes,Hamburger SV,212197
35,136641,dimitrios diamantakos,['olympiakos-piraus'],6052,dimitrios diamantakos,FC St. Pauli,210380
36,33448,cristian rodriguez,"['atletico-madrid', 'parma-calcio-1913']",10978,cristian rodriguez perez,Extremadura UD,245986
38,88057,gonzalo bustamante,['apo-levadiakos'],6677,luis gonzalo bustamante,Curico Unido,158790
40,90118,soufiane bidaoui,['parma-calcio-1913'],8960,soufiane bidaoui,Spezia,192365
41,74821,franco mussis,"['genua-cfc', 'fc-kopenhagen']",4470,franco gabriel mussis,Gimnasia y Esgrima La Plata,216706
42,127051,yann boe kane,['gs-ergotelis'],8157,yann boe kane,Le Mans FC,215786
44,263062,manuel balda,['panthrakikos-komotini'],6625,faberth manuel balda rodriguez,Club Atlas,251240
45,119081,joris sainati,['gs-ergotelis'],6745,joris sainati,FC Lorient,179725
48,112624,joao vitor,['gaziantepspor'],9841,joao vitor lopes da silva,Santa Clara,244418
49,204404,mahmut ozen,['kayseri-erciyesspor'],16040,mahmut ozen,Falkenbergs FF,207820
53,26460,fernando belluschi,['bursaspor'],2134,fernando daniel belluschi,San Lorenzo de Almagro,143587
54,54557,matias fritzler,['kasimpasa'],1664,matias lionel fritzler,Club Atletico Colon,172113
55,287307,alessandro mastalli,['ac-mailand'],10398,alessandro mastalli,Castellammare di Stabia,220670
56,87493,diego novaretti,['lazio-rom'],5851,diego martin novaretti,Rosario Central,193510
58,135082,rogelio funes mori,['eskisehirspor'],1080,rogelio gabriel funes mori,CF Monterrey,198140
59,109012,ivan runje,['fc-nordsjaelland'],4357,ivan runje,Jagiellonia Bialystok,208099
60,167800,mikkel jensen,['fc-nordsjaelland'],4653,mikkel rygaard jensen,FC Nordsjaelland,234488
61,24404,johan sellberg wiland,['fc-kopenhagen'],4050,johan wiland,Hammarby IF,32740
62,24113,espen ruud,['odense-boldklub'],5685,espen ruud,Odds BK,148696
63,15961,rurik gislason,['fc-kopenhagen'],5732,rurik gislason,SV Sandhausen,173667
64,20844,henrik hansen,['sonderjyske'],11443,hendrik hansen,FC Wurzburger Kickers,212251
65,52312,sebastian giovinco,['juventus-turin'],354,sebastian giovinco,Al Hilal,184431
66,34652,jaroslaw fojut,['dundee-united-fc'],7768,jaroslaw fojut,Wisla Plock,169509
67,24501,radoslaw cierzniak,['dundee-united-fc'],7756,radoslaw cierzniak,Legia Warszawa,162265
68,222740,kieran sadlier,['st-mirren-fc'],9170,kieran paul sadlier,Doncaster Rovers,210046
69,92548,james dayton,['st-mirren-fc'],13267,james dayton,Leyton Orient,184042
70,73720,viktor genev,['st-mirren-fc'],13346,viktor genev,ZZZZZ,204642
71,129074,jake jervis,['ross-county-fc'],10134,jake jervis,Luton Town,198269
72,312531,emmanuel sonupe,['st-mirren-fc'],14897,emmanuel olukolade sonupe,Stevenage,225365
73,90360,filip kiss,['ross-county-fc'],5104,filip kiss,Ettifaq FC,205073
74,139440,jose nunez,['brondby-if'],12098,jose manuel nunez martin,Union Deportiva Almeria,245497
75,4276,carlos tevez,['juventus-turin'],756,carlos alberto tevez,Boca Juniors,143001
76,49144,erik friberg,['esbjerg-fb'],7870,john erik gunnar friberg,BK Hacken,192169
77,73323,jo inge berget,['celtic-glasgow'],5764,jo inge berget,Malmo FF,183339
79,48764,anders randrup,['fc-vestsjaelland'],12290,anders degn randrup,Helsingborgs IF,172549
80,103539,fredrik berge,['brondby-if'],6828,fredrik semb berge,Odds BK,190438
81,110357,mark obrien,['motherwell-fc'],14131,mark obrien,Newport County,194148
82,151334,george long,['motherwell-fc'],7977,george long,Hull City,202199
83,193078,zaine francis angol,['motherwell-fc'],13374,zaine sebastian francis angol,Accrington Stanley,210966
84,64104,sasa balic,['metalurg-zaporizhya-bis-2016-'],11358,sasa balic,Zaglebie Lubin,206297
86,119569,clark robertson,['aberdeen-fc'],6928,clark robertson,Rotherham United,200793
87,42874,kyle letheren,['dundee-fc'],12285,kyle charles letheren,Salford City,170877
88,54419,egidio,['dnipro-dnipropetrovsk'],328,egidio maestre schetino,ZZZZZ,245309
89,117149,marko maletic,['sbv-excelsior-rotterdam'],11405,marko maletic,Paris FC,210326
90,249118,isak ssewankambo,['nac-breda'],10317,isak ssali ssewankambo,Ostersunds FK,213670
91,80708,tommy oar,['fc-utrecht'],4912,tommy oar,Central Coast Mariners,188071
93,82332,maikel kieftenbeld,['fc-groningen'],5906,maikel kieftenbeld,Birmingham City,199584
95,217149,antonio marin,['ud-almeria'],9834,antonio marin,Dinamo Zagreb,244267
96,251883,gaspar panadero,['ud-almeria'],9433,gaspar panadero zamora,Union Deportiva Almeria,225550
97,49795,dejan lekic,['sd-eibar'],4251,dejan lekic,Cadiz CF,199152
98,44514,federico piovaccari,['sd-eibar'],7770,federico piovaccari,Rayo Vallecano,170309
99,95483,abraham minero,['sd-eibar'],8998,abraham minero fernandez,Racing Santander,198840
100,104495,lyle taylor,['partick-thistle-fc'],4929,lyle james alfred taylor,Charlton Athletic,190311
101,53523,marco torsiglieri,['metalist-kharkiv'],4263,marco natanel torsiglieri,Gimnasia y Esgrima La Plata,199726
103,55866,sebastian dubarbier,['ud-almeria'],4999,sebastian dubarbier,Club Atletico Banfield,198386
104,37414,david caiado,"['metalist-kharkiv', 'vitoria-guimaraes-sc']",8871,david caiado dias,AFC Hermannstadt,178623
105,288125,steven pereira,['pec-zwolle'],10433,steven fernandes pereira,Santa Clara,221988
107,53239,jonathan pereira,['rayo-vallecano'],10003,jonathan martins pereira,FC Lorient,169069
108,164477,ezequiel rescaldani,['fc-malaga'],4457,ezequiel edison rescaldani,Arsenal de Sarandi,215183
110,111082,javier aquino,['rayo-vallecano'],1754,javier ignacio aquino carmona,Tigres U.A.N.L.,192350
115,37080,rasmus bengtsson,['fc-twente-enschede'],2744,rasmus bengtsson,Malmo FF,181445
116,175448,juan delgado,['ud-levante'],7139,juan antonio delgado baeza,Club Necaxa,214313
118,92813,victor perez,['ud-levante'],637,victor machin perez,Atletico de Madrid,199715
119,200612,pol freixanet,['fc-elche'],11355,pol freixanet viejo,CF Fuenlabrada,206032
120,226005,franco fragapane,['fc-elche'],4351,franco rodrigo fragapane,Club Atletico Talleres,207440
121,44674,giovani dos santos,['fc-villarreal'],1298,giovani dos santos ramirez,Club America,170369
125,36391,viktor elm,['az-alkmaar'],5737,viktor sebastian elm,Kalmar FF,177055
126,208715,fredy hinestroza,['fc-getafe'],3041,fredy hinestroza arias,Junior FC,214421
127,138662,alvaro arroyo,['fc-getafe'],3496,alvaro arroyo martinez,Albacete BP,198630
128,329648,tena,['fc-sevilla'],5173,pol garcia tena,Sint-Truidense VV,211323
129,282000,carlos ramos,['atletico-madrid'],5991,luis carlos ramos martins,Sporting Kansas City,205669
130,282637,ivan perez,['atletico-madrid'],9985,edmundo ivan vazquez mellado perez,Futbol Club Juarez,156507
131,126748,israel puerto,['fc-villarreal'],7084,israel puerto pineda,Slask Wroclaw,211315
133,147462,alexander callens,['real-sociedad-san-sebastian'],4396,alexander martin marquinho callens asin,New York City FC,211522
136,41511,denni avdic,['heracles-almelo'],13243,denni robin avdic,AFC Eskilstuna,167497
137,9218,matthew taylor,['fc-burnley'],7366,matthew james taylor,Bristol City,228668
138,36894,michael duff,['fc-burnley'],6051,michael duffy,Dundalk FC,210263
139,11756,jason shackell,['fc-burnley'],5680,jason shackell,Lincoln City,139368
140,58516,lucas barrios,"['montpellier-hsc', 'spartak-moskau']",3379,lucas ramon barrios caceres,Club Atletico Huracan,183177
142,55759,arnor smarason,['torpedo-moskau'],10082,arnor smarason,Lillestrom SK,189721
143,65072,juan manuel insaurralde,['spartak-moskau'],2681,juan manuel insaurralde,Colo-Colo,153060
144,48424,ivan franjic,['torpedo-moskau'],7923,ivan franjic,Perth Glory,198330
145,39378,jozy altidore,['afc-sunderland'],1304,jozy altidore,Toronto FC,176237
146,124845,grant hall,['tottenham-hotspur'],8008,grant hall,Queens Park Rangers,204761
147,264199,reece grego cox,['queens-park-rangers'],14906,reece randall grego cox,Crawley Town,226563
148,173832,michael doughty,['queens-park-rangers'],10172,michael doughty,Swindon Town,202532
149,362809,brandon comley,['queens-park-rangers'],12608,brandon comley,Colchester United,223918
150,49693,andreas weimann,['aston-villa'],4221,andreas weimann,Bristol City,194017
151,10501,paul gallagher,['leicester-city'],4085,paul gallagher,Preston North End,162926
152,121269,ryan watson,['leicester-city'],16882,ryan james watson,Northampton Town,200744
154,43266,stephen quinn,['hull-city'],7781,stephen jude quinn,Burton Albion,173673
155,62240,maynor figueroa,['hull-city'],5734,maynor alexis figueroa rochez,Houston Dynamo,175092
156,67232,mark oxley,"['hibernian-fc', 'hull-city']",10065,mark thomas oxley,Southend United,186494
157,295652,james pearson,['leicester-city'],14184,james pearson,Macclesfield Town,211792
158,54576,sebastian blanco,['west-bromwich-albion'],1367,sebastian marcelo blanco,Portland Timbers,190577
159,141349,liam oneil,['west-bromwich-albion'],14806,liam christian james oneil,Cambridge United,205361
162,226964,dominic gape,['fc-southampton'],9206,dominic edward gape,Wycombe Wanderers,211928
163,36189,christian dorda,['kvc-westerlo'],8940,christian dorda,KFC Uerdingen 05,190545
164,258884,ryan ledson,['fc-everton'],9375,ryan ledson,Preston North End,222836
165,242412,gethin jones,['fc-everton'],13484,gethin wynne jones,Fleetwood Town,224447
167,234249,federico andrada,['fc-metz'],7031,federico oscar andrada,Club Atletico Aldosivi,208158
168,99615,junior dutra,['ksc-lokeren'],4196,sergio dutra junior,Shimizu S-Pulse,192067
169,150076,ayub masika,"['krc-genk', 'lierse-sk']",6986,ayub timbe masika,Beijing Renhe FC,204132
170,34532,jeremy choplin,['fc-metz'],6722,jeremy choplin,AC Ajaccio,175613
171,73120,ahmed kashi,['fc-metz'],5807,ahmed kashi,ESTAC Troyes,188825
172,110852,waldemar sobota,['fc-brugge'],5025,waldemar sobota,FC St. Pauli,199861
175,39475,sacha kljestan,['rsc-anderlecht'],4105,sacha kljestan,Orlando City Soccer Club,176062
176,61561,barry bannan,['crystal-palace'],2199,barry ryan bannan,Sheffield Wednesday,183540
177,171408,gaetan courtet,['stade-reims'],6975,gaetan courtet,AC Ajaccio,203699
178,30758,dario cvitanich,['ogc-nizza'],1004,dario cvitanich,Racing Club,152997
179,39914,mathieu coutadeur,['fc-lorient'],4859,mathieu coutadeur,AC Ajaccio,177482
180,62013,anders konradsen,['fc-stade-rennes'],4906,anders agnes konradsen,Rosenborg BK,187042
185,286378,sacha bastien,['stade-reims'],14856,sacha charles julian guy bastien,Stevenage,220188
187,169090,el hadi ba,['sc-bastia'],8098,el hadi ba,Racing Club de Lens,212338
188,15808,romaric,['sc-bastia'],11197,jean romaric kevin koffi,SV Waldhof Mannheim 07,185426
190,110726,brice ntambwe,['lierse-sk'],13347,brice ntambwe,Macclesfield Town,204685
191,43907,andre pierre gignac,['olympique-marseille'],419,andre pierre christian gignac,Tigres U.A.N.L.,153244
194,228900,david digla,['fc-girondins-bordeaux'],11506,david digla,Chamois Niortais Football Club,218292
197,33235,rui miguel,['fc-penafiel'],12225,rui miguel guerra perres,ESTAC Troyes,251669
200,192599,capela,['fc-penafiel'],5938,anibal araujo capela,Cosenza,202474
201,197166,fabio santos,['academica-coimbra'],2497,fabio santos martins,Futebol Clube de Famalicao,224394
205,149532,marwan mohsen,['gil-vicente-fc'],9196,marwan mohsen,ZZZZZ,211453
208,73427,caleb patterson sewell,['gil-vicente-fc'],12330,caleb patterson sewell,Toronto FC,187619
209,153022,nicolas blandi,['thonon-evian-grand-geneve-fc'],1801,nicolas blandi,San Lorenzo de Almagro,200197
210,51069,stefan kutschke,['sc-paderborn-07'],7182,stefan kutschke,FC Ingolstadt 04,216377
212,36080,miralem sulejmani,['benfica-lissabon'],790,miralem sulejmani,BSC Young Boys,179560
213,93571,florian hartherz,['sc-paderborn-07'],5939,florian hartherz,DSC Arminia Bielefeld,202512
214,54964,patrick ziegler,['sc-paderborn-07'],7061,patrick ziegler,Western Sydney Wanderers,210280
215,32845,moritz stoppelkamp,['sc-paderborn-07'],6673,moritz stoppelkamp,MSV Duisburg,157528
216,85766,joao dias,['boavista-porto-fc'],1168,joao paulo dias fernandes,SC Braga,216531
218,111283,cedric cambon,['thonon-evian-grand-geneve-fc'],8819,cedric cambon,US Orleans Loiret Football,165243
219,74621,jonathan urretaviscaya,['fc-pacos-de-ferreira'],2795,jonathan matias urretaviscaya da luz,CF Monterrey,189338
220,48740,milos ninkovic,['thonon-evian-grand-geneve-fc'],1777,milos ninkovic,Sydney FC,195088
221,195781,mirnes pepic,['sc-paderborn-07'],10382,mirnes pepic,F.C. Hansa Rostock,219449
222,305946,jose gomes,['sc-braga'],4314,diogo jose rosario gomes figueiras,SC Braga,204401
223,119272,mario rondon,['cd-nacional'],4956,mario junior rondon fernandez,CFR Cluj,192671
224,272259,sebastian ayala,['cd-nacional'],14208,jhoan sebastian ayala sanabria,Jaguares de Cordoba Futbol Club,214478
225,94603,patrick bauer,['cs-maritimo'],4318,patrick bauer,Preston North End,204496
227,149655,daniel martins,['belenenses-sad'],820,daniel filipe martins carrico,Sevilla FC,189156
228,179308,diego rubio,['sporting-lissabon'],5973,diego ivan rubio kostner,Colorado Rapids,204709
229,59196,philipp zulechner,['sc-freiburg'],7178,philipp zulechner,FC Erzgebirge Aue,216186
231,168683,forbes,['vitoria-setubal-fc'],13316,felicio anando brown forbes,Rakow Czestochowa,199908
235,258263,marcos vinicius,['vitoria-setubal-fc'],3260,amaral alves marcos vinicius,Hebei FC,238224
236,93768,richard strebinger,['sv-werder-bremen'],2984,richard strebinger,SK Rapid Wien,209990
238,52830,adam matuszczyk,['1-fc-koln'],10102,adam matuszczyk,KFC Uerdingen 05,192471
239,16956,slawomir peszko,['1-fc-koln'],9969,slawomir konrad peszko,Lechia Gdansk,148564
240,203532,naby sarr,['sporting-lissabon'],6076,mouhamadou naby sarr,Charlton Athletic,212420
241,24846,ricardo batista,['vitoria-setubal-fc'],11121,ricardo jose cecilia batista,Gaz Metan Medias,157970
242,41663,chinedu obasi,['fc-schalke-04'],4089,chinedu ogbuke obasi,AIK,164478
243,160670,joseph claude gyau,['borussia-dortmund'],6015,joseph claude agyeman gyau,FC Cincinnati,207892
245,335191,valeriane gvilia,['metalurg-zaporizhya-bis-2016-'],8668,valeriane gvilia,Legia Warszawa,242673
246,37152,tommy elphick,['afc-bournemouth'],4119,tommy elphick,Huddersfield Town,180635
247,33108,gonzalo garcia,['heracles-almelo'],11069,diego gonzalo garcia cardozo,Estudiantes de La Plata,251831
248,10375,shaun macdonald,['afc-bournemouth'],8839,shaun benjamin macdonald,Rotherham United,170879
249,24480,nikolay mihaylov,['mersin-idmanyurdu'],8872,nikolay mihaylov,ZZZZZ,178767
250,42318,konstantin engel,['fc-ingolstadt-04'],7820,konstantin engel,VfL Osnabruck,183559
251,29855,ibou,['waasland-beveren'],12416,ibou omar touray,Salford City,204979
252,98827,ousseynou cisse,['waasland-beveren'],10193,ousseynou cisse,Gillingham,203930
253,153634,marcel hilssner,['sv-werder-bremen'],10606,marcel hilssner,SC Paderborn 07,231197
254,42072,tobias kempe,['sv-darmstadt-98'],5019,tobias kempe,SV Darmstadt 98,199413
255,32618,assani lukimya,['sv-werder-bremen'],7829,assani lukimya mulongoti,KFC Uerdingen 05,184852
256,287648,giuseppe panico,['genua-cfc'],9487,giuseppe panico,Cittadella,228886
257,53288,marquinho,['udinese-calcio'],4396,alexander martin marquinho callens asin,New York City FC,211522
258,257118,michele rocca,['sampdoria-genua'],12564,michele rocca,Livorno,221339
259,37788,philipp hosiner,"['fc-stade-rennes', '1-fc-koln']",9086,philipp hosiner,SK Sturm Graz,204690
260,124559,alen stevanovic,['fc-turin'],4991,alen stevanovic,Wisla Plock,197925
261,10255,alexander farnerud,['fc-turin'],4769,alexander farnerud,Helsingborgs IF,45874
262,109436,oliver husing,['sv-werder-bremen'],5319,oliver husing,1. FC Heidenheim 1846,222521
263,34211,cristiano del grosso,['atalanta-bergamo'],8853,cristiano del grosso,Pescara,173305
264,76329,marcelo estigarribia,['atalanta-bergamo'],2787,marcelo alejandro estigarribia balmori,Club Atletico Colon,188992
265,119355,matteo ciofani,['frosinone-calcio'],5858,matteo ciofani,Pescara,193974
266,43206,massimiliano carlini,['frosinone-calcio'],6731,massimiliano carlini,Castellammare di Stabia,177346
267,52188,robert gucher,['frosinone-calcio'],4927,robert franz gucher,Pisa,190076
268,130348,roberto crivello,['frosinone-calcio'],9408,roberto crivello,Spezia,224316
269,125251,ivan piris,['udinese-calcio'],3582,ivan rodrigo piris leguizamon,ZZZZZ,204977
270,268216,marcus mathisen,['fc-kopenhagen'],15592,marcus klingenberg mathisen,Falkenbergs FF,228757
271,63422,david moberg karlsson,['fc-nordsjaelland'],2978,jens david joacim moberg karlsson,AC Sparta Praha,209039
272,171307,joshua brillante,"['ac-florenz', 'fc-empoli']",6968,joshua brillante,Melbourne City FC,203308
273,55997,jose maria basanta,['ac-florenz'],3343,jose maria basanta,CF Monterrey,172077
275,209048,luca checchin,['hellas-verona'],12710,luca checchin,Hellas Verona,231434
276,35491,mariano andujar,['ssc-neapel'],2169,mariano gonzalo andujar,Estudiantes de La Plata,173857
279,198178,adam orn arnarson,['fc-nordsjaelland'],13491,adam orn arnarson,Gornik Zabrze,224936
280,114113,gudmundur thorarinsson,['fc-nordsjaelland'],7118,gudmundur thorarinsson,IFK Norrkoping,213512
282,230611,matteo mancosu,"['fc-bologna', 'carpi-fc-1909']",11484,matteo mancosu,Virtus Entella Chiavari,215982
283,70132,cristian chavez,['pas-giannina'],3590,cristian gabriel chavez,Club Atletico Independiente,205941
285,55978,giorgi merebashvili,"['ofi-kreta', 'veria-nps', 'apo-levadiakos']",7880,giorgi merebashvili,Wisla Plock,192912
287,45042,radoslaw majewski,['veria-nps'],6743,radoslaw majewski,Western Sydney Wanderers,179569
290,341298,leonardo ramos,['ao-platanias'],3793,leonardo javier ramos,Club Leon,223879
291,29115,igor angulo,['ao-platanias'],2669,igor angulo alboniga,Gornik Zabrze,138306
292,75554,magnus eriksson,['brondby-if'],6029,magnus lennart eriksson,San Jose Earthquakes,208437
293,131967,daniel oshaughnessy,['fc-midtjylland'],12568,daniel michael oshaughnessy,HJK Helsinki,221486
294,273173,bodvar bodvarsson,['fc-midtjylland'],11725,bodvar bodvarsson,Jagiellonia Bialystok,232504
295,62125,harmeet singh,['fc-midtjylland'],11171,harmeet singh,HJK Helsinki,179537
296,149526,marco crimi,"['fc-bologna', 'carpi-fc-1909']",9002,marco crimi,Virtus Entella Chiavari,199173
297,51529,michael almeback,"['brondby-if', 'esbjerg-fb']",10038,michael carl eric almeback,Orebro SK,181298
298,144904,jonas knudsen,['esbjerg-fb'],7939,jonas knudsen,Malmo FF,199748
299,8421,michael jakobsen,['esbjerg-fb'],7758,michael jakobsen,Adelaide United,162407
301,112578,john chibuike,['gaziantepspor'],5839,emmanuel john chibuike,Falkenbergs FF,192285
302,184932,gbenga arokoyo,['gaziantepspor'],12436,gbenga arokoyo,Kalmar FF,208372
304,77875,joan oumari,['sivasspor'],9201,joan oumari,Vissel Kobe,211828
305,45646,diego buonanotte,['aek-athen'],1660,diego mario buonanotte rende,Universidad Catolica,170719
306,141658,etzaz hussain,['sivasspor'],5827,etzaz muzafar hussain,Molde FK,190979
307,202221,diego bejarano,['panetolikos-gfs'],8177,diego bejarano ibanez,ZZZZZ,216751
309,96331,mikkel kirkeskov,['odense-boldklub'],5864,mikkel kirkeskov andersen,Piast Gliwice,194431
310,44720,matti lund nielsen,['odense-boldklub'],11154,matti lund nielsen,Sarpsborg 08 FF,172568
311,66109,fabio daprela,"['palermo-fc', 'carpi-fc-1909']",5792,fabio daprela,FC Lugano,186950
313,400276,savas cakir,['trabzonspor'],13619,savas cakir,Trabzonspor,233955
314,75035,franco jara,"['olympiakos-piraus', 'benfica-lissabon']",1786,franco daniel jara,Pachuca,198347
315,28643,romeu,"['panthrakikos-komotini', 'apo-levadiakos']",1408,oriol romeu vidal,Southampton,199576
316,47785,jukka raitala,"['sc-heerenveen', 'fc-vestsjaelland', 'aalborg-bk']",6872,jukka raitala,Club de Foot Montreal,194163
317,130108,pajtim kasami,['olympiakos-piraus'],2855,pajtim kasami,FC Sion,197900
318,56693,raffaele bianco,['carpi-fc-1909'],4893,raffaele bianco,Perugia,184320
319,35004,balazs dzsudzsak,"['dinamo-moskau', 'bursaspor']",1326,balazs dzsudzsak,ZZZZZ,182879
320,273130,federico gino,['carpi-fc-1909'],7435,federico gino acevedo fagundez,Club Atletico Aldosivi,230984
321,155960,lukas spalvis,['aalborg-bk'],6162,lukas spalvis,1. FC Kaiserslautern,216408
322,223032,andreas blomqvist,['aalborg-bk'],9142,peter andreas blomqvist,IFK Norrkoping,208316
323,111438,matteo fedele,['carpi-fc-1909'],7165,matteo fedele,Valenciennes FC,215401
324,42029,blazej augustyn,['heart-of-midlothian-fc'],5763,blazej szczepan augustyn,Lechia Gdansk,183228
326,223263,darnell fisher,"['celtic-glasgow', 'st-johnstone-fc']",5258,darnell fisher,Preston North End,215437
327,134414,tyler blackett,"['manchester-united', 'celtic-glasgow']",6967,tyler blackett,Reading,203265
328,36802,colin kazim richards,"['feyenoord-rotterdam', 'celtic-glasgow']",6693,colin kazim richards,Tiburones Rojos de Veracruz,166114
330,57530,thomas konrad,['dundee-fc'],10110,thomas konrad,VfL Osnabruck,193124
331,30846,emmanuel culio,['ud-las-palmas'],4083,juan emmanuel culio,CFR Cluj,161703
332,72989,luka tankulic,['dundee-fc'],11272,luka tankulic,SV Meppen,195396
333,95364,panajotis dimitriadis,['genclerbirligi-ankara'],8984,panajotis dimitriadis,AIK,197527
334,130230,jake taylor,['motherwell-fc'],12363,jake william trevor taylor,Exeter City,198153
335,235687,ryan williams,"['inverness-caledonian-thistle-fc', 'fc-brentford']",9089,ryan dale williams,Portsmouth,204882
338,30666,haris medunjanin,['deportivo-la-coruna'],2179,haris medunjanin,Philadelphia Union,177390
339,74954,saul berjon,['sd-eibar'],2793,saul berjon perez,Real Oviedo,189211
340,27448,marcos angeleri,['fc-malaga'],2691,marcos alberto angeleri,Argentinos Juniors,162951
341,262554,clifford aboagye,['fc-granada'],5287,clifford aboagye,Gallos Blancos de Queretaro,220064
342,238865,eddy silvestre,"['fc-granada', 'sd-eibar']",5113,eddy silvestre pascual israfilov,Albacete BP,206035
343,35540,victor casadesus,['ud-levante'],4800,victor manuel casadesus castano,AD Alcorcon,161832
344,211395,mauricio cuero,['ud-levante'],4438,mauricio andres cuero castillo,Club Atlas,214434
345,253153,alvaro traver,['ud-levante'],8417,alvaro traver navarrete,Real Sporting de Gijon,230793
347,62941,jordi figueras,"['real-betis-sevilla', 'eskisehirspor']",8964,jordi figueras montel,Racing Santander,192707
348,39514,theo robinson,['motherwell-fc'],13245,theo robinson,Southend United,170072
349,6838,henok goitom,['fc-getafe'],4095,henok goitom,AIK,168317
350,253892,ian gonzalez,['fc-getafe'],13565,ian gonzalez nieto,Club Atletico de San Luis,230830
353,26443,jonas gutierrez,"['newcastle-united', 'deportivo-la-coruna']",4063,jonas manuel gutierrez,Club Atletico Banfield,142822
354,3564,adam collin,['aberdeen-fc'],13220,adam collin,Carlisle United,53363
356,205325,ryan mclaughlin,['aberdeen-fc'],11408,ryan mclaughlin,Rochdale,210392
357,193079,scott fraser,['dundee-united-fc'],11350,scott stewart fraser,Burton Albion,205145
358,72201,hugo fraile,['sporting-gijon'],7854,hugo fraile martin,CF Fuenlabrada,190021
359,209513,igor lichnovsky,"['sporting-gijon', 'fc-porto']",2417,igor lichnovsky osorio,Cruz Azul,214408
360,65243,abraham gonzalez,['espanyol-barcelona'],7754,abraham gonzalez casanova,Tiburones Rojos de Veracruz,159566
362,141329,akeem latifu,['pfk-stal-kamyanske'],11294,akeem latifu,Mjondalen IF,199486
363,171721,adam taggart,['dundee-united-fc'],4302,adam jake taggart,Suwon Samsung Bluewings,202676
365,48020,riku riski,['dundee-united-fc'],9037,riku riski,HJK Helsinki,202182
366,291171,kyle knoyle,"['west-ham-united', 'dundee-united-fc']",13555,kyle knoyle,Cambridge United,229930
367,250358,iban salvador,['fc-valencia'],9651,iban salvador edu,CF Fuenlabrada,235507
368,198529,wilfried zahibo,['fc-valencia'],6000,wilfried aimeric zahibo,New England Revolution,206207
370,68004,nzuzi toko,"['eskisehirspor', 'brighton-amp-hove-albion']",8937,nzuzi bundebele toko,IFK Goteborg,190060
371,45082,diego gomez,['sco-angers'],7235,diego steven gomez maldonado,La Equidad,221246
372,225055,jean pierre nsame,['sco-angers'],2378,jean pierre nsame,BSC Young Boys,209973
374,139449,leandro damiao,['real-betis-sevilla'],2284,leandro damiao da silva dos santos,Kawasaki Frontale,198213
375,182813,youssef ben ali,['fc-toulouse'],18066,ali youssef,BK Hacken,246467
376,122582,juan fernando quintero,"['fc-porto', 'fc-stade-rennes']",515,juan fernando quintero paniagua,River Plate,210513
377,127151,hugo rodriguez,['stade-reims'],6796,hugo isaac rodriguez de la o,Santos Laguna,187298
