,player_id,name,clubs,fifa_index,name_compare,fifa_clubs,sofifa_id
76,52328,gonzalo bergessio,['sampdoria-genua'],3803,gonzalo ruben bergessio,Club Atlas,171975
77,84846,gianluca sansone,['sampdoria-genua'],3324,gianluca sansone,Bari,189894
78,92740,robert stambolziev,['niki-volou'],12015,robert stambolziev,Sydney FC,192232
80,36689,emir bajrami,['panathinaikos-athen'],3854,emir bajrami,IF Elfsborg,181377
81,285920,gaston camara,['inter-mailand'],9546,gaston camara,Bari,225923
82,238980,andrea palazzi,['inter-mailand'],12879,andrea palazzi,Livorno,225295
83,54149,jonathan,['inter-mailand'],632,jonathan ludovic biabiany,Inter,184312
84,240197,isaac donkor,['inter-mailand'],10882,isaac opoku donkor,Bari,212445
85,204404,mahmut ozen,['kayseri-erciyesspor'],12637,mahmut ozen,Malmo FF,207820
87,5896,david pizarro,['ac-florenz'],725,david marcelo pizarro cortes,Santiago Wanderers,24248
88,233654,francesco fedato,['sampdoria-genua'],6537,francesco fedato,Livorno,210670
89,21245,filip holosko,['caykur-rizespor'],3819,filip holosko,Sydney FC,175673
90,26460,fernando belluschi,['bursaspor'],995,fernando daniel belluschi,Cruz Azul,143587
91,54557,matias fritzler,['kasimpasa'],6975,matias lionel fritzler,Club Atletico Lanus,172113
92,76749,tabare viudez,['kasimpasa'],2785,tabare uruguay viudez mora,River Plate,189703
93,287307,alessandro mastalli,['ac-mailand'],12777,alessandro mastalli,FC Lugano,220670
94,87493,diego novaretti,['lazio-rom'],3359,diego martin novaretti,Club Leon,193510
95,29035,ederson,['lazio-rom'],2960,ederson santana de moraes,SL Benfica,210257
96,110697,sezer ozmen,['caykur-rizespor'],5013,sezer ozmen,FC Metz,223194
97,52266,walter gargano,['ssc-neapel'],1093,walter alejandro gargano guevara,CF Monterrey,182859
98,135082,rogelio funes mori,['eskisehirspor'],2857,rogelio gabriel funes mori,CF Monterrey,198140
99,98502,liban abdi,['caykur-rizespor'],8045,liban ali abdi,Caykur Rizespor,188375
100,114299,morten rasmussen,['fc-midtjylland'],3656,morten rasmussen,FC Midtjylland,45104
101,24404,johan sellberg wiland,['fc-kopenhagen'],5082,johan wiland,Malmo FF,32740
102,104987,hakon skogseid,['odense-boldklub'],7856,hakon skogseid,Lillestrom SK,162397
103,24113,espen ruud,['odense-boldklub'],2598,espen ruud,Odds BK,148696
104,15961,rurik gislason,['fc-kopenhagen'],3205,rurik gislason,1. FC Nurnberg,173667
105,121528,berkay dabanli,['eskisehirspor'],5721,berkay tolga dabanli,Eskisehirspor,212980
106,52312,sebastian giovinco,['juventus-turin'],236,sebastian giovinco,Toronto FC,184431
107,4763,bo storm,['sonderjyske'],9722,bo storm,SonderjyskE,172142
108,23410,soren christensen,['fc-nordsjaelland'],7798,soren ejlersgard christensen,FK Haugesund,142273
109,34652,jaroslaw fojut,['dundee-united-fc'],5232,jaroslaw fojut,Pogon Szczecin,169509
110,184954,kudus oyenuga,['dundee-united-fc'],15228,olalekan kudus oyenuga,Hartlepool United,203107
111,24501,radoslaw cierzniak,['dundee-united-fc'],6901,radoslaw cierzniak,Wisla Krakow,162265
112,222740,kieran sadlier,['st-mirren-fc'],14335,kieran paul sadlier,Peterborough United,210046
113,129074,jake jervis,['ross-county-fc'],10712,jake jervis,Plymouth Argyle,198269
114,312531,emmanuel sonupe,['st-mirren-fc'],14464,emmanuel olukolade sonupe,Tottenham Hotspur,225365
115,80339,graham carey,['ross-county-fc'],9857,graham carey,Plymouth Argyle,192451
116,90360,filip kiss,['ross-county-fc'],9139,filip kiss,FK Haugesund,205073
118,4276,carlos tevez,['juventus-turin'],26,carlos alberto tevez,Boca Juniors,143001
119,5817,andrea pirlo,['juventus-turin'],53,andrea pirlo,New York City FC,7763
120,49144,erik friberg,['esbjerg-fb'],8109,john erik gunnar friberg,Seattle Sounders FC,192169
121,73323,jo inge berget,['celtic-glasgow'],4570,jo inge berget,Malmo FF,183339
124,30668,derk boerrigter,['celtic-glasgow'],6094,derk boerrigter,Celtic,172855
125,93873,filip twardzik,['celtic-glasgow'],10781,filip twardzik,Bolton Wanderers,205196
126,103539,fredrik berge,['brondby-if'],4654,fredrik semb berge,Molde FK,190438
127,110357,mark obrien,['motherwell-fc'],6301,mark obrien,Luton Town,194148
128,151334,george long,['motherwell-fc'],9078,george long,Sheffield United,202199
129,55573,craig reid,['motherwell-fc'],10906,craig reid,Motherwell,213478
131,92816,anthony straker,['motherwell-fc'],13069,anthony othneal straker,York City,162391
132,119569,clark robertson,['aberdeen-fc'],11404,clark robertson,Blackpool,200793
133,193362,jamie reid,['dundee-fc'],14851,jamie tyrrell reid,Exeter City,205255
134,199522,donervon daniels,['aberdeen-fc'],8353,donervon joseph daniels,Wigan Athletic,209493
135,42874,kyle letheren,['dundee-fc'],9718,kyle charles letheren,Blackpool,170877
136,175737,adam morgan,['st-johnstone-fc'],10792,adam joseph morgan,Accrington Stanley,205864
137,54419,egidio,['dnipro-dnipropetrovsk'],2714,egidio raul arevalo rios,Tigres U.A.N.L.,182103
138,199243,kingsley boateng,['nac-breda'],5833,kingsley boateng,Bari,219970
139,125693,remy amieux,['nac-breda'],6361,remy amieux,Red Star FC,199625
140,27954,ognjen vukojevic,['dynamo-kiew'],3180,ognjen vukojevic,FK Austria Wien,169417
141,249118,isak ssewankambo,['nac-breda'],7489,isak ssali ssewankambo,Derby County,213670
142,7970,gill swerts,['nac-breda'],8691,gill toby todor swerts,Notts County,9815
143,27510,lee croft,['st-johnstone-fc'],10557,lee croft,Oldham Athletic,164008
144,221311,ivan sanchez,['ud-almeria'],7353,ivan sanchez aguayo,Union Deportiva Almeria,204863
145,174706,jonathan zongo,['ud-almeria'],2901,jonathan sundy zongo,Union Deportiva Almeria,202379
146,82332,maikel kieftenbeld,['fc-groningen'],4742,maikel kieftenbeld,Birmingham City,199584
147,7989,fernando soriano,['ud-almeria'],2539,fernando soriano marcos,Union Deportiva Almeria,51771
148,187673,jose angel jurado,['ud-almeria'],9980,jose angel jurado de la torre,Union Deportiva Almeria,203733
150,217149,antonio marin,['ud-almeria'],4001,luis antonio marin barahona,Club Deportivo Palestino,199043
151,44514,federico piovaccari,['sd-eibar'],2660,federico piovaccari,Western Sydney Wanderers,170309
152,95483,abraham minero,['sd-eibar'],2347,abraham minero fernandez,Real Zaragoza,198840
153,104495,lyle taylor,['partick-thistle-fc'],9836,lyle james alfred taylor,AFC Wimbledon,190311
154,137086,eli babalj,['pec-zwolle'],11389,eli babalj,Adelaide United,199202
155,53523,marco torsiglieri,['metalist-kharkiv'],1173,marco natanel torsiglieri,Monarcas Morelia,199726
157,55866,sebastian dubarbier,['ud-almeria'],1533,sebastian dubarbier,Union Deportiva Almeria,198386
158,170720,mawouna amevor,['go-ahead-eagles-deventer'],9381,mawouna kodo amevor,Notts County,216230
159,30803,cristian villagra,['metalist-kharkiv'],1366,cristian carlos villagra,Rosario Central,165561
160,109305,adam sarota,['fc-utrecht'],6266,adam sarota,FC Utrecht,192323
162,151189,yanic wildschut,"['sc-heerenveen', 'fc-middlesbrough']",7345,yanic wildschut,Middlesbrough,204444
164,164477,ezequiel rescaldani,['fc-malaga'],4224,ezequiel edison rescaldani,Puebla FC,215183
166,111082,javier aquino,['rayo-vallecano'],1883,javier ignacio aquino carmona,Tigres U.A.N.L.,192350
167,57800,roberto fernandez,['fc-granada'],3109,roberto fernandez alvarellos,CD Lugo,146458
168,57866,adrian colunga,"['fc-granada', 'brighton-amp-hove-albion']",3802,adrian colunga perez,Brighton & Hove Albion,171732
169,94414,hector yuste,['fc-granada'],6269,hector yuste canton,RCD Mallorca,192499
171,65239,jorge morcillo,['rayo-vallecano'],4689,jorge garcia morcillo,Union Deportiva Almeria,193467
172,35448,cezary wilk,['deportivo-la-coruna'],2679,cezary stefan wilk,Real Zaragoza,176209
174,73076,jose maria lopez silva,['fc-cordoba'],4631,jose maria lopez de silva sanchez,Cordoba CF,189121
176,81743,fausto rossi,['fc-cordoba'],1869,fausto rossi,FC Pro Vercelli 1892,189477
177,14535,iago bouzon,['fc-cordoba'],5146,iago bouzon amoedo,Gimnastic de Tarragona,146634
178,75238,inigo lopez,['fc-cordoba'],3191,inigo lopez montana,SD Huesca,171017
179,37080,rasmus bengtsson,['fc-twente-enschede'],2710,rasmus bengtsson,Malmo FF,181445
180,15790,ferran corominas,['fc-elche'],2092,ferran corominas telechea,RCD Mallorca,110377
182,242827,samuel martinez,['fc-elche'],10868,jose samuel martinez lorente,Elche CF,211689
183,2923,andreas ivanschitz,['ud-levante'],1267,andreas ivanschitz,Seattle Sounders FC,42521
184,51535,domingo cisma,['fc-elche'],1767,domingo cisma gonzalez,Cordoba CF,171016
187,200612,pol freixanet,['fc-elche'],11466,pol freixanet viejo,Elche CF,206032
188,57944,sergio pelegrin,['fc-elche'],1278,sergio pelegrin lopez,Deportivo Alaves,110020
189,44674,giovani dos santos,['fc-villarreal'],448,giovani dos santos ramirez,LA Galaxy,170369
190,126875,sergio marcos,['fc-villarreal'],8617,sergio marcos gonzalez,CD Lugo,224911
191,57791,diego castro,['fc-getafe'],15289,diego nicolas fernandez castro,Deportes Iquique,225674
193,15804,andoni iraola,['athletic-bilbao'],277,andoni iraola sagarna,New York City FC,106213
195,36391,viktor elm,['az-alkmaar'],3829,viktor sebastian elm,Kalmar FF,177055
196,208715,fredy hinestroza,['fc-getafe'],3569,fredy hinestroza arias,Real Zaragoza,214421
197,329648,tena,['fc-sevilla'],11753,francisco manuel tena jaramillo,Sevilla FC,225304
198,339152,sekou keita,['atletico-madrid'],11771,sekou keita,Evian Thonon Gaillard FC,226222
199,282000,carlos ramos,['atletico-madrid'],3486,luis carlos ramos martins,CA Osasuna,205669
200,126748,israel puerto,['fc-villarreal'],4152,israel puerto pineda,CD Lugo,211315
202,147462,alexander callens,['real-sociedad-san-sebastian'],10117,alexander martin marquinho callens asin,CD Numancia,211522
203,32860,ailton,['akhmat-grozny'],4433,ailton jose almeida,Al Hilal,156688
205,129363,siyanda xulu,['fk-rostov'],6391,siyanda xulu,Kaizer Chiefs,201886
206,9218,matthew taylor,['fc-burnley'],4344,matthew taylor,Burnley,53827
207,36894,michael duff,['fc-burnley'],4389,michael duff,Burnley,140975
208,11756,jason shackell,['fc-burnley'],1312,jason shackell,Derby County,139368
209,3730,kim kallstrom,['spartak-moskau'],1265,kim kallstrom,Grasshopper Club Zurich,31831
211,55759,arnor smarason,['torpedo-moskau'],7152,arnor smarason,Helsingborgs IF,189721
212,33430,adam kokoszka,['torpedo-moskau'],6103,adam kokoszka,Slask Wroclaw,174665
213,65072,juan manuel insaurralde,['spartak-moskau'],2128,juan manuel insaurralde,Jaguares de Chiapas,153060
214,48424,ivan franjic,['torpedo-moskau'],5490,ivan franjic,Melbourne City FC,198330
215,39378,jozy altidore,['afc-sunderland'],1780,jozy altidore,Toronto FC,176237
216,13239,darren bent,['aston-villa'],2079,darren bent,Derby County,50598
217,124845,grant hall,['tottenham-hotspur'],8275,grant hall,Queens Park Rangers,204761
218,285847,stefan oconnor,['fc-arsenal'],14727,stefan oconnor,Arsenal,225773
219,3467,shaun wright phillips,['queens-park-rangers'],3648,shaun wright phillips,New York Red Bulls,3395
220,4205,bobby zamora,['queens-park-rangers'],3070,bobby zamora,Brighton & Hove Albion,53436
221,204354,adam campbell,['newcastle-united'],10794,adam campbell,Notts County,206567
222,264199,reece grego cox,['queens-park-rangers'],12369,reece randall grego cox,Queens Park Rangers,226563
223,173832,michael doughty,['queens-park-rangers'],9088,michael doughty,Queens Park Rangers,202532
224,88067,alejandro faurlin,['queens-park-rangers'],1716,alejandro damian faurlin,Queens Park Rangers,153164
225,13582,karl henry,['queens-park-rangers'],5095,karl henry,Queens Park Rangers,100803
226,49693,andreas weimann,['aston-villa'],4696,andreas weimann,Derby County,194017
227,284763,michael cain,['leicester-city'],10242,michael cain,Leicester City,219172
228,10501,paul gallagher,['leicester-city'],6906,paul gallagher,Preston North End,162926
229,121269,ryan watson,['leicester-city'],13962,ryan james watson,Northampton Town,200744
231,198587,remie streete,"['glasgow-rangers', 'newcastle-united']",9163,remie streete,Port Vale,206574
232,3692,jussi jaaskelainen,['west-ham-united'],2527,jussi jaaskelainen,Wigan Athletic,7939
233,43266,stephen quinn,['hull-city'],3206,stephen jude quinn,Reading,173673
234,24636,paul mcshane,['hull-city'],4363,paul mcshane,Reading,129566
235,62240,maynor figueroa,['hull-city'],3818,maynor alexis figueroa rochez,Colorado Rapids,175092
236,3109,steven gerrard,['fc-liverpool'],55,steven gerrard,LA Galaxy,13743
238,54576,sebastian blanco,['west-bromwich-albion'],2289,sebastian marcelo blanco,San Lorenzo de Almagro,190577
239,3273,matthew upson,['leicester-city'],2080,matthew upson,Milton Keynes Dons,50713
240,141349,liam oneil,['west-bromwich-albion'],12083,liam christian james oneil,Chesterfield,205361
241,55595,benjamin mokulu,"['sc-bastia', 'kv-mechelen']",3901,benjamin mokulu tembe,Avellino,187038
242,331550,lionel nshole makondi,['kv-mechelen'],13335,lionel nshole makondi,KV Mechelen,224023
243,245585,reece james,['manchester-united'],6553,reece james,Wigan Athletic,211514
244,110798,marnick vermijl,['manchester-united'],8306,marnick danny vermijl,Preston North End,206094
246,128911,tom thorpe,['manchester-united'],10026,tom thorpe,Rotherham United,206091
247,226964,dominic gape,['fc-southampton'],12141,dominic edward gape,Southampton,211928
248,144702,ivan solovjev,['zenit-st-petersburg'],8399,ivan solovyev,Zenit St. Petersburg,211930
249,4115,chris baird,['west-bromwich-albion'],3092,chris baird,Derby County,138289
251,258884,ryan ledson,['fc-everton'],11691,ryan ledson,Everton,222836
252,183152,karim rossi,['sv-zulte-waregem'],10832,karim rossi,Spezia,209533
253,33130,bjorn ruytinx,['kv-oostende'],7899,bjorn ruytinx,KV Oostende,170494
254,3163,frank lampard,['manchester-city'],394,frank lampard,New York City FC,5471
255,3924,didier drogba,['fc-chelsea'],182,didier yves drogba tebily,Club de Foot Montreal,31432
256,234249,federico andrada,['fc-metz'],10042,federico oscar andrada,Atletico de Rafaela,208158
257,89631,steven joseph monrose,['krc-genk'],4619,steeven joseph monrose,Stade Brestois 29,188406
258,132056,fadil sido,['fc-metz'],13990,fadil sido,FC Metz,209832
259,53238,sergey krivets,['fc-metz'],5475,sergey krivets,FC Metz,197303
260,202035,juan falcon,['fc-metz'],4992,juan manuel falcon jimenez,FC Metz,220766
261,12515,guirane ndaw,['fc-metz'],5123,guirane ndaw,Racing Club de Lens,138667
262,34532,jeremy choplin,['fc-metz'],5270,jeremy choplin,Chamois Niortais Football Club,175613
263,73120,ahmed kashi,['fc-metz'],3914,ahmed kashi,Charlton Athletic,188825
264,110852,waldemar sobota,['fc-brugge'],4021,waldemar sobota,FC St. Pauli,199861
267,39475,sacha kljestan,['rsc-anderlecht'],3213,sacha kljestan,New York Red Bulls,176062
268,33249,owen garvan,['crystal-palace'],6054,owen garvan,Colchester United,165226
269,61561,barry bannan,['crystal-palace'],3260,barry ryan bannan,Sheffield Wednesday,183540
270,35193,kevin doyle,['crystal-palace'],5157,kevin doyle,Colorado Rapids,149667
271,34529,ismael bangoura,['fc-nantes'],6946,ismael bangoura,FC Nantes,168984
272,182887,yarouba cissako,['sv-zulte-waregem'],5807,yarouba cissako,AS Monaco,217030
273,171408,gaetan courtet,['stade-reims'],4804,gaetan courtet,AJ Auxerre,203699
274,51369,fabien robert,['fc-lorient'],8019,fabien robert,Swindon Town,186722
275,62013,anders konradsen,['fc-stade-rennes'],1839,anders agnes konradsen,Rosenborg BK,187042
277,111043,pierrick cros,['royal-excel-mouscron'],9952,pierrick cros sr.,Red Star FC,201814
279,156487,gregoire puel,['ogc-nizza'],6575,gregoire puel,Le Havre AC,213349
281,29351,bocundi ca,['stade-reims'],6936,bocundi ca,Paris FC,165427
282,93701,christopher glombard,['stade-reims'],4007,christopher glombard,Paris FC,199382
283,34026,siaka tiene,['montpellier-hsc'],3173,siaka chico tiene,ZZZZZ,168798
285,169090,el hadi ba,['sc-bastia'],12151,el hadi ba,Charlton Athletic,212338
287,333271,ahmed hassan,['lierse-sk'],1613,ahmed hassan mahgoub,SC Braga,210259
288,43907,andre pierre gignac,['olympique-marseille'],200,andre pierre christian gignac,Tigres U.A.N.L.,153244
291,95182,dragos grigore,['fc-toulouse'],3514,dragos grigore,ZZZZZ,208714
292,228900,david digla,['fc-girondins-bordeaux'],11618,david digla,Chamois Niortais Football Club,218292
293,44662,schumacher,['academica-coimbra'],13523,steven schumacher,Stevenage,162134
294,94450,carlos olascuaga,['academica-coimbra'],6735,carlos dante olascuaga viera,Associacao Academica de Coimbra,224473
297,33235,rui miguel,['fc-penafiel'],8811,rui miguel ferreira neto sacramento,FC Arouca,164850
300,35246,pedro ribeiro,['fc-penafiel'],8570,pedro nezio de aravio lopes ribeiro,Orlando City Soccer Club,221685
301,192599,capela,['fc-penafiel'],3452,anibal araujo capela,Rio Ave FC,202474
304,234787,lucas joao,['cd-nacional'],4886,lucas eduardo santos joao,Sheffield Wednesday,210556
306,2453,mahir saglik,['sc-paderborn-07'],5111,mahir saglik,SC Paderborn 07,122040
307,353214,ailton,['gil-vicente-fc'],4433,ailton jose almeida,Al Hilal,156688
308,85774,caetano,['gil-vicente-fc'],196,raffael caetano de araujo,Borussia Monchengladbach,144622
310,153022,nicolas blandi,['thonon-evian-grand-geneve-fc'],2879,nicolas blandi,San Lorenzo de Almagro,200197
311,5698,cedric barbosa,['thonon-evian-grand-geneve-fc'],3055,cedric barbosa,Evian Thonon Gaillard FC,4806
312,34579,srdan lakic,['sc-paderborn-07'],2200,srdan lakic,SC Paderborn 07,177886
313,194218,yeltsin tejeda,['thonon-evian-grand-geneve-fc'],4241,yeltsin ignacio tejeda valverde,Evian Thonon Gaillard FC,216810
314,353204,alioun fall,['thonon-evian-grand-geneve-fc'],8639,alioun badara fall,Evian Thonon Gaillard FC,226713
315,5676,olivier sorlin,['thonon-evian-grand-geneve-fc'],2531,olivier sorlin,Evian Thonon Gaillard FC,20933
316,324635,jordan boy,['thonon-evian-grand-geneve-fc'],13718,jordan boy,Evian Thonon Gaillard FC,222898
317,57510,aldo angoula,['thonon-evian-grand-geneve-fc'],5327,aldo angoula,Evian Thonon Gaillard FC,182822
318,51069,stefan kutschke,['sc-paderborn-07'],8517,stefan kutschke,1. FC Nurnberg,216377
320,36080,miralem sulejmani,['benfica-lissabon'],1799,miralem sulejmani,BSC Young Boys,179560
321,51190,marc vucinovic,['sc-paderborn-07'],8518,marc vucinovic,SC Paderborn 07,216386
322,16743,daniel bruckner,['sc-paderborn-07'],4442,daniel bruckner,SC Paderborn 07,158132
323,93571,florian hartherz,['sc-paderborn-07'],5546,florian hartherz,SC Paderborn 07,202512
324,75680,thomas bertels,['sc-paderborn-07'],6433,thomas bertels,SC Paderborn 07,203823
325,54964,patrick ziegler,['sc-paderborn-07'],4882,patrick ziegler,1. FC Kaiserslautern,210280
326,2201,lukas kruse,['sc-paderborn-07'],2552,lukas kruse,SC Paderborn 07,121988
327,120091,kassim abdallah,['thonon-evian-grand-geneve-fc'],5440,kassim abdallah mfoihaia,Evian Thonon Gaillard FC,192768
328,32845,moritz stoppelkamp,['sc-paderborn-07'],2612,moritz stoppelkamp,SC Paderborn 07,157528
329,13964,pedro costa,['boavista-porto-fc'],12474,jose pedro da costa amorim cerqueira,Rio Ave FC,229744
330,111283,cedric cambon,['thonon-evian-grand-geneve-fc'],3161,cedric cambon,Le Havre AC,165243
331,74621,jonathan urretaviscaya,['fc-pacos-de-ferreira'],2776,jonathan matias urretaviscaya da luz,Pachuca,189338
332,48740,milos ninkovic,['thonon-evian-grand-geneve-fc'],2844,milos ninkovic,Sydney FC,195088
333,195781,mirnes pepic,['sc-paderborn-07'],13275,mirnes pepic,SC Paderborn 07,219449
335,353840,joao cunha,['rio-ave-fc'],3101,joao miguel da cunha teixeira,Vitoria de Guimaraes,140284
336,119272,mario rondon,['cd-nacional'],2307,mario junior rondon fernandez,ZZZZZ,192671
337,185237,saleh gomaa,['cd-nacional'],2462,saleh gomaa,ZZZZZ,212258
338,74444,felix micolta,['cs-maritimo'],10933,felix andres micolta micolta,Independiente Medellin,214613
339,141224,mohamed ibrahim,['cs-maritimo'],2188,emad mohamed abd el naby ibrahim,ZZZZZ,175609
340,94603,patrick bauer,['cs-maritimo'],4815,patrick bauer,Charlton Athletic,204496
342,79933,palmeira,['belenenses-sad'],4653,mario jose da costa palmeira,Belenenses SAD,190355
343,149655,daniel martins,['belenenses-sad'],353,daniel filipe martins carrico,Sevilla FC,189156
344,59196,philipp zulechner,['sc-freiburg'],7571,philipp zulechner,FK Austria Wien,216186
346,329212,lucas colitto,['fc-arouca'],8600,lucas andres colitto,Union de Santa Fe,223842
347,25468,sebastian freis,['sc-freiburg'],6932,sebastian freis,SpVgg Greuther Furth,165176
348,13686,thomas broker,['1-fc-koln'],7845,thomas broker,MSV Duisburg,158667
349,168683,forbes,['vitoria-setubal-fc'],14481,tyler hornby forbes,Fleetwood Town,226109
351,159037,ronny marcos,['hamburger-sv'],8397,ronny marcos,Hamburger SV,211849
353,258263,marcos vinicius,['vitoria-setubal-fc'],10887,marcos vinicius gomes nascimento,Vitoria de Setubal,212572
354,94167,jerome kiesewetter,['vfb-stuttgart'],10872,jerome julien kiesewetter,VfB Stuttgart,211988
355,93768,richard strebinger,['sv-werder-bremen'],9219,richard strebinger,SK Rapid Wien,209990
