,player_id,name,clubs,fifa_index,name_compare,fifa_clubs,sofifa_id
26,24305,giuseppe de feudis,['cesena-fc'],5674,giuseppe de feudis,Cesena,157791
27,28817,gabriele perico,['cesena-fc'],4255,gabriele perico,Cesena,184328
28,221815,constantin nica,['cesena-fc'],10002,constantin nica,Cesena,216578
29,6012,stefano lucchini,['cesena-fc'],1202,stefano lucchini,Cesena,123597
30,30332,daniele capelli,['cesena-fc'],4198,daniele capelli,Cesena,177915
31,54921,massimo volta,['cesena-fc'],5061,massimo volta,Cesena,185120
32,119256,charlton vicento,['willem-ii-tilburg'],7755,charlton juan vicento,Willem II,193263
33,38602,nico pulzetti,['cesena-fc'],4867,nico pulzetti,Cesena,157801
34,39198,didier ya konan,['hannover-96'],606,didier ya konan,Al Ittihad,179589
35,152517,ricardo ippel,['willem-ii-tilburg'],9679,ricardo ippel,Willem II,200506
36,140799,jonas heymans,['willem-ii-tilburg'],7031,jonas heymans,Willem II,208805
37,2334,marcel ndeng,['hertha-bsc'],4836,marcel ndeng,Hertha BSC,150514
38,4415,tim cornelisse,['willem-ii-tilburg'],8339,tim cornelisse,Willem II,17811
39,40028,martin pedersen,['hobro-ik'],15460,martin pedersen,Hobro IK,164639
40,37525,rasmus hansen,['hobro-ik'],11073,rasmus gronborg hansen,Hobro IK,176284
41,12807,jason scotland,['hamilton-academical-fc'],9336,jason kelvin scotland,Hamilton Academical FC,139535
42,58813,mickael antoine curier,['hamilton-academical-fc'],6686,mickael antoine curier,Hamilton Academical FC,185211
43,141344,lee lynch,['hamilton-academical-fc'],13806,lee j lynch,Limerick FC,204854
44,40436,ben sahar,['willem-ii-tilburg'],3016,ben sahar,Willem II,179960
45,119191,mathias schlie,['hobro-ik'],14492,mathias schlie,Hobro IK,223928
46,3942,martin lanig,['eintracht-frankfurt'],1942,martin lanig,Eintracht Frankfurt,135069
47,2050,nelson valdez,['eintracht-frankfurt'],706,nelson antonio haedo valdez,Eintracht Frankfurt,121193
48,49385,adem guven,['mersin-idmanyurdu'],9532,adem guven,Mersin Idman Yurdu,186332
49,2767,alexander madlung,['eintracht-frankfurt'],1185,alexander madlung,Eintracht Frankfurt,53967
50,260160,ari mohr jonsson,['silkeborg-if'],15033,ari mohr jonsson,Silkeborg IF,213716
51,46004,thorbjorn holst rasmussen,['silkeborg-if'],10295,thorbjorn holst rasmussen,Silkeborg IF,179666
52,48858,sune kiilerich,['silkeborg-if'],9769,sune aagaard kiilerich,Silkeborg IF,205071
53,22495,jesper mikkelsen,['silkeborg-if'],10954,jesper mikkelsen,Silkeborg IF,46829
54,95753,nicolaj kohlert,['silkeborg-if'],15473,nicolaj beier kohlert,Silkeborg IF,203373
55,29356,dwight tiendalli,['swansea-city'],2987,dwight tiendalli,Swansea City,172630
56,3114,jan schlaudraff,['hannover-96'],1205,jan schlaudraff,Hannover 96,126925
57,108198,sebastian ernst,['hannover-96'],14846,sebastian ernst,Hannover 96,223652
58,16888,federico agliardi,['cesena-fc'],3987,federico agliardi,Cesena,107579
59,31090,alex neil,['hamilton-academical-fc'],11822,alex neil,Hamilton Academical FC,2629
60,110885,florian ballas,['hannover-96'],11600,florian ballas,Hannover 96,216284
61,5966,marius stankevicius,['hannover-96'],1921,marius stankevicius,Hannover 96,49025
62,53399,adamo coulibaly,['rc-lens'],3621,adamo coulibaly,Racing Club de Lens,184368
63,37852,deme ndiaye,['rc-lens'],9479,deme ndiaye,Racing Club de Lens,179886
64,45259,alharbi el jadeyaoui,['rc-lens'],3569,alharbi el jadeyaoui,Racing Club de Lens,176692
65,170963,patrick frad,['rc-lens'],11448,patrick frad,Racing Club de Lens,210860
66,322351,abdoul ba,['rc-lens'],9276,abdoul bocar ba,Racing Club de Lens,225050
67,77745,lalaina nomenjanahary,['rc-lens'],4366,lalaina henintsoa nomenjanahary,Racing Club de Lens,193376
68,33447,ahmed kantari,['rc-lens'],2070,ahmed kantari,Racing Club de Lens,172423
69,182962,boubacar sylla,['rc-lens'],14263,boubacar sylla,Racing Club de Lens,204896
70,111527,mathieu duhamel,"['sm-caen', 'thonon-evian-grand-geneve-fc']",2240,mathieu duhamel,Stade Malherbe Caen,199378
71,5639,jose saez,['sm-caen'],4754,jose saez,Stade Malherbe Caen,100330
72,57208,felipe saad,['sm-caen'],7394,felipe patavino saad,Stade Malherbe Caen,152870
73,15125,kasper jensen,['silkeborg-if'],12481,kasper jensen,Silkeborg IF,47986
75,69011,pavel stepanets,['fk-ufa'],8038,pavlo stepanets,FC Ufa,209347
76,52475,artur maloyan,['arsenal-tula'],11187,artur maloyan,Arsenal Tula,192545
77,34160,jean jacques pierre,['sm-caen'],4971,jean jacques pierre,Stade Malherbe Caen,173483
78,58415,sergey maslov,['arsenal-tula'],15211,sergey maslov,Arsenal Tula,194517
79,180020,pavel sergeev,['arsenal-tula'],12399,pavel sergeev,Arsenal Tula,223482
80,117847,sergey ignatjev,['arsenal-tula'],11037,sergey ignatiev,Arsenal Tula,166985
81,51912,aleksandr makarenko,['arsenal-tula'],11885,aleksandr makarenko,Arsenal Tula,167612
82,89812,maksim votinov,['arsenal-tula'],10099,maksim votinov,Arsenal Tula,223525
83,332134,valentin belon,['rc-lens'],13095,valentin belon,Racing Club de Lens,224837
84,61389,ivan lozenkov,['arsenal-tula'],10094,ivan lozenkov,Arsenal Tula,223478
85,25651,aleksandr filimonov,['arsenal-tula'],3488,aleksandr filimonov,Arsenal Tula,161260
86,55360,sergey kotov,['arsenal-tula'],11906,sergey kotov,Arsenal Tula,174413
87,129038,andrey vasiljev,['arsenal-tula'],13305,andrey vasilyev,Arsenal Tula,208043
88,70295,igor picusceac,['amkar-perm'],7737,igor picusciac,Amkar Perm,192591
89,24237,martin jakubko,['amkar-perm'],5729,martin jakubko,Amkar Perm,168676
90,25918,zahari sirakov,['amkar-perm'],9399,zahari sirakov,Amkar Perm,162860
91,53742,damian zbozien,['amkar-perm'],7954,damian zbozien,Amkar Perm,204920
92,153735,marko simonovski,['amkar-perm'],9277,marko simonovski,Amkar Perm,225063
95,2805,christian pander,['hannover-96'],1605,christian pander,Hannover 96,150368
96,56889,francesco della rocca,['palermo-fc'],4201,francesco della rocca,Palermo,178043
97,55385,granddi ngoyi,['palermo-fc'],4253,granddi ngoyi,Palermo,184270
98,167501,fabio tavares,"['atromitos-athen', 'aok-kerkyra']",2312,fabio henrique tavares,AS Monaco,209499
99,89762,angel rojas,['aok-kerkyra'],12780,luis angel morales rojas,Monarcas Morelia,211376
101,15461,jaime gavilan,"['ud-levante', 'ao-platanias']",1975,jaime gavilan martinez,Levante Union Deportiva,147007
103,70574,milan milanovic,['palermo-fc'],7653,milan milanovic,Palermo,187361
105,21924,antonio ghomsi,['ao-xanthi'],6613,antonio ghomsi,KV Mechelen,177769
106,87463,marcelo larrondo,['fc-turin'],3626,marcelo alejandro larrondo paez,Torino F.C.,184982
107,76598,matias cabrera,"['gd-estoril-praia', 'cagliari-calcio']",2324,matias julio cabrera acevedo,Estoril Praia,213113
108,20730,daniele conti,['cagliari-calcio'],1188,daniele conti,Cagliari,105474
109,35733,francesco pisano,['cagliari-calcio'],2465,francesco pisano,Cagliari,164370
110,35075,jakub wawrzyniak,['amkar-perm'],4844,jakub wawrzyniak,Amkar Perm,153004
111,28841,davide moro,['fc-empoli'],6524,davide moro,Empoli,163405
112,240365,michele somma,"['as-rom', 'fc-empoli']",11794,michele somma,Roma,225034
113,6020,francesco tavano,['fc-empoli'],2838,francesco tavano,Empoli,51720
114,28868,tiberio guarente,['fc-empoli'],2944,tiberio guarente,Empoli,162145
115,99923,simone benedetti,['cagliari-calcio'],3175,simone benedetti,Cagliari,198953
116,44294,romano perticone,['fc-empoli'],7501,romano perticone,Empoli,171721
117,82367,petar sliskovic,['1-fsv-mainz-05'],7800,petar sliskovic,1. FSV Mainz 05,198195
118,241074,giovanni graziano,['fc-turin'],15071,giovanni graziano,Torino F.C.,220495
119,21769,salvatore masiello,['fc-turin'],8390,salvatore masiello,Torino F.C.,138903
120,53534,julian koch,['1-fsv-mainz-05'],3708,julian koch,1. FSV Mainz 05,193313
121,93552,benedikt saller,['1-fsv-mainz-05'],7058,benedikt saller,1. FSV Mainz 05,210004
122,1139,nikolce noveski,['1-fsv-mainz-05'],913,nikolce noveski,1. FSV Mainz 05,116620
123,10254,daniel fernandes,['panthrakikos-komotini'],5114,paulo daniel fernandes tavares,Vitoria de Setubal,189587
124,76406,abdelkader ghezzal,['parma-calcio-1913'],5801,abdelkader mohamed ghezzal,Parma,178063
125,9602,maarten martens,"['paok-thessaloniki', 'cercle-brugge']",1254,maarten martens,PAOK,156544
126,19286,nikolaos spyropoulos,['paok-thessaloniki'],2914,nikolaos spyropoulos,PAOK,153608
127,69801,mauricio carrasco,['atromitos-athen'],7275,mauricio nicolas carrasco,Estudiantes de La Plata,224329
128,43082,nicola belmonte,['udinese-calcio'],6563,nicola belmonte,Udinese Calcio,170516
129,136641,dimitrios diamantakos,['olympiakos-piraus'],3855,dimitrios diamantakos,Olympiacos CFP,210380
130,22594,daniele galloppa,['parma-calcio-1913'],2462,daniele galloppa,Parma,163461
131,33448,cristian rodriguez,"['atletico-madrid', 'parma-calcio-1913']",335,cristian gabriel rodriguez barrotti,Atletico de Madrid,170664
132,28022,alessandro lucarelli,['parma-calcio-1913'],1221,alessandro lucarelli,Parma,142359
133,56817,fabiano santacroce,['parma-calcio-1913'],6648,fabiano santacroce,Parma,182177
134,5283,eric abidal,['olympiakos-piraus'],931,eric sylvain bilal abidal,Olympiacos CFP,141645
135,160139,jorge benitez,['olympiakos-piraus'],3359,jorge daniel benitez guillen,Olympiacos CFP,225021
136,113083,asterios giakoumis,['paok-thessaloniki'],10495,asterios giakoumis,PAOK,201322
138,19987,matias sanchez,['apo-levadiakos'],15408,matias alberto sanchez herrera,CD Huachipato,224120
139,6792,luca antonini,['genua-cfc'],2871,luca antonini,Genoa,137427
140,90118,soufiane bidaoui,['parma-calcio-1913'],8716,soufiane bidaoui,Parma,192365
141,74821,franco mussis,"['genua-cfc', 'fc-kopenhagen']",4668,franco gabriel mussis,Genoa,216706
142,255195,greg houla,['gs-ergotelis'],8107,greg houla,Chamois Niortais Football Club,212539
143,127051,yann boe kane,['gs-ergotelis'],9146,yann boe kane,AJ Auxerre,215786
144,21447,zito,['apo-levadiakos'],5895,antonio zito,Avellino,188487
146,52328,gonzalo bergessio,['sampdoria-genua'],2981,gonzalo ruben bergessio,U.C. Sampdoria,171975
147,84846,gianluca sansone,['sampdoria-genua'],2170,gianluca sansone,U.C. Sampdoria,189894
148,144451,ali ozturk,['balikesirspor'],13696,ali ozturk,Balikesirspor,143730
149,36689,emir bajrami,['panathinaikos-athen'],3022,emir bajrami,Panathinaikos FC,181377
150,38870,gordon schildenfeld,['panathinaikos-athen'],1735,gordon schildenfeld,Panathinaikos FC,186902
151,177038,omer can sokullu,['istanbul-basaksehir-fk'],8920,omer can sokullu,Istanbul Basaksehir FK,206105
152,54168,rizvan sahin,['istanbul-basaksehir-fk'],9501,rizvan sahin,Istanbul Basaksehir FK,182672
153,238980,andrea palazzi,['inter-mailand'],13667,andrea palazzi,Inter,225295
154,54149,jonathan,['inter-mailand'],580,jonathan cicero moreira,Inter,165816
155,8689,sezer ozturk,"['istanbul-basaksehir-fk', 'eskisehirspor']",8461,sezer ozturk,Istanbul Basaksehir FK,162010
156,240197,isaac donkor,['inter-mailand'],15017,isaac opoku donkor,Inter,212445
157,39027,tayfun pekturk,['istanbul-basaksehir-fk'],6664,tayfun pekturk,Istanbul Basaksehir FK,183661
158,265916,lucas ontivero,['gaziantepspor'],8271,lucas elias ontivero,Gaziantepspor,221884
159,56772,gilles binya,['gaziantepspor'],9534,gilles augustin binya,Gaziantepspor,186718
160,6949,necati ates,['kayseri-erciyesspor'],1598,necati ates,Kayseri Erciyesspor,144163
161,27861,senijad ibricic,['kayseri-erciyesspor'],2571,senijad ibricic,Kayseri Erciyesspor,185367
162,10504,mehmet akgun,['kayseri-erciyesspor'],7422,mehmet akgun,Kayseri Erciyesspor,157701
163,204404,mahmut ozen,['kayseri-erciyesspor'],11375,mahmut ozen,Kayseri Erciyesspor,207820
164,45951,ugur demirkol,['kayseri-erciyesspor'],14935,ugur demirkol,Kayseri Erciyesspor,184351
165,28318,pape diakhate,['kayseri-erciyesspor'],2873,pape malikou diakhate,Granada CF,138080
166,58919,zulkuf ozer,['kayseri-erciyesspor'],10136,zulkuf ozer,Kayseri Erciyesspor,224737
167,21876,federico balzaretti,['as-rom'],2384,federico balzaretti,Roma,113176
168,61258,david vazquez,['veria-nps'],13484,david gomez vazquez,Deportivo de La Coruna,219783
169,71002,carlos caballero,"['fc-cordoba', 'veria-nps']",5618,carlos caballero perez,Cordoba CF,145903
170,7394,gokhan unal,['balikesirspor'],4043,gokhan unal,Balikesirspor,143732
171,173468,khalifa jabbie,['balikesirspor'],12056,khalifa jabbie,Balikesirspor,203369
172,90936,murat gurbuzerol,['balikesirspor'],13243,murat gurbuzerol,Balikesirspor,200884
173,56837,abdulhamit yildiz,['balikesirspor'],14944,abdulhamit yildiz,Balikesirspor,198159
174,35631,royston drenthe,['kayseri-erciyesspor'],2093,royston ricky drenthe,Sheffield Wednesday,177752
175,5896,david pizarro,['ac-florenz'],894,david marcelo pizarro cortes,Fiorentina,24248
176,110690,okan alkan,['balikesirspor'],9688,okan alkan,Balikesirspor,200766
178,93085,zeki ayvaz,"['balikesirspor', 'akhisarspor']",10140,zeki ayvaz,Balikesirspor,224896
179,233654,francesco fedato,['sampdoria-genua'],6215,francesco fedato,U.C. Sampdoria,210670
180,51819,ugur akdemir,['balikesirspor'],11718,ugur akdemir,Balikesirspor,223434
181,21245,filip holosko,['caykur-rizespor'],1674,filip holosko,Caykur Rizespor,175673
182,36661,tevfik kose,['caykur-rizespor'],10195,tevfik kose,Caykur Rizespor,144173
183,83230,bahattin kose,['akhisarspor'],11997,bahattin kose,Akhisar Belediyespor,197957
184,26460,fernando belluschi,['bursaspor'],935,fernando daniel belluschi,Bursaspor,143587
185,137611,artun akcakin,['genclerbirligi-ankara'],11780,artun akcakin,Genclerbirligi SK,224729
186,52317,deniz naki,['genclerbirligi-ankara'],7684,deniz naki,Genclerbirligi SK,189389
187,30431,nizamettin caliskan,['genclerbirligi-ankara'],11056,nizamettin caliskan,Genclerbirligi SK,170796
188,123256,liviu antal,['genclerbirligi-ankara'],8922,liviu ion antal,Genclerbirligi SK,206274
189,80696,jean jacques gosso,['genclerbirligi-ankara'],4311,jean jacques gosso gosso,Genclerbirligi SK,189261
190,54557,matias fritzler,['kasimpasa'],5751,matias lionel fritzler,Kasimpasa SK,172113
191,76749,tabare viudez,['kasimpasa'],1395,tabare uruguay viudez mora,Kasimpasa SK,189703
192,6968,sancak kaplan,['kasimpasa'],5614,sancak kaplan,Kasimpasa SK,143942
193,282663,idris cengiz,['kasimpasa'],14849,idris cengiz,Kasimpasa SK,223706
194,51596,ilhan eker,['kasimpasa'],8613,ilhan eker,Kasimpasa SK,184667
195,293339,muhsin yildirim,['kasimpasa'],15159,muhsin yildirim,Kasimpasa SK,224486
196,8709,sedat bayrak,['genclerbirligi-ankara'],8409,sedat bayrak,Genclerbirligi SK,144202
197,94037,ferhat yazgan,['trabzonspor'],10898,ferhat yazgan,Trabzonspor,223743
198,114499,ozgur ileri,['genclerbirligi-ankara'],13020,ozgur ileri,Genclerbirligi SK,223047
199,7346,ugur boral,['besiktas-istanbul'],4812,ugur boral,Besiktas JK,143693
200,87493,diego novaretti,['lazio-rom'],3712,diego martin novaretti,Lazio,193510
201,108318,pekin kosnek,['akhisarspor'],14140,pekin kosnek,Demir Grup Sivasspor,224753
202,144788,luan scapolan,"['akhisarspor', 'gil-vicente-fc']",6205,lazaro luan zanini scapolan,Gil Vicente FC,210373
203,13389,didier zokora,['akhisarspor'],1545,alain didier zokora deguy,Akhisar Belediyespor,45172
204,95967,taskin calis,['akhisarspor'],6349,taskin calis,Akhisar Belediyespor,223190
205,12106,ludovic obraniak,"['sv-werder-bremen', 'caykur-rizespor']",924,ludovic obraniak,SV Werder Bremen,138066
206,7090,oguz daglaroglu,['akhisarspor'],6453,oguz daglaroglu,Akhisar Belediyespor,143808
207,56528,kagan soylemezgiller,['caykur-rizespor'],9691,kagan soylemezgiller,Caykur Rizespor,200827
208,29035,ederson,['lazio-rom'],957,ederson honorato campos,Lazio,156272
209,55839,giray kacar,['caykur-rizespor'],1939,remzi giray kacar,Caykur Rizespor,125122
210,110697,sezer ozmen,['caykur-rizespor'],4697,sezer ozmen,Caykur Rizespor,223194
211,52266,walter gargano,['ssc-neapel'],1707,walter alejandro gargano guevara,Napoli,182859
212,22952,caglar birinci,['akhisarspor'],4815,caglar birinci,Akhisar Belediyespor,143869
213,10118,aykut ercetin,['caykur-rizespor'],7376,aykut ercetin,Caykur Rizespor,143740
214,135082,rogelio funes mori,['eskisehirspor'],3738,rogelio gabriel funes mori,Eskisehirspor,198140
215,204143,viktor ahlmann,['aalborg-bk'],14506,viktor ahlmann,Aalborg BK,224312
216,83234,cihan ozkara,['sivasspor'],7792,cihan ozkara,Demir Grup Sivasspor,197958
217,78236,musa yilmazer,['sivasspor'],6632,musa sinan yilmazer,Demir Grup Sivasspor,179914
218,5495,john utaka,['sivasspor'],1183,john chukwudi utaka,Demir Grup Sivasspor,52826
219,15765,tim janssen,['fc-midtjylland'],5808,tim janssen,FC Midtjylland,178256
220,102097,gudon baldvinsson,['fc-nordsjaelland'],10396,gudon baldvinsson,Halmstads BK,191097
221,98502,liban abdi,['caykur-rizespor'],2597,liban ali abdi,Caykur Rizespor,188375
222,22896,kasper lorentzen,['fc-nordsjaelland'],4058,kasper wellemberg lorentzen,FC Nordsjaelland,152048
223,109012,ivan runje,['fc-nordsjaelland'],10612,ivan runje,FC Nordsjaelland,208099
224,252636,musefiu ashiru,['fc-midtjylland'],15539,musefiu olasunkanmi ashiru,FC Midtjylland,219408
225,114299,morten rasmussen,['fc-midtjylland'],3964,morten rasmussen,FC Midtjylland,45104
226,33491,kevin foley,['fc-kopenhagen'],6434,kevin foley,Wolverhampton Wanderers,139343
227,215180,lasse lindbjerg,['fc-kopenhagen'],15643,lasse lindbjerg,F.C. Kobenhavn,224966
228,24404,johan sellberg wiland,['fc-kopenhagen'],3369,johan wiland,F.C. Kobenhavn,32740
229,104987,hakon skogseid,['odense-boldklub'],9398,hakon skogseid,Viking FK,162397
230,24113,espen ruud,['odense-boldklub'],4056,espen ruud,Odense Boldklub,148696
231,44722,emil ousager,['odense-boldklub'],13162,emil ousager,Odense Boldklub,172574
232,15961,rurik gislason,['fc-kopenhagen'],3555,rurik gislason,F.C. Kobenhavn,173667
233,20844,henrik hansen,['sonderjyske'],7309,henrik hansen,SonderjyskE,52278
234,4403,daniel jensen,['sonderjyske'],4051,daniel monberg jensen,SonderjyskE,146769
235,16971,mees siers,['sonderjyske'],14934,mees siers,SonderjyskE,183934
236,37290,bojan golubovic,['sonderjyske'],13068,bojan golubovic,SonderjyskE,224298
237,7937,abdurrahman dereli,['sivasspor'],8410,abdurrahman dereli,Demir Grup Sivasspor,144205
238,85679,berk neziroglulari,['sivasspor'],13769,berk neziroglulari,Demir Grup Sivasspor,200659
239,247645,ahmet sahbaz,['sivasspor'],13568,ahmet sahbaz,Demir Grup Sivasspor,223310
240,29411,ergun teber,['eskisehirspor'],9317,ergun teber,Eskisehirspor,125290
241,121528,berkay dabanli,['eskisehirspor'],5395,berkay tolga dabanli,Eskisehirspor,212980
242,16499,turgay bahadir,['kardemir-karabukspor'],5642,turgay bahadir,Kardemir Karabukspor,152189
243,37873,aykut akgun,['kardemir-karabukspor'],6962,aykut akgun,Kardemir Karabukspor,204339
244,114735,bertul kocabas,['kardemir-karabukspor'],14068,bertul kocabas,Kardemir Karabukspor,223027
245,86158,onur cenik,['kardemir-karabukspor'],13370,onur cenik,Kardemir Karabukspor,211747
246,47310,emre ozkan,['kardemir-karabukspor'],5797,emre ozkan,Kardemir Karabukspor,177909
247,276689,jakob andreasen,['esbjerg-fb'],15077,jakob andreasen,Esbjerg fB,220848
248,52312,sebastian giovinco,['juventus-turin'],796,sebastian giovinco,Juventus,184431
249,149996,holmbert aron fridonsson,['brondby-if'],13502,holmbert aron fridonsson,Brondby IF,220922
250,175739,michael ngoo,['kilmarnock-fc'],7943,michael ayodeji ngoo,Kilmarnock,204509
251,111837,yoann arquin,"['ross-county-fc', 'st-mirren-fc']",10418,yoann axel arquin,Ross County FC,193660
252,131172,ross caldwell,['st-mirren-fc'],14994,ross caldwell,St. Mirren,210894
253,4763,bo storm,['sonderjyske'],7504,bo storm,SonderjyskE,172142
254,8840,benjamin fuchs,['konyaspor'],7524,benjamin fuchs,Ittifak Holding Konyaspor,176431
255,85223,baris orucu,['konyaspor'],10109,baris orucu,Ittifak Holding Konyaspor,223770
256,23410,soren christensen,['fc-nordsjaelland'],11851,soren ejlersgard christensen,FC Nordsjaelland,142273
257,193104,scott smith,['dundee-united-fc'],15778,scott smith,Dundee United,222421
258,34652,jaroslaw fojut,['dundee-united-fc'],8509,jaroslaw fojut,Dundee United,169509
259,24501,radoslaw cierzniak,['dundee-united-fc'],11022,radoslaw cierzniak,Dundee United,162265
260,13543,gary teale,['st-mirren-fc'],10158,gary teale,St. Mirren,13761
261,62077,james marwood,['st-mirren-fc'],11128,james marwood,St. Mirren,186366
262,331074,adam brown,['st-mirren-fc'],15420,adam brown,St. Mirren,224355
263,92548,james dayton,['st-mirren-fc'],6671,james dayton,Oldham Athletic,184042
264,304762,barry cuddihy,['st-mirren-fc'],15337,barry cuddihy,St. Mirren,221359
265,132210,thomas reilly,['st-mirren-fc'],13834,thomas reilly,St. Mirren,207989
266,10029,isaac osbourne,['st-mirren-fc'],8471,isaac osbourne,St. Mirren,163339
267,11354,jim goodwin,['st-mirren-fc'],8334,jim goodwin,St. Mirren,11260
268,7264,ibrahim toraman,['sivasspor'],1230,ibrahim toraman,Demir Grup Sivasspor,143783
269,9616,steven thompson,['st-mirren-fc'],4730,steven thompson,St. Mirren,44414
270,65264,marc mcausland,['st-mirren-fc'],10373,marc mcausland,St. Mirren,189184
271,62157,melvin de leeuw,['ross-county-fc'],9991,melvin de leeuw,Ross County FC,216210
272,77639,marian kello,['st-mirren-fc'],5929,marian kello,St. Mirren,189902
273,129074,jake jervis,['ross-county-fc'],7802,jake jervis,Ross County FC,198269
274,80339,graham carey,['ross-county-fc'],9597,graham carey,Ross County FC,192451
275,13938,richard brittain,['ross-county-fc'],6385,richard brittain,Ross County FC,49223
276,186292,adam drury,['st-mirren-fc'],13810,adam drury,St. Mirren,205162
277,90360,filip kiss,['ross-county-fc'],8902,filip kiss,Ross County FC,205073
278,226935,jim fenlon,['ross-county-fc'],12737,jim fenlon,Ross County FC,209314
279,60080,uros celcer,['ross-county-fc'],14880,uros celcer,Ross County FC,224776
280,193891,jordan stewart,['st-mirren-fc'],15083,jordan stewart,St. Mirren,220992
281,107550,lewis toshney,['ross-county-fc'],12079,lewis toshney,Celtic,205231
282,21449,darren barr,['ross-county-fc'],8459,darren barr,Ross County FC,161651
283,14690,mark brown,['ross-county-fc'],12479,mark brown,Ross County FC,45162
284,71130,antonio reguero,['ross-county-fc'],10989,antonio reguero chapinal,Ross County FC,146571
285,69412,paul cairney,['kilmarnock-fc'],11421,paul cairney,Kilmarnock,209969
286,9161,sammy clingan,['kilmarnock-fc'],8438,sammy clingan,Kilmarnock,155530
287,139440,jose nunez,['brondby-if'],4711,jose ariel nunez portelli,Brondby IF,242330
288,82244,manuel pascali,['kilmarnock-fc'],9557,manuel pascali,Kilmarnock,189734
289,151582,ferhan hasani,['brondby-if'],5296,ferhan hasani,Brondby IF,205138
290,4276,carlos tevez,['juventus-turin'],33,carlos alberto tevez,Juventus,143001
291,5817,andrea pirlo,['juventus-turin'],46,andrea pirlo,Juventus,7763
292,88983,nathan eccleston,"['partick-thistle-fc', 'kilmarnock-fc']",8676,nathan eccleston,Partick Thistle FC,190446
293,49144,erik friberg,['esbjerg-fb'],8712,john erik gunnar friberg,Bologna,192169
294,22459,jens berthel askou,['esbjerg-fb'],10206,jens berthel,Esbjerg fB,151750
295,264478,jordi balk,['ross-county-fc'],11426,jordi balk,Ross County FC,210131
296,128103,steven ross,['ross-county-fc'],14662,steven ross,Ross County FC,211083
297,14963,martin bergvold,['esbjerg-fb'],7340,martin bergvold,Esbjerg fB,120339
298,164575,stuart carswell,['motherwell-fc'],13283,stuart carswell,Motherwell,205310
299,9502,paul lawson,['motherwell-fc'],9415,paul lawson,Motherwell,169452
300,11359,peter macdonald,['dundee-fc'],10166,peter macdonald,Dundee FC,49221
301,73323,jo inge berget,['celtic-glasgow'],2553,jo inge berget,Celtic,183339
302,333684,frederik christensen,['fc-vestsjaelland'],14884,frederik christensen,FC Vestsjaelland,224955
303,23496,danni konig,['fc-vestsjaelland'],15665,danni konig,FC Vestsjaelland,163134
304,22515,dennis sorensen,['fc-vestsjaelland'],4746,dennis dechmann sorensen,FC Vestsjaelland,52521
305,37623,thiago,['fc-vestsjaelland'],9404,thiago pinto borges,FC Vestsjaelland,164418
306,23201,anders due,['fc-vestsjaelland'],8425,anders due hansen,FC Vestsjaelland,151710
